Unnamed: 0,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party,office,candidate,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag,county
1631,10,1,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,8,IRONWOOD COMMON,0,,,PINAL
1632,10,1,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,8,COYOTE RANCH,0,,,PINAL
1633,10,1,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,9,SENITA,0,,,PINAL
1634,10,1,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,9,MISSION VALLEY,0,,,PINAL
1635,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,0 DESERT CEDARS,0,,,PINAL
1636,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,1 ALTERRA NORTH,0,,,PINAL
1637,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,2 MARICOPA WELLS,0,,,PINAL
1638,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,3 SAN CARLOS COMMUNITY,0,,,PINAL
1639,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,4 PICACHO SOUTH,0,,,PINAL
1640,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,5 TOLTEC SOUTHWEST,0,,,PINAL
1641,10,1,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,KEARNY,0,,,PINAL
1642,10,1,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,DUDLEYVILLE,0,,,PINAL
1643,10,1,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,SAN MANUEL,0,,,PINAL
1644,10,1,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,MAMMOTH,0,,,PINAL
1645,10,1,0,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,ORACLE,0,,,PINAL
1646,10,1,0,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,SADDLEBROOKE,0,,,PINAL
1647,10,1,0,3,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,ARIZONA CITY,0,,,PINAL
1648,10,1,1,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,TOLTEC SOUTH,0,,,PINAL
1649,10,1,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,PICACHO,0,,,PINAL
1650,10,1,1,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,ELOY,0,,,PINAL
1651,10,1,1,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,TOLTEC,0,,,PINAL
1652,10,1,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,RED ROCK,0,,,PINAL
1653,10,1,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,COOLIDGE NE,0,,,PINAL
1654,10,1,1,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,COOLIDGE NW,0,,,PINAL
1655,10,1,1,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,COOLIDGE SOUTH,0,,,PINAL
1656,10,1,2,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,CENTRAL ARIZONA COLLEGE,0,,,PINAL
1657,10,1,2,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,ELEVEN MILE CORNER,0,,,PINAL
1658,10,1,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,CACTUS FOREST,0,,,PINAL
1659,10,1,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,SACATON,0,,,PINAL
1660,10,1,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,MARICOPA,0,,,PINAL
1661,10,1,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,STANFIELD,0,,,PINAL
1662,10,1,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE NORTH,0,,,PINAL
1663,10,1,3,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE S CEN,0,,,PINAL
1664,10,1,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE NE,0,,,PINAL
1665,10,1,3,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE NW,0,,,PINAL
1666,10,1,3,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE SW,0,,,PINAL
1667,10,1,3,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE RANCHO GRANDE,0,,,PINAL
1668,10,1,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,4,CASA GRANDE INTERCHANGE,0,,,PINAL
1669,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,5,SUPERIOR,0,,,PINAL
1670,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,5,THUNDERBIRD FARMS,0,,,PINAL
1671,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,5,CASA GRANDE WEST,0,,,PINAL
1672,10,1,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,BLACKWATER,0,,,PINAL
1673,10,1,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,SAN TAN,0,,,PINAL
1674,10,1,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,CASA BLANCA,0,,,PINAL
1675,10,1,6,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,HIDDEN VALLEY,0,,,PINAL
1676,10,1,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,SANTA ROSA,0,,,PINAL
1677,10,1,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,EL DORADO,0,,,PINAL
1678,10,1,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,AK CHIN COMMUNITY,0,,,PINAL
1679,10,1,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,MARICOPA MEADOWS,0,,,PINAL
1680,10,1,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,MARICOPA FIESTA,0,,,PINAL
1681,10,1,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,8,PROVINCE,0,,,PINAL
1682,10,1,8,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,8,IRONWOOD COMMON,0,,,PINAL
1683,10,1,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,8,COYOTE RANCH,0,,,PINAL
1684,10,1,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,9,SENITA,0,,,PINAL
1685,10,1,9,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,9,MISSION VALLEY,0,,,PINAL
1686,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,0 DESERT CEDARS,0,,,PINAL
1687,10,1,10,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,1 ALTERRA NORTH,0,,,PINAL
1688,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,2 MARICOPA WELLS,0,,,PINAL
1689,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,3 SAN CARLOS COMMUNITY,0,,,PINAL
1690,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,4 PICACHO SOUTH,0,,,PINAL
1691,10,1,10,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,5 TOLTEC SOUTHWEST,0,,,PINAL
1692,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"SANTORUM, RICK",5,CHUI CHU,0,,,PINAL
1693,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"COOK, TIM",5,CHUI CHU,0,,,PINAL
1694,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"PAUL, RAND",5,CHUI CHU,0,,,PINAL
1695,10,0,5,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"RUBIO, MARCO",5,CHUI CHU,0,,,PINAL
1696,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"GRAHAM, LINDSEY",5,CHUI CHU,0,,,PINAL
1697,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"KASICH, JOHN R.",5,CHUI CHU,0,,,PINAL
1698,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"BUSH, JEB",5,CHUI CHU,0,,,PINAL
1699,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"TRUMP, DONALD J.",5,CHUI CHU,0,,,PINAL
1700,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"FIORINA, CARLY",5,CHUI CHU,0,,,PINAL
1701,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"PATAKI, GEORGE E.",5,CHUI CHU,0,,,PINAL
1702,10,1,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"CRUZ, TED",5,CHUI CHU,0,,,PINAL
1703,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"HUCKABEE, MIKE",5,CHUI CHU,0,,,PINAL
1704,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"CHRISTIE, CHRIS",5,CHUI CHU,0,,,PINAL
1705,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,"CARSON, BEN",5,CHUI CHU,0,,,PINAL
1706,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,OVER VOTES,5,CHUI CHU,0,,,PINAL
1707,10,1,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD3,UNDER VOTES,5,CHUI CHU,0,,,PINAL
1708,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,FLORENCE NORTH,0,,,PINAL
1709,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,JOHNSON RANCH,0,,,PINAL
1710,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,POSTON BUTTE,0,,,PINAL
1711,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",2,QUEEN CREEK,0,,,PINAL
1712,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT SUPERSTITION,0,,,PINAL
1713,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT NW,0,,,PINAL
1714,10,0,4,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT SW,0,,,PINAL
1715,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT SE,0,,,PINAL
1716,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT NE,0,,,PINAL
1717,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT EAST,0,,,PINAL
1718,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,APACHE JCT CENTRAL,0,,,PINAL
1719,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,GOLD CANYON,0,,,PINAL
1720,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",4,QUEEN VALLEY,0,,,PINAL
1721,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,SUPERIOR WEST,0,,,PINAL
1722,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,SUTTON SUMMIT,0,,,PINAL
1723,10,0,5,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION NORTH,0,,,PINAL
1724,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION N. CENTRA,0,,,PINAL
1725,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION,0,,,PINAL
1726,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",5,APACHE JUNCTION SOUTH,0,,,PINAL
1727,10,0,6,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,SUPERSTITION MOUNTAIN,0,,,PINAL
1728,10,0,6,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,MOUNTAINBROOK VILLAGE,0,,,PINAL
1729,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,SAN TAN PARK,0,,,PINAL
1730,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",6,BELLA VISTA,0,,,PINAL
1731,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,COPPER BASIN,0,,,PINAL
1732,10,0,7,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,SCHNEPF,0,,,PINAL
1733,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,PERALTA,0,,,PINAL
1734,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,WALKER BUTTE,0,,,PINAL
1735,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",7,PECAN CREEK NORTH,0,,,PINAL
1736,10,0,8,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,SAN TAN HEIGHTS,0,,,PINAL
1737,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,CIRCLE CROSS RANCH,0,,,PINAL
1738,10,0,8,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,JOHNSON RANCH EAST,0,,,PINAL
1739,10,0,8,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,IRONWOOD CROSSING,0,,,PINAL
1740,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",8,QUAIL HOLLOW,0,,,PINAL
1741,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",9,SKYLINE RANCH,0,,,PINAL
1742,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",9,SAN TAN RANCHES,0,,,PINAL
1743,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"SANTORUM, RICK",9,LINKS ESTATES,0,,,PINAL
1744,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,FLORENCE NORTH,0,,,PINAL
1745,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,JOHNSON RANCH,0,,,PINAL
1746,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,POSTON BUTTE,0,,,PINAL
1747,10,0,2,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",2,QUEEN CREEK,0,,,PINAL
1748,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT SUPERSTITION,0,,,PINAL
1749,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT NW,0,,,PINAL
1750,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT SW,0,,,PINAL
1751,10,0,4,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT SE,0,,,PINAL
1752,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT NE,0,,,PINAL
1753,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT EAST,0,,,PINAL
1754,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,APACHE JCT CENTRAL,0,,,PINAL
1755,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,GOLD CANYON,0,,,PINAL
1756,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",4,QUEEN VALLEY,0,,,PINAL
1757,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,SUPERIOR WEST,0,,,PINAL
1758,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,SUTTON SUMMIT,0,,,PINAL
1759,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION NORTH,0,,,PINAL
1760,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION N. CENTRA,0,,,PINAL
1761,10,0,5,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION,0,,,PINAL
1762,10,0,5,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",5,APACHE JUNCTION SOUTH,0,,,PINAL
1763,10,0,6,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,SUPERSTITION MOUNTAIN,0,,,PINAL
1764,10,0,6,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,MOUNTAINBROOK VILLAGE,0,,,PINAL
1765,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,SAN TAN PARK,0,,,PINAL
1766,10,0,6,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",6,BELLA VISTA,0,,,PINAL
1767,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,COPPER BASIN,0,,,PINAL
1768,10,0,7,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,SCHNEPF,0,,,PINAL
1769,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,PERALTA,0,,,PINAL
1770,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,WALKER BUTTE,0,,,PINAL
1771,10,0,7,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",7,PECAN CREEK NORTH,0,,,PINAL
1772,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,SAN TAN HEIGHTS,0,,,PINAL
1773,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,CIRCLE CROSS RANCH,0,,,PINAL
1774,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,JOHNSON RANCH EAST,0,,,PINAL
1775,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,IRONWOOD CROSSING,0,,,PINAL
1776,10,0,8,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",8,QUAIL HOLLOW,0,,,PINAL
1777,10,0,9,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",9,SKYLINE RANCH,0,,,PINAL
1778,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",9,SAN TAN RANCHES,0,,,PINAL
1779,10,0,9,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"COOK, TIM",9,LINKS ESTATES,0,,,PINAL
1780,10,0,2,3,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,FLORENCE NORTH,0,,,PINAL
1781,10,0,2,2,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,JOHNSON RANCH,0,,,PINAL
1782,10,0,2,4,3,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,POSTON BUTTE,0,,,PINAL
1783,10,0,2,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",2,QUEEN CREEK,0,,,PINAL
1784,10,0,4,1,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT SUPERSTITION,0,,,PINAL
1785,10,0,4,3,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT NW,0,,,PINAL
1786,10,0,4,4,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT SW,0,,,PINAL
1787,10,0,4,0,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT SE,0,,,PINAL
1788,10,0,4,2,2,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT NE,0,,,PINAL
1789,10,0,4,1,1,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD4,"PAUL, RAND",4,APACHE JCT EAST,0,,,PINAL
