county,precinct,office,district,candidate,party,votes
Kings,"=""26/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,482
Kings,"=""26/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,10
Kings,"=""26/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,526
Kings,"=""26/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,8
Kings,"=""26/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,497
Kings,"=""26/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,9
Kings,"=""26/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,497
Kings,"=""26/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,11
Kings,"=""26/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,500
Kings,"=""26/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,11
Kings,"=""26/42""",Justice of the Supreme Court,2,Scattered,,5
Kings,"=""27/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""27/42""",Justice of the Supreme Court,2,Absentee/Military,,17
Kings,"=""27/42""",Justice of the Supreme Court,2,Federal,,2
Kings,"=""27/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""27/42""",Justice of the Supreme Court,2,Affidavit,,33
Kings,"=""27/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,495
Kings,"=""27/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,12
Kings,"=""27/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,426
Kings,"=""27/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,14
Kings,"=""27/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,463
Kings,"=""27/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,12
Kings,"=""27/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,439
Kings,"=""27/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,14
Kings,"=""27/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,441
Kings,"=""27/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,16
Kings,"=""27/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,441
Kings,"=""27/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,16
Kings,"=""27/42""",Justice of the Supreme Court,2,Scattered,,2
Kings,"=""28/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""28/42""",Justice of the Supreme Court,2,Absentee/Military,,34
Kings,"=""28/42""",Justice of the Supreme Court,2,Federal,,1
Kings,"=""28/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""28/42""",Justice of the Supreme Court,2,Affidavit,,36
Kings,"=""28/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,584
Kings,"=""28/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,13
Kings,"=""28/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,532
Kings,"=""28/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,16
Kings,"=""28/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,573
Kings,"=""28/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,11
Kings,"=""28/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,537
Kings,"=""28/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,13
Kings,"=""28/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,526
Kings,"=""28/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,24
Kings,"=""28/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,544
Kings,"=""28/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,12
Kings,"=""28/42""",Justice of the Supreme Court,2,Scattered,,4
Kings,"=""29/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""29/42""",Justice of the Supreme Court,2,Absentee/Military,,21
Kings,"=""29/42""",Justice of the Supreme Court,2,Federal,,2
Kings,"=""29/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""29/42""",Justice of the Supreme Court,2,Affidavit,,15
Kings,"=""29/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,410
Kings,"=""29/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,4
Kings,"=""29/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,367
Kings,"=""29/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,5
Kings,"=""29/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,411
Kings,"=""29/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,3
Kings,"=""29/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,382
Kings,"=""29/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,6
Kings,"=""29/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,377
Kings,"=""29/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,7
Kings,"=""29/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,381
Kings,"=""29/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,5
Kings,"=""30/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""30/42""",Justice of the Supreme Court,2,Absentee/Military,,14
Kings,"=""30/42""",Justice of the Supreme Court,2,Federal,,1
Kings,"=""30/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""30/42""",Justice of the Supreme Court,2,Affidavit,,2
Kings,"=""30/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,298
Kings,"=""30/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,5
Kings,"=""30/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,274
Kings,"=""30/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,5
Kings,"=""30/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,300
Kings,"=""30/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,5
Kings,"=""30/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,288
Kings,"=""30/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,4
Kings,"=""30/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,286
Kings,"=""30/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,8
Kings,"=""30/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,290
Kings,"=""30/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,5
Kings,"=""30/42""",Justice of the Supreme Court,2,Scattered,,17
Kings,"=""31/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""31/42""",Justice of the Supreme Court,2,Absentee/Military,,13
Kings,"=""31/42""",Justice of the Supreme Court,2,Federal,,1
Kings,"=""31/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""31/42""",Justice of the Supreme Court,2,Affidavit,,10
Kings,"=""31/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,394
Kings,"=""31/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,9
Kings,"=""31/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,348
Kings,"=""31/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,11
Kings,"=""31/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,379
Kings,"=""31/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,14
Kings,"=""31/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,355
Kings,"=""31/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,9
Kings,"=""31/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,358
Kings,"=""31/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,13
Kings,"=""31/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,361
Kings,"=""31/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,9
Kings,"=""32/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""32/42""",Justice of the Supreme Court,2,Absentee/Military,,4
Kings,"=""32/42""",Justice of the Supreme Court,2,Federal,,0
Kings,"=""32/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""32/42""",Justice of the Supreme Court,2,Affidavit,,12
Kings,"=""32/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,106
Kings,"=""32/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,1
Kings,"=""32/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,95
Kings,"=""32/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,0
Kings,"=""32/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,117
Kings,"=""32/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,0
Kings,"=""32/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,96
Kings,"=""32/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,0
Kings,"=""32/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,97
Kings,"=""32/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,1
Kings,"=""32/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,98
Kings,"=""32/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Absentee/Military,,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Federal,,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Affidavit,,1
Kings,"=""33/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,25
Kings,"=""33/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,24
Kings,"=""33/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,25
Kings,"=""33/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,24
Kings,"=""33/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,24
Kings,"=""33/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,0
Kings,"=""33/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,23
Kings,"=""33/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,0
Kings,"=""34/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""34/42""",Justice of the Supreme Court,2,Absentee/Military,,31
Kings,"=""34/42""",Justice of the Supreme Court,2,Federal,,5
Kings,"=""34/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""34/42""",Justice of the Supreme Court,2,Affidavit,,2
Kings,"=""34/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,246
Kings,"=""34/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,16
Kings,"=""34/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,234
Kings,"=""34/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,16
Kings,"=""34/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,247
Kings,"=""34/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,17
Kings,"=""34/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,235
Kings,"=""34/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,16
Kings,"=""34/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,237
Kings,"=""34/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,21
Kings,"=""34/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,237
Kings,"=""34/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,16
Kings,"=""35/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""35/42""",Justice of the Supreme Court,2,Absentee/Military,,10
Kings,"=""35/42""",Justice of the Supreme Court,2,Federal,,2
Kings,"=""35/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""35/42""",Justice of the Supreme Court,2,Affidavit,,15
Kings,"=""35/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,307
Kings,"=""35/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,18
Kings,"=""35/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,278
Kings,"=""35/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,15
Kings,"=""35/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,302
Kings,"=""35/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,18
Kings,"=""35/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,278
Kings,"=""35/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,16
Kings,"=""35/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,292
Kings,"=""35/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,22
Kings,"=""35/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,290
Kings,"=""35/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,13
Kings,"=""36/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""36/42""",Justice of the Supreme Court,2,Absentee/Military,,16
Kings,"=""36/42""",Justice of the Supreme Court,2,Federal,,25
Kings,"=""36/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""36/42""",Justice of the Supreme Court,2,Affidavit,,18
Kings,"=""36/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,326
Kings,"=""36/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,83
Kings,"=""36/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,306
Kings,"=""36/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,84
Kings,"=""36/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,342
Kings,"=""36/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,80
Kings,"=""36/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,307
Kings,"=""36/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,73
Kings,"=""36/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,297
Kings,"=""36/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,103
Kings,"=""36/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,296
Kings,"=""36/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,73
Kings,"=""36/42""",Justice of the Supreme Court,2,Scattered,,15
Kings,"=""37/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""37/42""",Justice of the Supreme Court,2,Absentee/Military,,14
Kings,"=""37/42""",Justice of the Supreme Court,2,Federal,,0
Kings,"=""37/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""37/42""",Justice of the Supreme Court,2,Affidavit,,2
Kings,"=""37/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,174
Kings,"=""37/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,19
Kings,"=""37/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,166
Kings,"=""37/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,18
Kings,"=""37/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,181
Kings,"=""37/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,19
Kings,"=""37/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,173
Kings,"=""37/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,18
Kings,"=""37/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,174
Kings,"=""37/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,26
Kings,"=""37/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,179
Kings,"=""37/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,20
Kings,"=""37/42""",Justice of the Supreme Court,2,Scattered,,1
Kings,"=""38/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""38/42""",Justice of the Supreme Court,2,Absentee/Military,,14
Kings,"=""38/42""",Justice of the Supreme Court,2,Federal,,5
Kings,"=""38/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""38/42""",Justice of the Supreme Court,2,Affidavit,,4
Kings,"=""38/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,108
Kings,"=""38/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,174
Kings,"=""38/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,127
Kings,"=""38/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,182
Kings,"=""38/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,104
Kings,"=""38/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,169
Kings,"=""38/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,95
Kings,"=""38/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,151
Kings,"=""38/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,97
Kings,"=""38/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,184
Kings,"=""38/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,86
Kings,"=""38/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,158
Kings,"=""38/42""",Justice of the Supreme Court,2,Scattered,,35
Kings,"=""39/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""39/42""",Justice of the Supreme Court,2,Absentee/Military,,14
Kings,"=""39/42""",Justice of the Supreme Court,2,Federal,,3
Kings,"=""39/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""39/42""",Justice of the Supreme Court,2,Affidavit,,40
Kings,"=""39/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,401
Kings,"=""39/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,5
Kings,"=""39/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,370
Kings,"=""39/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,7
Kings,"=""39/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,405
Kings,"=""39/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,4
Kings,"=""39/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,383
Kings,"=""39/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,5
Kings,"=""39/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,381
Kings,"=""39/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,10
Kings,"=""39/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,389
Kings,"=""39/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,5
Kings,"=""39/42""",Justice of the Supreme Court,2,Scattered,,5
Kings,"=""40/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""40/42""",Justice of the Supreme Court,2,Absentee/Military,,10
Kings,"=""40/42""",Justice of the Supreme Court,2,Federal,,3
Kings,"=""40/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""40/42""",Justice of the Supreme Court,2,Affidavit,,27
Kings,"=""40/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,441
Kings,"=""40/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,5
Kings,"=""40/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,400
Kings,"=""40/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,3
Kings,"=""40/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,423
Kings,"=""40/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,3
Kings,"=""40/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,415
Kings,"=""40/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,3
Kings,"=""40/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,404
Kings,"=""40/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,7
Kings,"=""40/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,405
Kings,"=""40/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,3
Kings,"=""40/42""",Justice of the Supreme Court,2,Scattered,,2
Kings,"=""41/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""41/42""",Justice of the Supreme Court,2,Absentee/Military,,14
Kings,"=""41/42""",Justice of the Supreme Court,2,Federal,,1
Kings,"=""41/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""41/42""",Justice of the Supreme Court,2,Affidavit,,36
Kings,"=""41/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,563
Kings,"=""41/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,8
Kings,"=""41/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,506
Kings,"=""41/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,7
Kings,"=""41/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,565
Kings,"=""41/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,7
Kings,"=""41/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,526
Kings,"=""41/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,7
Kings,"=""41/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,514
Kings,"=""41/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,15
Kings,"=""41/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,532
Kings,"=""41/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,7
Kings,"=""42/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""42/42""",Justice of the Supreme Court,2,Absentee/Military,,15
Kings,"=""42/42""",Justice of the Supreme Court,2,Federal,,0
Kings,"=""42/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""42/42""",Justice of the Supreme Court,2,Affidavit,,21
Kings,"=""42/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,388
Kings,"=""42/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,6
Kings,"=""42/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,346
Kings,"=""42/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,6
Kings,"=""42/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,355
Kings,"=""42/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,8
Kings,"=""42/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,363
Kings,"=""42/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,6
Kings,"=""42/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,355
Kings,"=""42/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,7
Kings,"=""42/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,364
Kings,"=""42/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,6
Kings,"=""43/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""43/42""",Justice of the Supreme Court,2,Absentee/Military,,17
Kings,"=""43/42""",Justice of the Supreme Court,2,Federal,,3
Kings,"=""43/42""",Justice of the Supreme Court,2,Special Presidential,,0
Kings,"=""43/42""",Justice of the Supreme Court,2,Affidavit,,29
Kings,"=""43/42""",Justice of the Supreme Court,2,Mark I. Partnow (Democratic),Democratic,531
Kings,"=""43/42""",Justice of the Supreme Court,2,Mark I. Partnow (Conservative),Conservative,10
Kings,"=""43/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Democratic),Democratic,487
Kings,"=""43/42""",Justice of the Supreme Court,2,Leon Ruchelsman (Conservative),Conservative,10
Kings,"=""43/42""",Justice of the Supreme Court,2,Katherine A. Levine (Democratic),Democratic,523
Kings,"=""43/42""",Justice of the Supreme Court,2,Katherine A. Levine (Conservative),Conservative,9
Kings,"=""43/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Democratic),Democratic,500
Kings,"=""43/42""",Justice of the Supreme Court,2,Reginald A. Boddie (Conservative),Conservative,12
Kings,"=""43/42""",Justice of the Supreme Court,2,Peter P. Sweeney (Democratic),Democratic,494
Kings,"=""43/42""",Justice of the Supreme Court,2,Philip J. Smallman (Conservative),Conservative,12
Kings,"=""43/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Democratic),Democratic,503
Kings,"=""43/42""",Justice of the Supreme Court,2,Shawndya L. Simpson (Conservative),Conservative,11
Kings,"=""43/42""",Justice of the Supreme Court,2,Scattered,,10
Kings,"=""44/42""",Justice of the Supreme Court,2,Manually Counted Emergency,,0
Kings,"=""44/42""",Justice of the Supreme Court,2,Absentee/Military,,8
Kings,"=""44/42""",Justice of the Supreme Court,2,Federal,,0
