county,precinct,office,district,candidate,party,votes
Bronx,"=""65/86""",Justice of the Supreme Court,12,Donald Miles (Democratic),Democratic,119
Bronx,"=""66/86""",Justice of the Supreme Court,12,Manually Counted Emergency,,0
Bronx,"=""66/86""",Justice of the Supreme Court,12,Absentee/Military,,6
Bronx,"=""66/86""",Justice of the Supreme Court,12,Federal,,0
Bronx,"=""66/86""",Justice of the Supreme Court,12,Special Presidential,,0
Bronx,"=""66/86""",Justice of the Supreme Court,12,Affidavit,,18
Bronx,"=""66/86""",Justice of the Supreme Court,12,LaTia Martin (Democratic),Democratic,225
Bronx,"=""66/86""",Justice of the Supreme Court,12,Doris M. Gonzalez (Democratic),Democratic,227
Bronx,"=""66/86""",Justice of the Supreme Court,12,Donald Miles (Democratic),Democratic,191
Bronx,"=""67/86""",Justice of the Supreme Court,12,Manually Counted Emergency,,0
Bronx,"=""67/86""",Justice of the Supreme Court,12,Absentee/Military,,8
Bronx,"=""67/86""",Justice of the Supreme Court,12,Federal,,0
Bronx,"=""67/86""",Justice of the Supreme Court,12,Special Presidential,,0
Bronx,"=""67/86""",Justice of the Supreme Court,12,Affidavit,,30
Bronx,"=""67/86""",Justice of the Supreme Court,12,LaTia Martin (Democratic),Democratic,246
Bronx,"=""67/86""",Justice of the Supreme Court,12,Doris M. Gonzalez (Democratic),Democratic,305
Bronx,"=""67/86""",Justice of the Supreme Court,12,Donald Miles (Democratic),Democratic,192
Bronx,"=""67/86""",Justice of the Supreme Court,12,Scattered,,5
Bronx,"=""1/87""",Justice of the Supreme Court,12,Manually Counted Emergency,,0
Bronx,"=""1/87""",Justice of the Supreme Court,12,Absentee/Military,,1
Bronx,"=""1/87""",Justice of the Supreme Court,12,Federal,,0
Bronx,"=""1/87""",Justice of the Supreme Court,12,Special Presidential,,0
Bronx,"=""1/87""",Justice of the Supreme Court,12,Affidavit,,5
Bronx,"=""1/87""",Justice of the Supreme Court,12,LaTia Martin (Democratic),Democratic,39
Bronx,"=""1/87""",Justice of the Supreme Court,12,Doris M. Gonzalez (Democratic),Democratic,48
Bronx,"=""1/87""",Justice of the Supreme Court,12,Donald Miles (Democratic),Democratic,37
Bronx,"=""2/87""",Justice of the Supreme Court,12,Manually Counted Emergency,,0
Bronx,"=""2/87""",Justice of the Supreme Court,12,Absentee/Military,,12
Bronx,"=""2/87""",Justice of the Supreme Court,12,Federal,,1
Bronx,"=""2/87""",Justice of the Supreme Court,12,Special Presidential,,0
Bronx,"=""2/87""",Justice of the Supreme Court,12,Affidavit,,35
Bronx,"=""2/87""",Justice of the Supreme Court,12,LaTia Martin (Democratic),Democratic,238
Bronx,"=""2/87""",Justice of the Supreme Court,12,Doris M. Gonzalez (Democratic),Democratic,282
Bronx,"=""2/87""",Justice of the Supreme Court,12,Donald Miles (Democratic),Democratic,186
Bronx,"=""3/87""",Justice of the Supreme Court,12,Manually Counted Emergency,,0
Bronx,"=""3/87""",Justice of the Supreme Court,12,Absentee/Military,,6
Bronx,"=""3/87""",Justice of the Supreme Court,12,Federal,,0
Bronx,"=""3/87""",Justice of the Supreme Court,12,Special Presidential,,0
Bronx,"=""3/87""",Justice of the Supreme Court,12,Affidavit,,31
Bronx,"=""3/87""",Justice of the Supreme Court,12,LaTia Martin (Democratic),Democratic,97
Bronx,"=""3/87""",Justice of the Supreme Court,12,Doris M. Gonzalez (Democratic),Democratic,142
Bronx,"=""3/87""",Justice of the Supreme Court,12,Donald Miles (Democratic),Democratic,71
Bronx,"=""4/87""",Justice of the Supreme Court,12,Manually Counted Emergency,,0
Bronx,"=""4/87""",Justice of the Supreme Court,12,Absentee/Military,,4
Bronx,"=""4/87""",Justice of the Supreme Court,12,Federal,,0
Bronx,"=""4/87""",Justice of the Supreme Court,12,Special Presidential,,0
Bronx,"=""4/87""",Justice of the Supreme Court,12,Affidavit,,46
