precinct_code,gen_dem_ADAMS,gen_dem_CLINTON,gen_dem_PENDLETON,gen_dem_TERRY,gen_dem_THOMAS,gen_grn_STEIN,gen_ind_BOLAR,gen_ind_BOYLES,gen_ind_BROWN,gen_ind_BUCHANAN,gen_ind_CARLISLE,gen_ind_CASTLE,gen_ind_DUNCAN,gen_ind_EDGELL,gen_ind_FLIPPIN,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HARTNELL,gen_ind_HEDGES,gen_ind_HOEFLING,gen_ind_II,gen_ind_JR.,gen_ind_KAHN,gen_ind_KEITA,gen_ind_KOTLIKOFF,gen_ind_LASH,gen_ind_LIBRACE,gen_ind_LOCKE,gen_ind_MALDANADO,gen_ind_MATUREN,gen_ind_MCMULLIN,gen_ind_MOREAU,gen_ind_OLKOWSKI,gen_ind_PUSKAR,gen_ind_RIVA,gen_ind_SCHOENKE,gen_ind_SCHRINER,gen_ind_SMITH,gen_ind_SOLDJAH,gen_ind_SOLTYSIK,gen_ind_SR,gen_ind_SYMONETTE,gen_ind_VAKIL,gen_ind_VALDIVIA,gen_ind_VOGEL-WALCUTT,gen_ind_WHITE,gen_ind_WILLIAMS,gen_ind_WYSINGER,gen_lib_JOHNSON,gen_rep_BORING,gen_rep_BREIVOGEL,gen_rep_GATES,gen_rep_MCCARTHY,gen_rep_REID,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_SANDERS,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
BALTIMORE_CITY_002-001,0,326,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,57,226,0,268,2,0,0,8,2,0,22,0,0,0,20,416,54,494
BALTIMORE_CITY_002-002,0,476,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,143,338,8,382,0,0,0,22,2,0,44,0,0,0,50,675,118,728
BALTIMORE_CITY_002-003,0,772,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,206,576,2,484,0,0,0,32,0,2,132,2,2,0,94,1046,264,1062
BALTIMORE_CITY_003-001,0,503,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,438,0,168,0,0,0,4,0,0,2,2,0,0,12,533,20,606
BALTIMORE_CITY_003-002,0,199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,170,0,92,0,0,0,2,0,0,4,0,0,0,6,227,12,262
BALTIMORE_CITY_003-003,0,434,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,168,384,6,278,2,0,0,32,2,0,68,0,0,0,92,650,196,668
BALTIMORE_CITY_004-001,0,216,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,46,110,0,110,0,0,0,4,0,2,8,0,0,0,22,276,36,220
BALTIMORE_CITY_004-002,1,636,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,70,380,2,392,2,2,2,28,2,0,44,0,4,0,22,758,106,774
BALTIMORE_CITY_004-003,0,194,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,258,0,50,0,0,0,0,0,0,0,0,0,0,0,201,0,308
BALTIMORE_CITY_005-001,0,440,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,398,0,60,2,0,0,0,0,0,0,0,0,0,4,462,6,458
BALTIMORE_CITY_005-002,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,74,0,14,0,0,0,0,0,0,0,0,0,0,0,46,0,88
BALTIMORE_CITY_006-001,0,398,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,21,344,0,142,0,0,0,2,0,0,2,0,0,0,0,431,4,486
BALTIMORE_CITY_006-002,0,227,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,208,0,64,0,0,0,0,0,0,4,0,2,0,8,245,14,272
BALTIMORE_CITY_006-003,0,175,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,200,2,60,0,0,0,0,0,0,2,0,0,0,0,185,2,262
BALTIMORE_CITY_006-004,0,393,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,42,344,2,274,2,2,0,4,0,0,22,0,0,2,14,463,46,620
BALTIMORE_CITY_006-005,0,705,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,112,526,8,592,0,0,0,22,4,2,40,0,2,0,50,881,120,1126
BALTIMORE_CITY_007-001,0,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,280,0,94,0,0,0,0,0,0,0,0,0,0,0,355,0,374
BALTIMORE_CITY_007-002,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76,0,40,0,0,0,2,0,0,2,0,0,0,0,82,4,116
BALTIMORE_CITY_007-003,0,668,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,638,2,224,0,2,0,4,0,0,0,0,0,0,2,691,8,864
BALTIMORE_CITY_007-004,0,567,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,626,0,136,0,0,0,0,0,0,0,0,0,0,6,587,6,762
BALTIMORE_CITY_008-001,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,32,0,18,0,0,0,0,0,0,2,0,0,0,0,35,2,50
BALTIMORE_CITY_008-002,0,467,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,27,458,0,130,0,0,2,4,0,0,6,0,0,2,12,510,26,588
BALTIMORE_CITY_008-003,0,534,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,616,2,144,0,0,0,0,0,0,0,0,0,0,6,566,6,762
BALTIMORE_CITY_008-004,0,143,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,134,0,42,0,0,0,0,0,0,0,0,0,0,0,148,0,176
BALTIMORE_CITY_008-005,0,511,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,612,0,160,0,2,2,0,2,0,0,0,0,0,2,530,8,772
BALTIMORE_CITY_008-006,0,769,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,828,0,236,0,0,2,6,0,0,0,0,0,0,6,807,14,1064
BALTIMORE_CITY_008-007,0,575,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,572,2,170,0,0,0,0,2,0,2,0,0,0,4,588,8,744
BALTIMORE_CITY_008-008,0,358,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,77,388,4,332,0,0,0,24,0,0,26,0,0,0,32,467,82,724
BALTIMORE_CITY_008-009,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,28,0,8,0,0,0,0,0,0,0,0,0,0,2,30,2,36
BALTIMORE_CITY_008-010,0,934,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,1100,0,274,2,2,0,8,0,0,0,2,0,0,2,964,16,1374
BALTIMORE_CITY_008-011,0,189,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,210,0,40,0,0,0,2,0,0,0,0,0,0,0,198,2,250
BALTIMORE_CITY_009-001,0,210,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,194,0,98,0,0,0,0,0,0,2,0,0,0,0,225,2,292
BALTIMORE_CITY_009-002,1,309,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,316,2,88,0,0,0,6,0,0,6,2,0,0,2,338,16,406
BALTIMORE_CITY_009-003,0,483,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,474,2,268,0,0,0,6,0,0,2,0,0,0,4,521,12,744
BALTIMORE_CITY_009-004,0,610,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,27,748,2,440,0,0,0,10,0,0,10,2,0,0,18,664,40,1190
BALTIMORE_CITY_009-005,0,445,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,21,514,2,314,0,2,0,10,0,0,8,0,8,0,2,487,30,830
BALTIMORE_CITY_009-006,0,581,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,698,2,324,0,0,0,2,2,0,0,0,0,2,4,617,10,1024
BALTIMORE_CITY_009-007,0,612,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,650,2,246,0,2,0,4,0,0,4,0,0,0,2,644,12,898
BALTIMORE_CITY_009-008,0,462,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,464,0,132,0,2,0,4,0,0,0,0,0,0,2,486,8,596
BALTIMORE_CITY_009-009,0,293,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,316,0,120,0,0,0,0,0,0,2,0,0,0,6,317,8,436
BALTIMORE_CITY_009-010,0,480,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,428,2,258,0,0,0,0,0,0,2,0,0,0,2,511,4,688
BALTIMORE_CITY_009-011,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,76,0,18,0,0,0,0,0,0,0,0,0,0,0,86,0,94
BALTIMORE_CITY_009-012,0,481,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,554,4,144,0,0,0,0,0,0,0,0,0,0,0,500,0,702
BALTIMORE_CITY_009-013,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,164,0,46,0,0,0,0,0,0,0,0,0,0,0,191,0,210
BALTIMORE_CITY_009-014,0,573,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,578,2,170,0,2,0,2,0,0,0,0,0,0,0,600,4,750
BALTIMORE_CITY_009-015,0,613,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,614,0,178,0,0,0,0,0,0,2,0,0,0,0,643,2,792
BALTIMORE_CITY_010-001,0,414,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,508,0,114,0,0,0,2,2,0,0,0,0,0,0,423,4,622
BALTIMORE_CITY_010-002,0,496,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,550,2,122,0,2,0,0,0,0,0,0,0,0,0,511,2,674
BALTIMORE_CITY_010-003,0,150,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,58,0,22,0,0,0,0,0,0,0,0,0,0,0,159,0,80
BALTIMORE_CITY_010-004,0,202,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,274,4,78,0,0,0,0,0,0,0,0,0,2,2,207,4,356
BALTIMORE_CITY_011-001,0,570,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,50,408,0,564,0,2,0,10,0,0,26,0,0,0,32,670,70,972
BALTIMORE_CITY_011-002,0,172,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,18,158,0,162,0,0,0,12,0,0,12,0,0,0,8,211,32,320
BALTIMORE_CITY_011-003,0,602,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,44,634,2,422,0,2,0,4,0,0,24,0,0,0,30,690,60,1058
BALTIMORE_CITY_011-004,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,12,0,0,0,0,0,0,0,0,0,0,0,32,0,40
BALTIMORE_CITY_011-005,0,452,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,27,342,0,354,0,0,0,6,0,0,12,0,0,2,12,514,32,696
BALTIMORE_CITY_011-006,0,809,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,73,680,2,748,0,2,0,12,0,2,30,4,4,0,46,931,100,1430
BALTIMORE_CITY_011-007,0,571,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,51,428,0,524,4,4,0,14,0,0,10,0,0,0,16,667,48,952
BALTIMORE_CITY_012-001,0,964,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,165,1194,6,600,4,2,0,36,0,0,74,2,0,0,88,1188,206,1800
BALTIMORE_CITY_012-002,0,85,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23,104,0,54,0,0,0,0,0,0,20,0,0,0,12,113,32,158
BALTIMORE_CITY_012-003,0,310,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,36,176,2,338,0,2,0,4,2,0,8,2,0,2,14,373,34,516
BALTIMORE_CITY_012-004,0,495,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,39,324,0,426,2,0,0,8,0,0,6,0,0,0,20,570,36,750
BALTIMORE_CITY_012-005,0,446,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,29,290,4,512,0,2,0,6,0,0,10,0,0,0,10,511,28,806
BALTIMORE_CITY_012-006,0,353,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,25,218,0,376,0,0,0,6,2,0,6,0,0,0,12,420,26,594
BALTIMORE_CITY_012-007,0,563,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,484,0,410,0,0,0,0,0,2,4,0,2,0,6,612,14,894
BALTIMORE_CITY_012-008,0,549,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,30,374,0,678,0,0,0,4,0,0,18,0,2,0,8,633,32,1052
BALTIMORE_CITY_012-009,0,543,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,101,312,2,582,0,0,0,10,0,0,12,2,0,0,46,706,70,896
BALTIMORE_CITY_012-010,0,489,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,24,384,0,300,0,0,0,0,0,0,0,0,0,0,4,536,4,684
BALTIMORE_CITY_012-011,0,355,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,272,0,196,0,2,0,0,0,0,4,0,2,0,14,388,22,468
BALTIMORE_CITY_012-012,0,541,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,20,334,4,400,0,0,0,2,0,0,6,0,0,0,6,606,14,738
BALTIMORE_CITY_012-013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BALTIMORE_CITY_013-001,0,423,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,50,446,0,326,0,2,2,12,2,0,36,2,0,0,22,500,78,772
BALTIMORE_CITY_013-002,0,424,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,129,350,4,382,0,0,0,20,0,0,20,0,0,0,56,592,96,736
BALTIMORE_CITY_013-003,0,650,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,237,384,4,846,0,2,0,30,2,0,44,2,0,0,88,979,168,1234
BALTIMORE_CITY_013-004,0,351,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,184,204,4,412,0,2,0,22,0,0,28,2,2,0,108,582,164,620
BALTIMORE_CITY_013-005,0,290,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,95,198,0,272,0,2,0,2,0,0,22,2,0,0,42,414,70,470
BALTIMORE_CITY_013-006,0,239,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,300,0,96,0,0,0,0,0,0,0,2,0,0,0,253,2,396
BALTIMORE_CITY_013-007,0,501,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,538,4,156,0,4,2,2,0,0,0,0,0,0,0,523,8,698
BALTIMORE_CITY_013-008,0,608,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,660,2,332,0,0,0,0,0,0,0,0,0,0,2,645,2,994
BALTIMORE_CITY_013-009,0,363,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,284,0,158,0,0,0,0,0,0,2,0,0,0,0,383,2,442
BALTIMORE_CITY_013-010,0,485,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18,626,0,322,4,0,0,4,0,0,6,2,0,0,10,525,26,948
BALTIMORE_CITY_013-011,0,767,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,160,454,4,928,0,2,0,16,0,0,38,0,0,0,62,1004,118,1386
