county,precinct,ballot_style,office,district,party,candidate,votes
Dallas,3108,5918,State Representative,109,,UNDER VOTES,41
Dallas,3109,5919,State Representative,109,,UNDER VOTES,60
Dallas,3109,5920,State Representative,109,,UNDER VOTES,0
Dallas,3110,5921,State Representative,109,,UNDER VOTES,27
Dallas,3112,5926,State Representative,109,,UNDER VOTES,0
Dallas,3603,6022,State Representative,109,,UNDER VOTES,1
Dallas,3604,6024,State Representative,109,,UNDER VOTES,30
Dallas,3605,6025,State Representative,109,,UNDER VOTES,45
Dallas,3606,6026,State Representative,109,,UNDER VOTES,20
Dallas,3609,6030,State Representative,109,,UNDER VOTES,36
Dallas,3610,6031,State Representative,109,,UNDER VOTES,14
Dallas,3611,6032,State Representative,109,,UNDER VOTES,22
Dallas,3612,6033,State Representative,109,,UNDER VOTES,27
Dallas,3613,6034,State Representative,109,,UNDER VOTES,9
Dallas,3614,6035,State Representative,109,,UNDER VOTES,6
Dallas,3615,6036,State Representative,109,,UNDER VOTES,17
Dallas,3616,6037,State Representative,109,,UNDER VOTES,5
Dallas,3617,6038,State Representative,109,,UNDER VOTES,22
Dallas,3617,6039,State Representative,109,,UNDER VOTES,0
Dallas,3618,6040,State Representative,109,,UNDER VOTES,2
Dallas,3619,6041,State Representative,109,,UNDER VOTES,2
Dallas,3800,6054,State Representative,109,,UNDER VOTES,34
Dallas,3801,6060,State Representative,109,,UNDER VOTES,6
Dallas,3802,6065,State Representative,109,,UNDER VOTES,51
Dallas,3803,6069,State Representative,109,REP,A. Denise Russell,183
Dallas,3805,6074,State Representative,109,REP,A. Denise Russell,156
Dallas,3806,6079,State Representative,109,REP,A. Denise Russell,31
Dallas,3807,6081,State Representative,109,REP,A. Denise Russell,187
Dallas,3808,6085,State Representative,109,REP,A. Denise Russell,774
Dallas,3809,6094,State Representative,109,REP,A. Denise Russell,39
Dallas,3900,6099,State Representative,109,REP,A. Denise Russell,502
Dallas,3900,6100,State Representative,109,REP,A. Denise Russell,13
Dallas,3922,6107,State Representative,109,REP,A. Denise Russell,10
Dallas,3940,6110,State Representative,109,REP,A. Denise Russell,326
Dallas,3950,6125,State Representative,109,REP,A. Denise Russell,196
Dallas,3803,6069,State Representative,109,DEM,Helen Giddings,1900
Dallas,3805,6074,State Representative,109,DEM,Helen Giddings,2684
Dallas,3806,6079,State Representative,109,DEM,Helen Giddings,530
Dallas,3807,6081,State Representative,109,DEM,Helen Giddings,1121
Dallas,3808,6085,State Representative,109,DEM,Helen Giddings,1423
Dallas,3809,6094,State Representative,109,DEM,Helen Giddings,174
Dallas,3900,6099,State Representative,109,DEM,Helen Giddings,2477
Dallas,3900,6100,State Representative,109,DEM,Helen Giddings,57
Dallas,3922,6107,State Representative,109,DEM,Helen Giddings,42
Dallas,3940,6110,State Representative,109,DEM,Helen Giddings,672
Dallas,3950,6125,State Representative,109,DEM,Helen Giddings,688
Dallas,3803,6069,State Representative,109,,OVER VOTES,0
Dallas,3805,6074,State Representative,109,,OVER VOTES,0
Dallas,3806,6079,State Representative,109,,OVER VOTES,0
Dallas,3807,6081,State Representative,109,,OVER VOTES,0
Dallas,3808,6085,State Representative,109,,OVER VOTES,0
Dallas,3809,6094,State Representative,109,,OVER VOTES,0
Dallas,3900,6099,State Representative,109,,OVER VOTES,0
Dallas,3900,6100,State Representative,109,,OVER VOTES,0
Dallas,3922,6107,State Representative,109,,OVER VOTES,0
Dallas,3940,6110,State Representative,109,,OVER VOTES,0
Dallas,3950,6125,State Representative,109,,OVER VOTES,0
Dallas,3803,6069,State Representative,109,,UNDER VOTES,29
Dallas,3805,6074,State Representative,109,,UNDER VOTES,41
Dallas,3806,6079,State Representative,109,,UNDER VOTES,5
Dallas,3807,6081,State Representative,109,,UNDER VOTES,33
Dallas,3808,6085,State Representative,109,,UNDER VOTES,58
Dallas,3809,6094,State Representative,109,,UNDER VOTES,6
Dallas,3900,6099,State Representative,109,,UNDER VOTES,73
Dallas,3900,6100,State Representative,109,,UNDER VOTES,1
Dallas,3922,6107,State Representative,109,,UNDER VOTES,2
Dallas,3940,6110,State Representative,109,,UNDER VOTES,58
Dallas,3950,6125,State Representative,109,,UNDER VOTES,32
Dallas,1085,5220,State Representative,110,DEM,Toni Rose,495
Dallas,1088,5227,State Representative,110,DEM,Toni Rose,709
Dallas,1090,5231,State Representative,110,DEM,Toni Rose,961
Dallas,1091,5232,State Representative,110,DEM,Toni Rose,813
Dallas,1092,5234,State Representative,110,DEM,Toni Rose,1313
Dallas,1093,5237,State Representative,110,DEM,Toni Rose,688
Dallas,1094,5239,State Representative,110,DEM,Toni Rose,575
Dallas,1095,5240,State Representative,110,DEM,Toni Rose,579
Dallas,1096,5241,State Representative,110,DEM,Toni Rose,546
Dallas,1097,5242,State Representative,110,DEM,Toni Rose,1010
Dallas,1098,5244,State Representative,110,DEM,Toni Rose,877
Dallas,1099,5245,State Representative,110,DEM,Toni Rose,26
Dallas,1100,5246,State Representative,110,DEM,Toni Rose,1245
Dallas,1101,5250,State Representative,110,DEM,Toni Rose,610
Dallas,1102,5254,State Representative,110,DEM,Toni Rose,692
Dallas,1103,5255,State Representative,110,DEM,Toni Rose,190
Dallas,1104,5256,State Representative,110,DEM,Toni Rose,1042
Dallas,1105,5257,State Representative,110,DEM,Toni Rose,12
Dallas,1108,5260,State Representative,110,DEM,Toni Rose,1041
Dallas,1109,5262,State Representative,110,DEM,Toni Rose,157
Dallas,1113,5268,State Representative,110,DEM,Toni Rose,120
Dallas,1124,5293,State Representative,110,DEM,Toni Rose,1
Dallas,1135,5311,State Representative,110,DEM,Toni Rose,673
Dallas,1314,5339,State Representative,110,DEM,Toni Rose,900
Dallas,3012,5762,State Representative,110,DEM,Toni Rose,109
Dallas,3025,5787,State Representative,110,DEM,Toni Rose,72
Dallas,3038,5802,State Representative,110,DEM,Toni Rose,415
Dallas,3039,5803,State Representative,110,DEM,Toni Rose,1081
Dallas,3042,5809,State Representative,110,DEM,Toni Rose,646
Dallas,3043,5810,State Representative,110,DEM,Toni Rose,959
Dallas,3044,5811,State Representative,110,DEM,Toni Rose,1081
Dallas,3051,5821,State Representative,110,DEM,Toni Rose,384
Dallas,3052,5823,State Representative,110,DEM,Toni Rose,1220
Dallas,3061,5840,State Representative,110,DEM,Toni Rose,680
Dallas,3062,5842,State Representative,110,DEM,Toni Rose,1133
Dallas,3069,5853,State Representative,110,DEM,Toni Rose,872
Dallas,3070,5854,State Representative,110,DEM,Toni Rose,1513
Dallas,3071,5855,State Representative,110,DEM,Toni Rose,1303
Dallas,3072,5856,State Representative,110,DEM,Toni Rose,23
Dallas,3082,5874,State Representative,110,DEM,Toni Rose,1177
Dallas,3097,5895,State Representative,110,DEM,Toni Rose,95
Dallas,3098,5896,State Representative,110,DEM,Toni Rose,128
Dallas,3308,5968,State Representative,110,DEM,Toni Rose,709
Dallas,3401,5986,State Representative,110,DEM,Toni Rose,1
Dallas,3402,5988,State Representative,110,DEM,Toni Rose,157
Dallas,3404,5990,State Representative,110,DEM,Toni Rose,801
Dallas,3406,5998,State Representative,110,DEM,Toni Rose,8
Dallas,3408,6001,State Representative,110,DEM,Toni Rose,748
Dallas,3410,6008,State Representative,110,DEM,Toni Rose,118
Dallas,4039,6200,State Representative,110,DEM,Toni Rose,270
Dallas,4047,6206,State Representative,110,DEM,Toni Rose,367
Dallas,4108,6303,State Representative,110,DEM,Toni Rose,35
Dallas,1085,5220,State Representative,110,,OVER VOTES,0
Dallas,1088,5227,State Representative,110,,OVER VOTES,0
Dallas,1090,5231,State Representative,110,,OVER VOTES,0
Dallas,1091,5232,State Representative,110,,OVER VOTES,0
Dallas,1092,5234,State Representative,110,,OVER VOTES,0
Dallas,1093,5237,State Representative,110,,OVER VOTES,0
Dallas,1094,5239,State Representative,110,,OVER VOTES,0
Dallas,1095,5240,State Representative,110,,OVER VOTES,0
Dallas,1096,5241,State Representative,110,,OVER VOTES,0
Dallas,1097,5242,State Representative,110,,OVER VOTES,0
Dallas,1098,5244,State Representative,110,,OVER VOTES,0
Dallas,1099,5245,State Representative,110,,OVER VOTES,0
Dallas,1100,5246,State Representative,110,,OVER VOTES,0
Dallas,1101,5250,State Representative,110,,OVER VOTES,0
Dallas,1102,5254,State Representative,110,,OVER VOTES,0
Dallas,1103,5255,State Representative,110,,OVER VOTES,0
Dallas,1104,5256,State Representative,110,,OVER VOTES,0
Dallas,1105,5257,State Representative,110,,OVER VOTES,0
Dallas,1108,5260,State Representative,110,,OVER VOTES,0
Dallas,1109,5262,State Representative,110,,OVER VOTES,0
Dallas,1113,5268,State Representative,110,,OVER VOTES,0
Dallas,1124,5293,State Representative,110,,OVER VOTES,0
Dallas,1135,5311,State Representative,110,,OVER VOTES,0
Dallas,1314,5339,State Representative,110,,OVER VOTES,0
Dallas,3012,5762,State Representative,110,,OVER VOTES,0
Dallas,3025,5787,State Representative,110,,OVER VOTES,0
Dallas,3038,5802,State Representative,110,,OVER VOTES,0
Dallas,3039,5803,State Representative,110,,OVER VOTES,0
Dallas,3042,5809,State Representative,110,,OVER VOTES,0
Dallas,3043,5810,State Representative,110,,OVER VOTES,0
Dallas,3044,5811,State Representative,110,,OVER VOTES,0
Dallas,3051,5821,State Representative,110,,OVER VOTES,0
Dallas,3052,5823,State Representative,110,,OVER VOTES,0
Dallas,3061,5840,State Representative,110,,OVER VOTES,0
Dallas,3062,5842,State Representative,110,,OVER VOTES,0
Dallas,3069,5853,State Representative,110,,OVER VOTES,0
Dallas,3070,5854,State Representative,110,,OVER VOTES,0
Dallas,3071,5855,State Representative,110,,OVER VOTES,0
Dallas,3072,5856,State Representative,110,,OVER VOTES,0
Dallas,3082,5874,State Representative,110,,OVER VOTES,0
Dallas,3097,5895,State Representative,110,,OVER VOTES,0
Dallas,3098,5896,State Representative,110,,OVER VOTES,0
Dallas,3308,5968,State Representative,110,,OVER VOTES,0
Dallas,3401,5986,State Representative,110,,OVER VOTES,0
Dallas,3402,5988,State Representative,110,,OVER VOTES,0
Dallas,3404,5990,State Representative,110,,OVER VOTES,0
Dallas,3406,5998,State Representative,110,,OVER VOTES,0
Dallas,3408,6001,State Representative,110,,OVER VOTES,0
Dallas,3410,6008,State Representative,110,,OVER VOTES,0
Dallas,4039,6200,State Representative,110,,OVER VOTES,0
Dallas,4047,6206,State Representative,110,,OVER VOTES,0
Dallas,4108,6303,State Representative,110,,OVER VOTES,0
Dallas,1085,5220,State Representative,110,,UNDER VOTES,102
Dallas,1088,5227,State Representative,110,,UNDER VOTES,205
Dallas,1090,5231,State Representative,110,,UNDER VOTES,175
Dallas,1091,5232,State Representative,110,,UNDER VOTES,185
Dallas,1092,5234,State Representative,110,,UNDER VOTES,170
Dallas,1093,5237,State Representative,110,,UNDER VOTES,81
Dallas,1094,5239,State Representative,110,,UNDER VOTES,61
Dallas,1095,5240,State Representative,110,,UNDER VOTES,103
Dallas,1096,5241,State Representative,110,,UNDER VOTES,85
Dallas,1097,5242,State Representative,110,,UNDER VOTES,232
Dallas,1098,5244,State Representative,110,,UNDER VOTES,112
Dallas,1099,5245,State Representative,110,,UNDER VOTES,5
Dallas,1100,5246,State Representative,110,,UNDER VOTES,132
Dallas,1101,5250,State Representative,110,,UNDER VOTES,126
Dallas,1102,5254,State Representative,110,,UNDER VOTES,156
Dallas,1103,5255,State Representative,110,,UNDER VOTES,46
Dallas,1104,5256,State Representative,110,,UNDER VOTES,152
Dallas,1105,5257,State Representative,110,,UNDER VOTES,4
Dallas,1108,5260,State Representative,110,,UNDER VOTES,181
Dallas,1109,5262,State Representative,110,,UNDER VOTES,48
Dallas,1113,5268,State Representative,110,,UNDER VOTES,9
Dallas,1124,5293,State Representative,110,,UNDER VOTES,1
Dallas,1135,5311,State Representative,110,,UNDER VOTES,84
Dallas,1314,5339,State Representative,110,,UNDER VOTES,361
Dallas,3012,5762,State Representative,110,,UNDER VOTES,21
Dallas,3025,5787,State Representative,110,,UNDER VOTES,4
Dallas,3038,5802,State Representative,110,,UNDER VOTES,28
Dallas,3039,5803,State Representative,110,,UNDER VOTES,56
Dallas,3042,5809,State Representative,110,,UNDER VOTES,28
Dallas,3043,5810,State Representative,110,,UNDER VOTES,35
Dallas,3044,5811,State Representative,110,,UNDER VOTES,46
Dallas,3051,5821,State Representative,110,,UNDER VOTES,23
Dallas,3052,5823,State Representative,110,,UNDER VOTES,66
Dallas,3061,5840,State Representative,110,,UNDER VOTES,27
Dallas,3062,5842,State Representative,110,,UNDER VOTES,54
Dallas,3069,5853,State Representative,110,,UNDER VOTES,29
Dallas,3070,5854,State Representative,110,,UNDER VOTES,68
Dallas,3071,5855,State Representative,110,,UNDER VOTES,59
Dallas,3072,5856,State Representative,110,,UNDER VOTES,7
Dallas,3082,5874,State Representative,110,,UNDER VOTES,94
Dallas,3097,5895,State Representative,110,,UNDER VOTES,2
Dallas,3098,5896,State Representative,110,,UNDER VOTES,6
Dallas,3308,5968,State Representative,110,,UNDER VOTES,419
Dallas,3401,5986,State Representative,110,,UNDER VOTES,0
Dallas,3402,5988,State Representative,110,,UNDER VOTES,42
Dallas,3404,5990,State Representative,110,,UNDER VOTES,298
Dallas,3406,5998,State Representative,110,,UNDER VOTES,11
Dallas,3408,6001,State Representative,110,,UNDER VOTES,244
Dallas,3410,6008,State Representative,110,,UNDER VOTES,43
Dallas,4039,6200,State Representative,110,,UNDER VOTES,18
Dallas,4047,6206,State Representative,110,,UNDER VOTES,29
Dallas,4108,6303,State Representative,110,,UNDER VOTES,1
Dallas,3001,5742,State Representative,111,REP,Chad O. Jackson,15
Dallas,3002,5744,State Representative,111,REP,Chad O. Jackson,65
Dallas,3003,5745,State Representative,111,REP,Chad O. Jackson,96
Dallas,3004,5746,State Representative,111,REP,Chad O. Jackson,219
Dallas,3046,5815,State Representative,111,REP,Chad O. Jackson,166
Dallas,3047,5816,State Representative,111,REP,Chad O. Jackson,368
Dallas,3053,5824,State Representative,111,REP,Chad O. Jackson,62
Dallas,3054,5828,State Representative,111,REP,Chad O. Jackson,69
Dallas,3055,5830,State Representative,111,REP,Chad O. Jackson,130
Dallas,3056,5831,State Representative,111,REP,Chad O. Jackson,74
Dallas,3057,5833,State Representative,111,REP,Chad O. Jackson,84
Dallas,3063,5843,State Representative,111,REP,Chad O. Jackson,82
Dallas,3064,5846,State Representative,111,REP,Chad O. Jackson,42
Dallas,3065,5847,State Representative,111,REP,Chad O. Jackson,31
Dallas,3066,5848,State Representative,111,REP,Chad O. Jackson,38
Dallas,3067,5849,State Representative,111,REP,Chad O. Jackson,34
Dallas,3077,5866,State Representative,111,REP,Chad O. Jackson,399
Dallas,3078,5868,State Representative,111,REP,Chad O. Jackson,244
Dallas,3088,5882,State Representative,111,REP,Chad O. Jackson,10
Dallas,3092,5888,State Representative,111,REP,Chad O. Jackson,51
Dallas,3111,5922,State Representative,111,REP,Chad O. Jackson,9
Dallas,3113,5927,State Representative,111,REP,Chad O. Jackson,1
Dallas,3200,5928,State Representative,111,REP,Chad O. Jackson,783
Dallas,3201,5931,State Representative,111,REP,Chad O. Jackson,532
Dallas,3202,5936,State Representative,111,REP,Chad O. Jackson,366
Dallas,3203,5940,State Representative,111,REP,Chad O. Jackson,404
Dallas,3204,5942,State Representative,111,REP,Chad O. Jackson,553
Dallas,3205,5944,State Representative,111,REP,Chad O. Jackson,126
Dallas,3206,5945,State Representative,111,REP,Chad O. Jackson,733
Dallas,3207,5946,State Representative,111,REP,Chad O. Jackson,700
Dallas,3208,5948,State Representative,111,REP,Chad O. Jackson,345
Dallas,3209,5951,State Representative,111,REP,Chad O. Jackson,69
Dallas,3210,5952,State Representative,111,REP,Chad O. Jackson,532
Dallas,3211,5954,State Representative,111,REP,Chad O. Jackson,204
Dallas,3600,6015,State Representative,111,REP,Chad O. Jackson,257
Dallas,3601,6019,State Representative,111,REP,Chad O. Jackson,305
Dallas,3602,6021,State Representative,111,REP,Chad O. Jackson,91
Dallas,3607,6028,State Representative,111,REP,Chad O. Jackson,297
Dallas,3608,6029,State Representative,111,REP,Chad O. Jackson,143
Dallas,3620,6042,State Representative,111,REP,Chad O. Jackson,77
Dallas,4046,6205,State Representative,111,REP,Chad O. Jackson,32
Dallas,4048,6207,State Representative,111,REP,Chad O. Jackson,45
Dallas,4050,6210,State Representative,111,REP,Chad O. Jackson,624
Dallas,4052,6214,State Representative,111,REP,Chad O. Jackson,615
Dallas,4054,6221,State Representative,111,REP,Chad O. Jackson,24
Dallas,4090,6274,State Representative,111,REP,Chad O. Jackson,17
Dallas,4093,6281,State Representative,111,REP,Chad O. Jackson,6
Dallas,4110,6305,State Representative,111,REP,Chad O. Jackson,23
Dallas,4111,6306,State Representative,111,REP,Chad O. Jackson,27
Dallas,4112,6307,State Representative,111,REP,Chad O. Jackson,96
Dallas,4500,6328,State Representative,111,REP,Chad O. Jackson,574
Dallas,4501,6330,State Representative,111,REP,Chad O. Jackson,631
Dallas,4522,6389,State Representative,111,REP,Chad O. Jackson,692
Dallas,4523,6392,State Representative,111,REP,Chad O. Jackson,122
Dallas,4523,6393,State Representative,111,REP,Chad O. Jackson,4
Dallas,3001,5742,State Representative,111,DEM,Yvonne Davis,227
Dallas,3002,5744,State Representative,111,DEM,Yvonne Davis,599
Dallas,3003,5745,State Representative,111,DEM,Yvonne Davis,932
Dallas,3004,5746,State Representative,111,DEM,Yvonne Davis,1017
Dallas,3046,5815,State Representative,111,DEM,Yvonne Davis,1069
Dallas,3047,5816,State Representative,111,DEM,Yvonne Davis,620
Dallas,3053,5824,State Representative,111,DEM,Yvonne Davis,1107
Dallas,3054,5828,State Representative,111,DEM,Yvonne Davis,1529
Dallas,3055,5830,State Representative,111,DEM,Yvonne Davis,1360
Dallas,3056,5831,State Representative,111,DEM,Yvonne Davis,1383
Dallas,3057,5833,State Representative,111,DEM,Yvonne Davis,1269
Dallas,3063,5843,State Representative,111,DEM,Yvonne Davis,1824
Dallas,3064,5846,State Representative,111,DEM,Yvonne Davis,1373
Dallas,3065,5847,State Representative,111,DEM,Yvonne Davis,1184
Dallas,3066,5848,State Representative,111,DEM,Yvonne Davis,940
Dallas,3067,5849,State Representative,111,DEM,Yvonne Davis,1134
Dallas,3077,5866,State Representative,111,DEM,Yvonne Davis,1381
Dallas,3078,5868,State Representative,111,DEM,Yvonne Davis,1334
Dallas,3088,5882,State Representative,111,DEM,Yvonne Davis,24
Dallas,3092,5888,State Representative,111,DEM,Yvonne Davis,846
Dallas,3111,5922,State Representative,111,DEM,Yvonne Davis,0
Dallas,3113,5927,State Representative,111,DEM,Yvonne Davis,4
Dallas,3200,5928,State Representative,111,DEM,Yvonne Davis,773
Dallas,3201,5931,State Representative,111,DEM,Yvonne Davis,547
Dallas,3202,5936,State Representative,111,DEM,Yvonne Davis,966
Dallas,3203,5940,State Representative,111,DEM,Yvonne Davis,845
Dallas,3204,5942,State Representative,111,DEM,Yvonne Davis,916
Dallas,3205,5944,State Representative,111,DEM,Yvonne Davis,894
Dallas,3206,5945,State Representative,111,DEM,Yvonne Davis,823
Dallas,3207,5946,State Representative,111,DEM,Yvonne Davis,904
Dallas,3208,5948,State Representative,111,DEM,Yvonne Davis,660
Dallas,3209,5951,State Representative,111,DEM,Yvonne Davis,70
Dallas,3210,5952,State Representative,111,DEM,Yvonne Davis,704
Dallas,3211,5954,State Representative,111,DEM,Yvonne Davis,456
Dallas,3600,6015,State Representative,111,DEM,Yvonne Davis,1090
Dallas,3601,6019,State Representative,111,DEM,Yvonne Davis,1094
Dallas,3602,6021,State Representative,111,DEM,Yvonne Davis,354
Dallas,3607,6028,State Representative,111,DEM,Yvonne Davis,2191
Dallas,3608,6029,State Representative,111,DEM,Yvonne Davis,1834
Dallas,3620,6042,State Representative,111,DEM,Yvonne Davis,650
Dallas,4046,6205,State Representative,111,DEM,Yvonne Davis,520
Dallas,4048,6207,State Representative,111,DEM,Yvonne Davis,6
Dallas,4050,6210,State Representative,111,DEM,Yvonne Davis,1780
Dallas,4052,6214,State Representative,111,DEM,Yvonne Davis,1859
Dallas,4054,6221,State Representative,111,DEM,Yvonne Davis,106
Dallas,4090,6274,State Representative,111,DEM,Yvonne Davis,24
Dallas,4093,6281,State Representative,111,DEM,Yvonne Davis,36
Dallas,4110,6305,State Representative,111,DEM,Yvonne Davis,482
Dallas,4111,6306,State Representative,111,DEM,Yvonne Davis,108
Dallas,4112,6307,State Representative,111,DEM,Yvonne Davis,9
Dallas,4500,6328,State Representative,111,DEM,Yvonne Davis,848
Dallas,4501,6330,State Representative,111,DEM,Yvonne Davis,674
Dallas,4522,6389,State Representative,111,DEM,Yvonne Davis,1089
Dallas,4523,6392,State Representative,111,DEM,Yvonne Davis,195
Dallas,4523,6393,State Representative,111,DEM,Yvonne Davis,0
Dallas,3001,5742,State Representative,111,,OVER VOTES,0
Dallas,3002,5744,State Representative,111,,OVER VOTES,0
Dallas,3003,5745,State Representative,111,,OVER VOTES,0
Dallas,3004,5746,State Representative,111,,OVER VOTES,0
Dallas,3046,5815,State Representative,111,,OVER VOTES,0
Dallas,3047,5816,State Representative,111,,OVER VOTES,0
Dallas,3053,5824,State Representative,111,,OVER VOTES,0
Dallas,3054,5828,State Representative,111,,OVER VOTES,0
Dallas,3055,5830,State Representative,111,,OVER VOTES,0
Dallas,3056,5831,State Representative,111,,OVER VOTES,0
Dallas,3057,5833,State Representative,111,,OVER VOTES,0
Dallas,3063,5843,State Representative,111,,OVER VOTES,0
Dallas,3064,5846,State Representative,111,,OVER VOTES,0
Dallas,3065,5847,State Representative,111,,OVER VOTES,0
Dallas,3066,5848,State Representative,111,,OVER VOTES,0
Dallas,3067,5849,State Representative,111,,OVER VOTES,0
Dallas,3077,5866,State Representative,111,,OVER VOTES,1
Dallas,3078,5868,State Representative,111,,OVER VOTES,0
Dallas,3088,5882,State Representative,111,,OVER VOTES,0
Dallas,3092,5888,State Representative,111,,OVER VOTES,0
Dallas,3111,5922,State Representative,111,,OVER VOTES,0
Dallas,3113,5927,State Representative,111,,OVER VOTES,0
Dallas,3200,5928,State Representative,111,,OVER VOTES,0
Dallas,3201,5931,State Representative,111,,OVER VOTES,0
Dallas,3202,5936,State Representative,111,,OVER VOTES,0
Dallas,3203,5940,State Representative,111,,OVER VOTES,0
Dallas,3204,5942,State Representative,111,,OVER VOTES,0
Dallas,3205,5944,State Representative,111,,OVER VOTES,1
Dallas,3206,5945,State Representative,111,,OVER VOTES,0
Dallas,3207,5946,State Representative,111,,OVER VOTES,0
Dallas,3208,5948,State Representative,111,,OVER VOTES,0
Dallas,3209,5951,State Representative,111,,OVER VOTES,0
Dallas,3210,5952,State Representative,111,,OVER VOTES,0
Dallas,3211,5954,State Representative,111,,OVER VOTES,0
Dallas,3600,6015,State Representative,111,,OVER VOTES,0
Dallas,3601,6019,State Representative,111,,OVER VOTES,0
Dallas,3602,6021,State Representative,111,,OVER VOTES,0
Dallas,3607,6028,State Representative,111,,OVER VOTES,0
Dallas,3608,6029,State Representative,111,,OVER VOTES,0
Dallas,3620,6042,State Representative,111,,OVER VOTES,0
Dallas,4046,6205,State Representative,111,,OVER VOTES,0
Dallas,4048,6207,State Representative,111,,OVER VOTES,0
Dallas,4050,6210,State Representative,111,,OVER VOTES,0
Dallas,4052,6214,State Representative,111,,OVER VOTES,0
Dallas,4054,6221,State Representative,111,,OVER VOTES,0
Dallas,4090,6274,State Representative,111,,OVER VOTES,0
Dallas,4093,6281,State Representative,111,,OVER VOTES,0
Dallas,4110,6305,State Representative,111,,OVER VOTES,0
Dallas,4111,6306,State Representative,111,,OVER VOTES,0
Dallas,4112,6307,State Representative,111,,OVER VOTES,0
Dallas,4500,6328,State Representative,111,,OVER VOTES,0
Dallas,4501,6330,State Representative,111,,OVER VOTES,0
Dallas,4522,6389,State Representative,111,,OVER VOTES,0
Dallas,4523,6392,State Representative,111,,OVER VOTES,0
Dallas,4523,6393,State Representative,111,,OVER VOTES,0
Dallas,3001,5742,State Representative,111,,UNDER VOTES,10
Dallas,3002,5744,State Representative,111,,UNDER VOTES,18
Dallas,3003,5745,State Representative,111,,UNDER VOTES,20
Dallas,3004,5746,State Representative,111,,UNDER VOTES,38
Dallas,3046,5815,State Representative,111,,UNDER VOTES,31
Dallas,3047,5816,State Representative,111,,UNDER VOTES,27
Dallas,3053,5824,State Representative,111,,UNDER VOTES,24
Dallas,3054,5828,State Representative,111,,UNDER VOTES,25
Dallas,3055,5830,State Representative,111,,UNDER VOTES,29
Dallas,3056,5831,State Representative,111,,UNDER VOTES,21
Dallas,3057,5833,State Representative,111,,UNDER VOTES,33
Dallas,3063,5843,State Representative,111,,UNDER VOTES,38
Dallas,3064,5846,State Representative,111,,UNDER VOTES,35
Dallas,3065,5847,State Representative,111,,UNDER VOTES,27
Dallas,3066,5848,State Representative,111,,UNDER VOTES,15
Dallas,3067,5849,State Representative,111,,UNDER VOTES,39
Dallas,3077,5866,State Representative,111,,UNDER VOTES,47
Dallas,3078,5868,State Representative,111,,UNDER VOTES,32
Dallas,3088,5882,State Representative,111,,UNDER VOTES,0
Dallas,3092,5888,State Representative,111,,UNDER VOTES,18
Dallas,3111,5922,State Representative,111,,UNDER VOTES,0
Dallas,3113,5927,State Representative,111,,UNDER VOTES,0
Dallas,3200,5928,State Representative,111,,UNDER VOTES,52
Dallas,3201,5931,State Representative,111,,UNDER VOTES,40
Dallas,3202,5936,State Representative,111,,UNDER VOTES,32
Dallas,3203,5940,State Representative,111,,UNDER VOTES,35
Dallas,3204,5942,State Representative,111,,UNDER VOTES,57
Dallas,3205,5944,State Representative,111,,UNDER VOTES,26
Dallas,3206,5945,State Representative,111,,UNDER VOTES,50
Dallas,3207,5946,State Representative,111,,UNDER VOTES,67
Dallas,3208,5948,State Representative,111,,UNDER VOTES,42
Dallas,3209,5951,State Representative,111,,UNDER VOTES,4
Dallas,3210,5952,State Representative,111,,UNDER VOTES,39
Dallas,3211,5954,State Representative,111,,UNDER VOTES,30
Dallas,3600,6015,State Representative,111,,UNDER VOTES,33
Dallas,3601,6019,State Representative,111,,UNDER VOTES,30
Dallas,3602,6021,State Representative,111,,UNDER VOTES,8
Dallas,3607,6028,State Representative,111,,UNDER VOTES,40
Dallas,3608,6029,State Representative,111,,UNDER VOTES,35
Dallas,3620,6042,State Representative,111,,UNDER VOTES,19
Dallas,4046,6205,State Representative,111,,UNDER VOTES,16
Dallas,4048,6207,State Representative,111,,UNDER VOTES,3
Dallas,4050,6210,State Representative,111,,UNDER VOTES,62
Dallas,4052,6214,State Representative,111,,UNDER VOTES,68
Dallas,4054,6221,State Representative,111,,UNDER VOTES,8
Dallas,4090,6274,State Representative,111,,UNDER VOTES,2
Dallas,4093,6281,State Representative,111,,UNDER VOTES,2
Dallas,4110,6305,State Representative,111,,UNDER VOTES,13
Dallas,4111,6306,State Representative,111,,UNDER VOTES,6
Dallas,4112,6307,State Representative,111,,UNDER VOTES,10
Dallas,4500,6328,State Representative,111,,UNDER VOTES,46
Dallas,4501,6330,State Representative,111,,UNDER VOTES,53
Dallas,4522,6389,State Representative,111,,UNDER VOTES,62
Dallas,4523,6392,State Representative,111,,UNDER VOTES,5
Dallas,4523,6393,State Representative,111,,UNDER VOTES,0
Dallas,4529,6403,State Representative,111,REP,Chad O. Jackson,182
Dallas,4537,6416,State Representative,111,REP,Chad O. Jackson,0
Dallas,4529,6403,State Representative,111,DEM,Yvonne Davis,252
Dallas,4537,6416,State Representative,111,DEM,Yvonne Davis,3
Dallas,4529,6403,State Representative,111,,OVER VOTES,0
Dallas,4537,6416,State Representative,111,,OVER VOTES,0
Dallas,4529,6403,State Representative,111,,UNDER VOTES,18
Dallas,4537,6416,State Representative,111,,UNDER VOTES,0
Dallas,1038,5154,State Representative,112,REP,Angie Chen Button,195
