county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Washington,Spg 19,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Christopher Pryor,92,41,51,0,0,0
Washington,Spg 19,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Jeff Watson,182,64,115,3,0,0
Washington,Spg 19,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Kathryn Birkhead,142,51,88,3,0,0
Washington,Spg 19,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Mike Nelson,72,29,43,0,0,0
Washington,Spg 19,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Jeremy Lynch,245,101,143,1,0,0
Washington,Spg 19,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Kathy Jaycox,252,84,162,6,0,0
Washington,Spg 19,Circuit Clerk,,REP,Circuit Clerk Kyle Sylvester,539,196,336,7,0,0
Washington,Spg 19,Clerk/Treasurer SPRINGDALE,,NON,City Clerk/Treas. Denise Pearce,552,202,343,7,0,0
Washington,Spg 19,Constable District 01,,DEM,Matt Miller,239,93,141,5,0,0
Washington,Spg 19,Constable District 01,,REP,Constable John Duggar,371,130,237,4,0,0
Washington,Spg 19,County Assessor,,DEM,Carol Waddle,188,73,112,3,0,0
Washington,Spg 19,County Assessor,,REP,Assessor Russell Hill,419,145,268,6,0,0
Washington,Spg 19,County Judge,,DEM,Alderman Mark Kinion,204,78,122,4,0,0
Washington,Spg 19,County Judge,,REP,Joseph K. Wood,409,147,257,5,0,0
Washington,Spg 19,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,AGAINST ISSUE NO. 1,174,65,106,3,0,0
Washington,Spg 19,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,FOR ISSUE NO. 1,408,142,260,6,0,0
Washington,Spg 19,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,AGAINST ISSUE NO. 2,139,60,75,4,0,0
Washington,Spg 19,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,FOR ISSUE NO. 2,464,155,303,6,0,0
Washington,Spg 19,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,AGAINST ISSUE NO. 3,227,72,151,4,0,0
Washington,Spg 19,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,FOR ISSUE NO. 3,320,120,195,5,0,0
Washington,Spg 19,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,AGAINST ISSUE NO. 6,288,86,196,6,0,0
Washington,Spg 19,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,FOR ISSUE NO. 6,315,130,181,4,0,0
Washington,Spg 19,Mayor SPRINGDALE,,NON,Mayor Doug Sprouse,571,209,353,9,0,0
Washington,Spg 19,U.S. House,3,LIB,Steve Isaacson,132,53,76,3,0,0
Washington,Spg 19,U.S. House,3,REP,Congressman Steve Womack,463,164,294,5,0,0
Washington,Spg 19,U.S. President & Vice President,,BFA,Evan McMullin/Nathan Johnson,14,5,9,0,0,0
Washington,Spg 19,U.S. President & Vice President,,CON,Darrell L. Castle/Scott N. Bradley,4,1,3,0,0,0
Washington,Spg 19,U.S. President & Vice President,,DEM,Hillary Clinton/Tim Kaine,191,73,114,4,0,0
Washington,Spg 19,U.S. President & Vice President,,GRN,Jill Stein/Ajamu Baraka,12,9,3,0,0,0
Washington,Spg 19,U.S. President & Vice President,,IND,Jim Hedges/Bill Bayes,1,1,0,0,0,0
Washington,Spg 19,U.S. President & Vice President,,LIB,Gary Johnson/Bill Weld,22,8,13,1,0,0
Washington,Spg 19,U.S. President & Vice President,,REP,Donald J. Trump/Michael R. Pence,383,134,244,5,0,0
Washington,Spg 19,U.S. Senate,,DEM,Conner Eldridge,201,79,119,3,0,0
Washington,Spg 19,U.S. Senate,,LIB,Frank Gilbert,13,6,7,0,0,0
Washington,Spg 19,U.S. Senate,,NON,Write-In,3,2,1,0,0,0
Washington,Spg 19,U.S. Senate,,REP,Senator John Boozman,400,138,257,5,0,0
Washington,Spg 19,Unopposed Candidates,,NON,FOR ALL,466,165,294,7,0,0
Washington,Spg 20,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Colby Fulfer,16,7,9,0,0,0
Washington,Spg 20,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Eric Ford,25,14,11,0,0,0
Washington,Spg 20,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Paul Jackson Hughes II,6,0,6,0,0,0
Washington,Spg 20,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Ray Dotson,16,7,9,0,0,0
Washington,Spg 20,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Rick Evans,33,15,18,0,0,0
Washington,Spg 20,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Christopher Pryor,6,3,3,0,0,0
Washington,Spg 20,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Jeff Watson,14,6,8,0,0,0
Washington,Spg 20,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Kathryn Birkhead,17,8,9,0,0,0
Washington,Spg 20,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Mike Nelson,12,5,7,0,0,0
Washington,Spg 20,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Jeremy Lynch,29,14,15,0,0,0
Washington,Spg 20,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Kathy Jaycox,20,8,12,0,0,0
Washington,Spg 20,Circuit Clerk,,REP,Circuit Clerk Kyle Sylvester,52,20,32,0,0,0
Washington,Spg 20,Clerk/Treasurer SPRINGDALE,,NON,City Clerk/Treas. Denise Pearce,53,21,32,0,0,0
Washington,Spg 20,Constable District 01,,DEM,Matt Miller,27,15,12,0,0,0
Washington,Spg 20,Constable District 01,,REP,Constable John Duggar,30,9,21,0,0,0
Washington,Spg 20,County Assessor,,DEM,Carol Waddle,20,9,11,0,0,0
Washington,Spg 20,County Assessor,,REP,Assessor Russell Hill,37,14,23,0,0,0
Washington,Spg 20,County Judge,,DEM,Alderman Mark Kinion,20,10,10,0,0,0
Washington,Spg 20,County Judge,,REP,Joseph K. Wood,35,12,23,0,0,0
Washington,Spg 20,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,AGAINST ISSUE NO. 1,13,4,9,0,0,0
Washington,Spg 20,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,FOR ISSUE NO. 1,44,21,23,0,0,0
Washington,Spg 20,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,AGAINST ISSUE NO. 2,10,3,7,0,0,0
Washington,Spg 20,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,FOR ISSUE NO. 2,48,22,26,0,0,0
Washington,Spg 20,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,AGAINST ISSUE NO. 3,14,6,8,0,0,0
Washington,Spg 20,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,FOR ISSUE NO. 3,42,17,25,0,0,0
Washington,Spg 20,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,AGAINST ISSUE NO. 6,10,4,6,0,0,0
Washington,Spg 20,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,FOR ISSUE NO. 6,48,20,28,0,0,0
Washington,Spg 20,Mayor SPRINGDALE,,NON,Mayor Doug Sprouse,55,23,32,0,0,0
Washington,Spg 20,U.S. House,3,LIB,Steve Isaacson,16,7,9,0,0,0
Washington,Spg 20,U.S. House,3,REP,Congressman Steve Womack,41,17,24,0,0,0
Washington,Spg 20,U.S. President & Vice President,,BFA,Evan McMullin/Nathan Johnson,1,1,0,0,0,0
Washington,Spg 20,U.S. President & Vice President,,DEM,Hillary Clinton/Tim Kaine,21,10,11,0,0,0
Washington,Spg 20,U.S. President & Vice President,,IND,Lynn S. Kahn/Kathleen Monahan,1,0,1,0,0,0
Washington,Spg 20,U.S. President & Vice President,,LIB,Gary Johnson/Bill Weld,6,2,4,0,0,0
Washington,Spg 20,U.S. President & Vice President,,REP,Donald J. Trump/Michael R. Pence,31,13,18,0,0,0
Washington,Spg 20,U.S. Senate,,DEM,Conner Eldridge,18,8,10,0,0,0
Washington,Spg 20,U.S. Senate,,LIB,Frank Gilbert,4,2,2,0,0,0
Washington,Spg 20,U.S. Senate,,NON,Write-In,1,0,1,0,0,0
Washington,Spg 20,U.S. Senate,,REP,Senator John Boozman,36,15,21,0,0,0
Washington,Spg 20,Unopposed Candidates,,NON,FOR ALL,39,13,26,0,0,0
Washington,Spg 21,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Colby Fulfer,150,67,82,1,0,0
Washington,Spg 21,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Eric Ford,109,51,56,2,0,0
Washington,Spg 21,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Paul Jackson Hughes II,34,18,16,0,0,0
Washington,Spg 21,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Ray Dotson,101,49,51,1,0,0
Washington,Spg 21,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Rick Evans,191,82,107,2,0,0
Washington,Spg 21,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Christopher Pryor,41,20,20,1,0,0
Washington,Spg 21,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Jeff Watson,112,45,66,1,0,0
Washington,Spg 21,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Kathryn Birkhead,71,32,39,0,0,0
Washington,Spg 21,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Mike Nelson,62,31,30,1,0,0
Washington,Spg 21,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Jeremy Lynch,140,72,65,3,0,0
Washington,Spg 21,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Kathy Jaycox,143,56,87,0,0,0
Washington,Spg 21,Circuit Clerk,,REP,Circuit Clerk Kyle Sylvester,312,140,168,4,0,0
Washington,Spg 21,Clerk/Treasurer SPRINGDALE,,NON,City Clerk/Treas. Denise Pearce,319,144,171,4,0,0
Washington,Spg 21,Constable District 01,,DEM,Matt Miller,117,53,63,1,0,0
Washington,Spg 21,Constable District 01,,REP,Constable John Duggar,209,96,110,3,0,0
Washington,Spg 21,County Assessor,,DEM,Carol Waddle,82,36,46,0,0,0
Washington,Spg 21,County Assessor,,REP,Assessor Russell Hill,255,117,134,4,0,0
Washington,Spg 21,County Judge,,DEM,Alderman Mark Kinion,96,46,49,1,0,0
Washington,Spg 21,County Judge,,REP,Joseph K. Wood,236,104,129,3,0,0
Washington,Spg 21,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,AGAINST ISSUE NO. 1,80,35,45,0,0,0
Washington,Spg 21,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,FOR ISSUE NO. 1,244,110,129,5,0,0
Washington,Spg 21,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,AGAINST ISSUE NO. 2,80,39,41,0,0,0
Washington,Spg 21,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,FOR ISSUE NO. 2,253,108,140,5,0,0
Washington,Spg 21,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,AGAINST ISSUE NO. 3,102,45,56,1,0,0
Washington,Spg 21,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,FOR ISSUE NO. 3,204,92,109,3,0,0
Washington,Spg 21,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,AGAINST ISSUE NO. 6,172,69,100,3,0,0
Washington,Spg 21,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,FOR ISSUE NO. 6,154,74,78,2,0,0
Washington,Spg 21,Justice of the Peace District 03,,DEM,Andrew Gaber,95,43,52,0,0,0
Washington,Spg 21,Justice of the Peace District 03,,REP,Harvey Bowman,226,104,118,4,0,0
Washington,Spg 21,Mayor SPRINGDALE,,NON,Mayor Doug Sprouse,326,145,177,4,0,0
Washington,Spg 21,U.S. House,3,LIB,Steve Isaacson,60,28,31,1,0,0
Washington,Spg 21,U.S. House,3,REP,Congressman Steve Womack,276,123,149,4,0,0
Washington,Spg 21,U.S. President & Vice President,,BFA,Evan McMullin/Nathan Johnson,11,5,4,2,0,0
Washington,Spg 21,U.S. President & Vice President,,CON,Darrell L. Castle/Scott N. Bradley,4,3,1,0,0,0
Washington,Spg 21,U.S. President & Vice President,,DEM,Hillary Clinton/Tim Kaine,100,43,57,0,0,0
Washington,Spg 21,U.S. President & Vice President,,IND,Jim Hedges/Bill Bayes,1,0,1,0,0,0
Washington,Spg 21,U.S. President & Vice President,,IND,Lynn S. Kahn/Kathleen Monahan,1,1,0,0,0,0
Washington,Spg 21,U.S. President & Vice President,,LIB,Gary Johnson/Bill Weld,10,5,5,0,0,0
Washington,Spg 21,U.S. President & Vice President,,REP,Donald J. Trump/Michael R. Pence,217,96,118,3,0,0
Washington,Spg 21,U.S. Senate,,DEM,Conner Eldridge,90,39,50,1,0,0
Washington,Spg 21,U.S. Senate,,LIB,Frank Gilbert,17,11,6,0,0,0
Washington,Spg 21,U.S. Senate,,REP,Senator John Boozman,234,103,127,4,0,0
Washington,Spg 21,Unopposed Candidates,,NON,FOR ALL,268,110,155,3,0,0
Washington,Spg 22,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Colby Fulfer,36,18,17,1,0,0
Washington,Spg 22,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Eric Ford,25,7,18,0,0,0
Washington,Spg 22,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Paul Jackson Hughes II,8,1,6,1,0,0
Washington,Spg 22,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Ray Dotson,29,9,18,2,0,0
Washington,Spg 22,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Rick Evans,40,15,24,1,0,0
Washington,Spg 22,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Christopher Pryor,16,4,12,0,0,0
Washington,Spg 22,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Jeff Watson,30,8,22,0,0,0
Washington,Spg 22,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Kathryn Birkhead,15,5,8,2,0,0
Washington,Spg 22,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Mike Nelson,11,8,3,0,0,0
Washington,Spg 22,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Jeremy Lynch,37,15,20,2,0,0
Washington,Spg 22,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Kathy Jaycox,34,10,24,0,0,0
Washington,Spg 22,Circuit Clerk,,REP,Circuit Clerk Kyle Sylvester,84,31,50,3,0,0
Washington,Spg 22,Clerk/Treasurer SPRINGDALE,,NON,City Clerk/Treas. Denise Pearce,85,32,50,3,0,0
Washington,Spg 22,Constable District 01,,DEM,Matt Miller,31,6,23,2,0,0
Washington,Spg 22,Constable District 01,,REP,Constable John Duggar,57,27,29,1,0,0
Washington,Spg 22,County Assessor,,DEM,Carol Waddle,28,8,18,2,0,0
Washington,Spg 22,County Assessor,,REP,Assessor Russell Hill,63,25,37,1,0,0
Washington,Spg 22,County Judge,,DEM,Alderman Mark Kinion,33,7,24,2,0,0
Washington,Spg 22,County Judge,,REP,Joseph K. Wood,57,26,30,1,0,0
Washington,Spg 22,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,AGAINST ISSUE NO. 1,27,15,11,1,0,0
Washington,Spg 22,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,FOR ISSUE NO. 1,61,17,42,2,0,0
Washington,Spg 22,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,AGAINST ISSUE NO. 2,20,11,8,1,0,0
Washington,Spg 22,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,FOR ISSUE NO. 2,65,21,42,2,0,0
Washington,Spg 22,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,AGAINST ISSUE NO. 3,40,17,21,2,0,0
Washington,Spg 22,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,FOR ISSUE NO. 3,39,13,25,1,0,0
Washington,Spg 22,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,AGAINST ISSUE NO. 6,38,19,18,1,0,0
Washington,Spg 22,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,FOR ISSUE NO. 6,50,14,34,2,0,0
Washington,Spg 22,Mayor SPRINGDALE,,NON,Mayor Doug Sprouse,86,32,51,3,0,0
Washington,Spg 22,U.S. House,3,LIB,Steve Isaacson,14,6,8,0,0,0
Washington,Spg 22,U.S. House,3,REP,Congressman Steve Womack,77,28,46,3,0,0
Washington,Spg 22,U.S. President & Vice President,,BFA,Evan McMullin/Nathan Johnson,5,1,4,0,0,0
Washington,Spg 22,U.S. President & Vice President,,CON,Darrell L. Castle/Scott N. Bradley,2,1,1,0,0,0
Washington,Spg 22,U.S. President & Vice President,,DEM,Hillary Clinton/Tim Kaine,31,8,21,2,0,0
Washington,Spg 22,U.S. President & Vice President,,LIB,Gary Johnson/Bill Weld,2,0,2,0,0,0
Washington,Spg 22,U.S. President & Vice President,,REP,Donald J. Trump/Michael R. Pence,53,24,28,1,0,0
Washington,Spg 22,U.S. Senate,,DEM,Conner Eldridge,30,8,20,2,0,0
Washington,Spg 22,U.S. Senate,,LIB,Frank Gilbert,3,1,2,0,0,0
Washington,Spg 22,U.S. Senate,,REP,Senator John Boozman,59,25,33,1,0,0
Washington,Spg 22,Unopposed Candidates,,NON,FOR ALL,77,32,42,3,0,0
Washington,Spg 23,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Colby Fulfer,139,36,103,0,0,0
Washington,Spg 23,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Eric Ford,136,40,95,1,0,0
Washington,Spg 23,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Paul Jackson Hughes II,32,7,24,1,0,0
Washington,Spg 23,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Ray Dotson,133,33,97,3,0,0
Washington,Spg 23,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Rick Evans,189,53,135,1,0,0
Washington,Spg 23,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Christopher Pryor,46,17,28,1,0,0
Washington,Spg 23,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Jeff Watson,98,19,78,1,0,0
Washington,Spg 23,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Kathryn Birkhead,103,26,77,0,0,0
Washington,Spg 23,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Mike Nelson,65,21,44,0,0,0
Washington,Spg 23,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Jeremy Lynch,149,40,108,1,0,0
Washington,Spg 23,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Kathy Jaycox,162,41,120,1,0,0
Washington,Spg 23,Circuit Clerk,,REP,Circuit Clerk Kyle Sylvester,332,95,236,1,0,0
Washington,Spg 23,Clerk/Treasurer SPRINGDALE,,NON,City Clerk/Treas. Denise Pearce,336,95,240,1,0,0
Washington,Spg 23,Constable District 01,,DEM,Matt Miller,174,47,126,1,0,0
Washington,Spg 23,Constable District 01,,REP,Constable John Duggar,198,57,140,1,0,0
Washington,Spg 23,County Assessor,,DEM,Carol Waddle,152,38,111,3,0,0
Washington,Spg 23,County Assessor,,REP,Assessor Russell Hill,225,69,155,1,0,0
Washington,Spg 23,County Judge,,DEM,Alderman Mark Kinion,154,35,118,1,0,0
Washington,Spg 23,County Judge,,REP,Joseph K. Wood,225,70,154,1,0,0
Washington,Spg 23,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,AGAINST ISSUE NO. 1,96,24,70,2,0,0
Washington,Spg 23,"ISSUE NO. 1: PROPOSING AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING THE TERMS, ELECTION, AND ELIGIBILITY OF ELECTED OFFICIALS",,NON,FOR ISSUE NO. 1,264,73,189,2,0,0
Washington,Spg 23,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,AGAINST ISSUE NO. 2,85,29,54,2,0,0
Washington,Spg 23,ISSUE NO. 2: A CONSTITUTIONAL AMENDMENT TO ALLOW THE GOVERNOR TO RETAIN HIS OR HER POWERS AND DUTIES WHEN ABSENT FROM THE STATE,,NON,FOR ISSUE NO. 2,289,72,215,2,0,0
Washington,Spg 23,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,AGAINST ISSUE NO. 3,131,32,96,3,0,0
Washington,Spg 23,"ISSUE NO. 3: AN AMENDMENT TO THE ARKANSAS CONSTITUTION CONCERNING JOB CREATION, JOB EXPANSION, AND ECONOMIC DEVELOPMENT",,NON,FOR ISSUE NO. 3,205,60,144,1,0,0
Washington,Spg 23,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,AGAINST ISSUE NO. 6,157,46,110,1,0,0
Washington,Spg 23,ISSUE NO. 6: ARKANSAS MEDICAL MARIJUANA AMENDMENT OF 2016,,NON,FOR ISSUE NO. 6,216,58,155,3,0,0
Washington,Spg 23,Justice of the Peace District 05,,DEM,Stacy Cavender,160,46,113,1,0,0
Washington,Spg 23,Justice of the Peace District 05,,REP,Joe Patterson,222,65,156,1,0,0
Washington,Spg 23,Mayor SPRINGDALE,,NON,Mayor Doug Sprouse,345,99,244,2,0,0
Washington,Spg 23,U.S. House,3,LIB,Steve Isaacson,105,28,76,1,0,0
Washington,Spg 23,U.S. House,3,REP,Congressman Steve Womack,273,76,196,1,0,0
Washington,Spg 23,U.S. President & Vice President,,BFA,Evan McMullin/Nathan Johnson,2,1,1,0,0,0
Washington,Spg 23,U.S. President & Vice President,,CON,Darrell L. Castle/Scott N. Bradley,1,0,1,0,0,0
Washington,Spg 23,U.S. President & Vice President,,DEM,Hillary Clinton/Tim Kaine,158,44,114,0,0,0
Washington,Spg 23,U.S. President & Vice President,,GRN,Jill Stein/Ajamu Baraka,4,2,2,0,0,0
Washington,Spg 23,U.S. President & Vice President,,IND,Jim Hedges/Bill Bayes,1,1,0,0,0,0
Washington,Spg 23,U.S. President & Vice President,,IND,Lynn S. Kahn/Kathleen Monahan,3,2,1,0,0,0
Washington,Spg 23,U.S. President & Vice President,,LIB,Gary Johnson/Bill Weld,16,4,11,1,0,0
Washington,Spg 23,U.S. President & Vice President,,REP,Donald J. Trump/Michael R. Pence,212,58,151,3,0,0
Washington,Spg 23,U.S. Senate,,DEM,Conner Eldridge,166,44,119,3,0,0
Washington,Spg 23,U.S. Senate,,LIB,Frank Gilbert,22,10,12,0,0,0
Washington,Spg 23,U.S. Senate,,NON,Write-In,1,0,1,0,0,0
Washington,Spg 23,U.S. Senate,,REP,Senator John Boozman,204,57,146,1,0,0
Washington,Spg 23,Unopposed Candidates,,NON,FOR ALL,274,67,206,1,0,0
Washington,Spg 24,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Colby Fulfer,54,17,36,1,0,0
Washington,Spg 24,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Eric Ford,66,29,36,1,0,0
Washington,Spg 24,Alderman Ward 1 Position 2 SPRINGDALE,,NON,Paul Jackson Hughes II,18,6,12,0,0,0
Washington,Spg 24,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Ray Dotson,47,18,29,0,0,0
Washington,Spg 24,Alderman Ward 2 Position 2 SPRINGDALE,,NON,Rick Evans,90,33,55,2,0,0
Washington,Spg 24,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Christopher Pryor,26,10,15,1,0,0
Washington,Spg 24,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Jeff Watson,39,14,25,0,0,0
Washington,Spg 24,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Kathryn Birkhead,43,18,24,1,0,0
Washington,Spg 24,Alderman Ward 3 Position 2 SPRINGDALE,,NON,Mike Nelson,27,8,19,0,0,0
Washington,Spg 24,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Jeremy Lynch,53,16,36,1,0,0
Washington,Spg 24,Alderman Ward 4 Position 2 SPRINGDALE,,NON,Kathy Jaycox,82,35,46,1,0,0
Washington,Spg 24,Circuit Clerk,,REP,Circuit Clerk Kyle Sylvester,130,47,81,2,0,0
Washington,Spg 24,Clerk/Treasurer SPRINGDALE,,NON,City Clerk/Treas. Denise Pearce,138,52,84,2,0,0
Washington,Spg 24,Constable District 01,,DEM,Matt Miller,102,40,62,0,0,0
