county,precinct,office,district,candidate,party,votes
Queens,"=""38/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,25
Queens,"=""38/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,3
Queens,"=""38/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,417
Queens,"=""38/35""",Justice of the Supreme Court,11,Scattered,,8
Queens,"=""39/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""39/35""",Justice of the Supreme Court,11,Absentee/Military,,3
Queens,"=""39/35""",Justice of the Supreme Court,11,Federal,,1
Queens,"=""39/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""39/35""",Justice of the Supreme Court,11,Affidavit,,34
Queens,"=""39/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,314
Queens,"=""39/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,26
Queens,"=""39/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,8
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,293
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,25
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,7
Queens,"=""39/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,265
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,25
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,6
Queens,"=""39/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,265
Queens,"=""39/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,23
Queens,"=""39/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,5
Queens,"=""39/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,277
Queens,"=""39/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,24
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,270
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,26
Queens,"=""39/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,3
Queens,"=""39/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,274
Queens,"=""39/35""",Justice of the Supreme Court,11,Scattered,,1
Queens,"=""40/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""40/35""",Justice of the Supreme Court,11,Absentee/Military,,8
Queens,"=""40/35""",Justice of the Supreme Court,11,Federal,,1
Queens,"=""40/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""40/35""",Justice of the Supreme Court,11,Affidavit,,36
Queens,"=""40/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,344
Queens,"=""40/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,32
Queens,"=""40/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,5
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,322
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,34
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,6
Queens,"=""40/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,282
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,37
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,3
Queens,"=""40/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,289
Queens,"=""40/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,34
Queens,"=""40/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,2
Queens,"=""40/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,290
Queens,"=""40/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,36
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,298
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,36
Queens,"=""40/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,3
Queens,"=""40/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,293
Queens,"=""41/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""41/35""",Justice of the Supreme Court,11,Absentee/Military,,10
Queens,"=""41/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""41/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""41/35""",Justice of the Supreme Court,11,Affidavit,,29
Queens,"=""41/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,377
Queens,"=""41/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,25
Queens,"=""41/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,3
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,341
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,25
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,5
Queens,"=""41/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,317
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,24
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,3
Queens,"=""41/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,303
Queens,"=""41/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,23
Queens,"=""41/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,3
Queens,"=""41/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,321
Queens,"=""41/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,25
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,316
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,27
Queens,"=""41/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,3
Queens,"=""41/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,308
Queens,"=""41/35""",Justice of the Supreme Court,11,Scattered,,1
Queens,"=""42/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""42/35""",Justice of the Supreme Court,11,Absentee/Military,,3
Queens,"=""42/35""",Justice of the Supreme Court,11,Federal,,2
Queens,"=""42/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""42/35""",Justice of the Supreme Court,11,Affidavit,,22
Queens,"=""42/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,365
Queens,"=""42/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,25
Queens,"=""42/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,4
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,355
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,33
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,3
Queens,"=""42/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,326
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,25
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,4
Queens,"=""42/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,326
Queens,"=""42/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,26
Queens,"=""42/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,5
Queens,"=""42/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,347
Queens,"=""42/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,27
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,331
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,25
Queens,"=""42/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,4
Queens,"=""42/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,333
Queens,"=""42/35""",Justice of the Supreme Court,11,Scattered,,7
Queens,"=""43/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""43/35""",Justice of the Supreme Court,11,Absentee/Military,,20
Queens,"=""43/35""",Justice of the Supreme Court,11,Federal,,4
Queens,"=""43/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""43/35""",Justice of the Supreme Court,11,Affidavit,,19
Queens,"=""43/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,481
Queens,"=""43/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,21
Queens,"=""43/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,3
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,446
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,22
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,3
Queens,"=""43/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,425
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,22
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,8
Queens,"=""43/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,423
Queens,"=""43/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,19
Queens,"=""43/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,6
Queens,"=""43/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,439
Queens,"=""43/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,22
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,434
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,21
Queens,"=""43/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,5
Queens,"=""43/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,443
Queens,"=""43/35""",Justice of the Supreme Court,11,Scattered,,1
Queens,"=""44/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""44/35""",Justice of the Supreme Court,11,Absentee/Military,,4
Queens,"=""44/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""44/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""44/35""",Justice of the Supreme Court,11,Affidavit,,33
Queens,"=""44/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,371
Queens,"=""44/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,20
Queens,"=""44/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,3
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,350
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,20
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,3
Queens,"=""44/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,323
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,23
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,2
Queens,"=""44/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,318
Queens,"=""44/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,22
Queens,"=""44/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,2
Queens,"=""44/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,337
Queens,"=""44/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,21
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,337
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,20
Queens,"=""44/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,1
Queens,"=""44/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,337
Queens,"=""44/35""",Justice of the Supreme Court,11,Scattered,,1
Queens,"=""45/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""45/35""",Justice of the Supreme Court,11,Absentee/Military,,10
Queens,"=""45/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""45/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""45/35""",Justice of the Supreme Court,11,Affidavit,,27
Queens,"=""45/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,371
Queens,"=""45/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,30
Queens,"=""45/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,5
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,339
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,28
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,6
Queens,"=""45/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,322
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,27
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,5
Queens,"=""45/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,313
Queens,"=""45/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,25
Queens,"=""45/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,7
Queens,"=""45/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,321
Queens,"=""45/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,29
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,321
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,27
Queens,"=""45/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,6
Queens,"=""45/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,323
Queens,"=""46/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""46/35""",Justice of the Supreme Court,11,Absentee/Military,,11
Queens,"=""46/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""46/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""46/35""",Justice of the Supreme Court,11,Affidavit,,16
Queens,"=""46/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,362
Queens,"=""46/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,31
Queens,"=""46/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,2
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,355
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,30
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,2
Queens,"=""46/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,332
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,33
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,4
Queens,"=""46/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,337
Queens,"=""46/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,28
Queens,"=""46/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,2
Queens,"=""46/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,336
Queens,"=""46/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,26
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,334
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,29
Queens,"=""46/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,2
Queens,"=""46/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,334
Queens,"=""46/35""",Justice of the Supreme Court,11,Scattered,,2
Queens,"=""47/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""47/35""",Justice of the Supreme Court,11,Absentee/Military,,12
Queens,"=""47/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""47/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""47/35""",Justice of the Supreme Court,11,Affidavit,,22
Queens,"=""47/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,455
Queens,"=""47/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,37
Queens,"=""47/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,3
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,400
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,38
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,3
Queens,"=""47/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,381
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,37
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,6
Queens,"=""47/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,379
Queens,"=""47/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,31
Queens,"=""47/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,5
Queens,"=""47/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,380
Queens,"=""47/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,36
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,379
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,31
Queens,"=""47/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,5
Queens,"=""47/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,383
Queens,"=""47/35""",Justice of the Supreme Court,11,Scattered,,1
Queens,"=""48/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""48/35""",Justice of the Supreme Court,11,Absentee/Military,,19
Queens,"=""48/35""",Justice of the Supreme Court,11,Federal,,1
Queens,"=""48/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""48/35""",Justice of the Supreme Court,11,Affidavit,,18
Queens,"=""48/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,492
Queens,"=""48/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,23
Queens,"=""48/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,2
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,479
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,25
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,4
Queens,"=""48/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,446
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,25
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,1
Queens,"=""48/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,446
Queens,"=""48/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,22
Queens,"=""48/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,2
Queens,"=""48/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,449
Queens,"=""48/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,23
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,457
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,26
Queens,"=""48/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,3
Queens,"=""48/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,451
Queens,"=""48/35""",Justice of the Supreme Court,11,Scattered,,7
Queens,"=""49/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""49/35""",Justice of the Supreme Court,11,Absentee/Military,,7
Queens,"=""49/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""49/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""49/35""",Justice of the Supreme Court,11,Affidavit,,15
Queens,"=""49/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,187
Queens,"=""49/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,33
Queens,"=""49/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,3
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,182
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,37
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,4
Queens,"=""49/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,171
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,29
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,4
Queens,"=""49/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,165
Queens,"=""49/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,29
Queens,"=""49/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,3
Queens,"=""49/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,170
Queens,"=""49/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,31
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,176
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,29
Queens,"=""49/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,4
Queens,"=""49/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,173
Queens,"=""50/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""50/35""",Justice of the Supreme Court,11,Absentee/Military,,21
Queens,"=""50/35""",Justice of the Supreme Court,11,Federal,,0
Queens,"=""50/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""50/35""",Justice of the Supreme Court,11,Affidavit,,23
Queens,"=""50/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,437
Queens,"=""50/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,63
Queens,"=""50/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,10
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,425
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,66
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,11
Queens,"=""50/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,386
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,70
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,12
Queens,"=""50/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,386
Queens,"=""50/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,61
Queens,"=""50/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,14
Queens,"=""50/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,392
Queens,"=""50/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,66
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,402
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,63
Queens,"=""50/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,11
Queens,"=""50/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,401
Queens,"=""50/35""",Justice of the Supreme Court,11,Scattered,,5
Queens,"=""51/35""",Justice of the Supreme Court,11,Manually Counted Emergency,,0
Queens,"=""51/35""",Justice of the Supreme Court,11,Absentee/Military,,18
Queens,"=""51/35""",Justice of the Supreme Court,11,Federal,,1
Queens,"=""51/35""",Justice of the Supreme Court,11,Special Presidential,,0
Queens,"=""51/35""",Justice of the Supreme Court,11,Affidavit,,31
Queens,"=""51/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Democratic),Democratic,471
Queens,"=""51/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Republican),Republican,38
Queens,"=""51/35""",Justice of the Supreme Court,11,Marguerite A. Grays (Conservative),Conservative,1
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph Esposito (Democratic),Democratic,449
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph Esposito (Republican),Republican,37
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph Esposito (Conservative),Conservative,2
Queens,"=""51/35""",Justice of the Supreme Court,11,Cheree A. Buggs (Democratic),Democratic,428
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Republican),Republican,34
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph F. Kasper (Conservative),Conservative,1
Queens,"=""51/35""",Justice of the Supreme Court,11,William A. Viscovich (Democratic),Democratic,418
Queens,"=""51/35""",Justice of the Supreme Court,11,William A. Viscovich (Republican),Republican,32
Queens,"=""51/35""",Justice of the Supreme Court,11,William A. Viscovich (Conservative),Conservative,3
Queens,"=""51/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Democratic),Democratic,427
Queens,"=""51/35""",Justice of the Supreme Court,11,Margaret A. McGowan (Republican),Republican,34
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Democratic),Democratic,429
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Republican),Republican,36
Queens,"=""51/35""",Justice of the Supreme Court,11,Joseph A. Zayas (Conservative),Conservative,1
Queens,"=""51/35""",Justice of the Supreme Court,11,Ernest F. Hart (Democratic),Democratic,429
