,county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
554,Yavapai,209,WEST MEC JTED #402 - QUESTION,,"YES, BOND APPROVAL",,99,29,0,128
555,Yavapai,209,WEST MEC JTED #402 - QUESTION,,"NO, BOND APPROVAL",,117,30,0,147
556,Yavapai,210,President,,TRUMP / PENCE,REP,27,3,0,30
557,Yavapai,210,President,,CLINTON / KAINE,DEM,15,0,0,15
558,Yavapai,210,President,,JOHNSON / WELD,LBT,2,0,0,2
559,Yavapai,210,President,,STEIN / BARAKA,GRN,0,0,0,0
560,Yavapai,210,President,,WRITE-IN 900,,1,0,0,1
561,Yavapai,210,U.S. Senate,,"MCCAIN, JOHN",REP,25,2,0,27
562,Yavapai,210,U.S. Senate,,"KIRKPATRICK, ANN",DEM,16,0,0,16
563,Yavapai,210,U.S. Senate,,"SWING, GARY",GRN,3,0,0,3
564,Yavapai,210,U.S. Senate,,WRITE-IN 133,,0,0,0,0
565,Yavapai,210,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,30,2,0,32
566,Yavapai,210,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,13,1,0,14
567,Yavapai,210,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,0,0,0,0
568,Yavapai,210,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,31,3,0,34
569,Yavapai,210,STATE SENATOR - DIST. 1,,WRITE-IN 235,,0,0,0,0
570,Yavapai,210,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,28,1,0,29
571,Yavapai,210,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,25,2,0,27
572,Yavapai,210,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,13,2,0,15
573,Yavapai,210,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,5,0,0,5
574,Yavapai,210,STATE REP - DIST. 1,,WRITE-IN 240,,1,1,0,2
575,Yavapai,210,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,24,3,0,27
576,Yavapai,210,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,18,2,0,20
577,Yavapai,210,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,27,1,0,28
578,Yavapai,210,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,11,1,0,12
579,Yavapai,210,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,15,1,0,16
580,Yavapai,210,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
581,Yavapai,210,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,26,3,0,29
582,Yavapai,210,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,0,0,0,0
583,Yavapai,210,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,28,3,0,31
584,Yavapai,210,COUNTY ASSESSOR,,WRITE-IN 135,,0,0,0,0
585,Yavapai,210,COUNTY ATTORNEY,,"POLK, SHEILA",REP,26,3,0,29
586,Yavapai,210,COUNTY ATTORNEY,,WRITE-IN 136,,0,0,0,0
587,Yavapai,210,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,26,3,0,29
588,Yavapai,210,COUNTY RECORDER,,WRITE-IN 137,,0,0,0,0
589,Yavapai,210,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,27,3,0,30
590,Yavapai,210,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,0,0,0,0
591,Yavapai,210,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,28,3,0,31
592,Yavapai,210,COUNTY SHERIFF,,WRITE-IN 143,,0,0,0,0
593,Yavapai,210,COUNTY TREASURER,,"JACOBS, ROSS",REP,28,3,0,31
594,Yavapai,210,COUNTY TREASURER,,WRITE-IN 199,,0,0,0,0
595,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,24,3,0,27
596,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,0,0,0,0
597,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,27,3,0,30
598,Yavapai,210,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,0,0,0,0
599,Yavapai,210,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,28,2,0,30
600,Yavapai,210,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,2,1,0,3
601,Yavapai,210,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,26,3,0,29
602,Yavapai,210,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,2,0,0,2
603,Yavapai,210,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,27,1,0,28
604,Yavapai,210,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,1,2,0,3
605,Yavapai,210,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,26,2,0,28
606,Yavapai,210,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,1,1,0,2
607,Yavapai,210,PROPOSITION 205,,YES,,28,0,0,28
608,Yavapai,210,PROPOSITION 205,,NO,,14,3,0,17
609,Yavapai,210,PROPOSITION 206,,YES,,27,0,0,27
610,Yavapai,210,PROPOSITION 206,,NO,,15,3,0,18
611,Yavapai,211,President,,TRUMP / PENCE,REP,21,2,0,23
612,Yavapai,211,President,,CLINTON / KAINE,DEM,3,0,0,3
613,Yavapai,211,President,,JOHNSON / WELD,LBT,0,0,0,0
614,Yavapai,211,President,,STEIN / BARAKA,GRN,1,0,0,1
615,Yavapai,211,President,,WRITE-IN 900,,0,0,0,0
616,Yavapai,211,U.S. Senate,,"MCCAIN, JOHN",REP,18,1,0,19
617,Yavapai,211,U.S. Senate,,"KIRKPATRICK, ANN",DEM,5,1,0,6
618,Yavapai,211,U.S. Senate,,"SWING, GARY",GRN,3,0,0,3
619,Yavapai,211,U.S. Senate,,WRITE-IN 133,,1,0,0,1
620,Yavapai,211,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,22,1,0,23
621,Yavapai,211,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,4,1,0,5
622,Yavapai,211,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,0,0,0,0
623,Yavapai,211,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,23,2,0,25
624,Yavapai,211,STATE SENATOR - DIST. 1,,WRITE-IN 235,,0,0,0,0
625,Yavapai,211,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,21,0,0,21
626,Yavapai,211,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,22,1,0,23
627,Yavapai,211,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,4,1,0,5
628,Yavapai,211,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,1,0,0,1
629,Yavapai,211,STATE REP - DIST. 1,,WRITE-IN 240,,0,0,0,0
630,Yavapai,211,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,21,0,0,21
631,Yavapai,211,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,22,0,0,22
632,Yavapai,211,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,21,1,0,22
633,Yavapai,211,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,4,1,0,5
634,Yavapai,211,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,6,0,0,6
635,Yavapai,211,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
636,Yavapai,211,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,23,1,0,24
637,Yavapai,211,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,0,0,0,0
638,Yavapai,211,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,23,2,0,25
639,Yavapai,211,COUNTY ASSESSOR,,WRITE-IN 135,,0,0,0,0
640,Yavapai,211,COUNTY ATTORNEY,,"POLK, SHEILA",REP,23,2,0,25
641,Yavapai,211,COUNTY ATTORNEY,,WRITE-IN 136,,0,0,0,0
642,Yavapai,211,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,23,2,0,25
643,Yavapai,211,COUNTY RECORDER,,WRITE-IN 137,,0,0,0,0
644,Yavapai,211,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,23,2,0,25
645,Yavapai,211,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,0,0,0,0
646,Yavapai,211,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,22,2,0,24
647,Yavapai,211,COUNTY SHERIFF,,WRITE-IN 143,,0,0,0,0
648,Yavapai,211,COUNTY TREASURER,,"JACOBS, ROSS",REP,24,2,0,26
649,Yavapai,211,COUNTY TREASURER,,WRITE-IN 199,,0,0,0,0
650,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,18,2,0,20
651,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,0,0,0,0
652,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,16,2,0,18
653,Yavapai,211,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,0,0,0,0
654,Yavapai,211,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,11,1,0,12
655,Yavapai,211,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,5,1,0,6
656,Yavapai,211,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,10,1,0,11
657,Yavapai,211,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,6,1,0,7
658,Yavapai,211,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,14,1,0,15
659,Yavapai,211,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,4,1,0,5
660,Yavapai,211,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,13,1,0,14
661,Yavapai,211,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,5,1,0,6
662,Yavapai,211,PROPOSITION 205,,YES,,7,2,0,9
