,contest,precinct_name,contest_id,office,choice,candidate,vote
1465,880,WINDOW,20,President - Rep,100,"Pataki, George E.",0
1466,880,WINDOW,20,President - Rep,110,"Cruz, Ted",21
1467,880,WINDOW,20,President - Rep,120,"Huckabee, Mike",1
1468,880,WINDOW,20,President - Rep,130,"Christie, Chris",1
1469,880,WINDOW,20,President - Rep,140,"Carson, Ben",1
1470,880,WINDOW,30,President - Gre,999999,Number of Precincts for Race,1
1471,880,WINDOW,30,President - Gre,999998,Number of Precincts Reporting,1
1472,880,WINDOW,30,President - Gre,999997,Registered Voters,1
1473,880,WINDOW,30,President - Gre,999996,Times Counted,1
1474,880,WINDOW,30,President - Gre,10,"Mesplay, Kent",1
1475,880,WINDOW,30,President - Gre,20,"Stein, Jill",0
