county,precinct,office,district,party,candidate,votes
Autauga,180 OLD KINGSTON VFD,U.S. Senate,,REP,Under Votes,17
Autauga,20 JOURNEY CHURCH,President,,DEM,Bernie Sanders,54
Autauga,20 JOURNEY CHURCH,President,,DEM,Hillary Clinton,106
Autauga,20 JOURNEY CHURCH,President,,DEM,Martin J. O'Malley,0
Autauga,20 JOURNEY CHURCH,President,,DEM,Over Votes,0
Autauga,20 JOURNEY CHURCH,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,20 JOURNEY CHURCH,President,,DEM,Uncommitted,2
Autauga,20 JOURNEY CHURCH,President,,DEM,Under Votes,0
Autauga,20 JOURNEY CHURCH,President,,REP,Ben Carson,192
Autauga,20 JOURNEY CHURCH,President,,REP,Carly Fiorina,0
Autauga,20 JOURNEY CHURCH,President,,REP,Chris Christie,3
Autauga,20 JOURNEY CHURCH,President,,REP,Donald J. Trump,557
Autauga,20 JOURNEY CHURCH,President,,REP,Jeb Bush,3
Autauga,20 JOURNEY CHURCH,President,,REP,John R. Kasich,55
Autauga,20 JOURNEY CHURCH,President,,REP,Lindsey Graham,0
Autauga,20 JOURNEY CHURCH,President,,REP,Marco Rubio,191
Autauga,20 JOURNEY CHURCH,President,,REP,Mike Huckabee,4
Autauga,20 JOURNEY CHURCH,President,,REP,Over Votes,1
Autauga,20 JOURNEY CHURCH,President,,REP,Rand Paul,5
Autauga,20 JOURNEY CHURCH,President,,REP,Rick Santorum,0
Autauga,20 JOURNEY CHURCH,President,,REP,Ted Cruz,274
Autauga,20 JOURNEY CHURCH,President,,REP,Uncommitted,10
Autauga,20 JOURNEY CHURCH,President,,REP,Under Votes,2
Autauga,20 JOURNEY CHURCH,U.S. House,2,REP,Becky Gerritson,470
Autauga,20 JOURNEY CHURCH,U.S. House,2,REP,Martha Roby,719
Autauga,20 JOURNEY CHURCH,U.S. House,2,REP,Over Votes,0
Autauga,20 JOURNEY CHURCH,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",53
Autauga,20 JOURNEY CHURCH,U.S. House,2,REP,Under Votes,55
Autauga,20 JOURNEY CHURCH,U.S. Senate,,DEM,Charles Nana,31
Autauga,20 JOURNEY CHURCH,U.S. Senate,,DEM,Over Votes,1
Autauga,20 JOURNEY CHURCH,U.S. Senate,,DEM,Ron Crumpton,85
Autauga,20 JOURNEY CHURCH,U.S. Senate,,DEM,Under Votes,45
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,John Martin,46
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,Jonathan McConnell,327
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,Marcus Bowman,26
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,Over Votes,0
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,Richard C. Shelby,778
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,Shadrack McGill,18
Autauga,20 JOURNEY CHURCH,U.S. Senate,,REP,Under Votes,102
Autauga,220 UPPER KINGSTON,President,,DEM,Bernie Sanders,25
Autauga,220 UPPER KINGSTON,President,,DEM,Hillary Clinton,77
Autauga,220 UPPER KINGSTON,President,,DEM,Martin J. O'Malley,0
Autauga,220 UPPER KINGSTON,President,,DEM,Over Votes,0
Autauga,220 UPPER KINGSTON,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,220 UPPER KINGSTON,President,,DEM,Uncommitted,7
Autauga,220 UPPER KINGSTON,President,,DEM,Under Votes,1
Autauga,220 UPPER KINGSTON,President,,REP,Ben Carson,97
Autauga,220 UPPER KINGSTON,President,,REP,Carly Fiorina,0
Autauga,220 UPPER KINGSTON,President,,REP,Chris Christie,0
Autauga,220 UPPER KINGSTON,President,,REP,Donald J. Trump,296
Autauga,220 UPPER KINGSTON,President,,REP,Jeb Bush,4
Autauga,220 UPPER KINGSTON,President,,REP,John R. Kasich,23
Autauga,220 UPPER KINGSTON,President,,REP,Lindsey Graham,0
Autauga,220 UPPER KINGSTON,President,,REP,Marco Rubio,92
Autauga,220 UPPER KINGSTON,President,,REP,Mike Huckabee,0
Autauga,220 UPPER KINGSTON,President,,REP,Over Votes,0
Autauga,220 UPPER KINGSTON,President,,REP,Rand Paul,0
Autauga,220 UPPER KINGSTON,President,,REP,Rick Santorum,0
Autauga,220 UPPER KINGSTON,President,,REP,Ted Cruz,144
Autauga,220 UPPER KINGSTON,President,,REP,Uncommitted,5
Autauga,220 UPPER KINGSTON,President,,REP,Under Votes,3
Autauga,220 UPPER KINGSTON,U.S. House,2,REP,Becky Gerritson,226
Autauga,220 UPPER KINGSTON,U.S. House,2,REP,Martha Roby,388
Autauga,220 UPPER KINGSTON,U.S. House,2,REP,Over Votes,1
Autauga,220 UPPER KINGSTON,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",30
Autauga,220 UPPER KINGSTON,U.S. House,2,REP,Under Votes,19
Autauga,220 UPPER KINGSTON,U.S. Senate,,DEM,Charles Nana,23
Autauga,220 UPPER KINGSTON,U.S. Senate,,DEM,Over Votes,0
Autauga,220 UPPER KINGSTON,U.S. Senate,,DEM,Ron Crumpton,58
Autauga,220 UPPER KINGSTON,U.S. Senate,,DEM,Under Votes,29
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,John Martin,12
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,Jonathan McConnell,169
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,Marcus Bowman,14
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,Over Votes,1
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,Richard C. Shelby,418
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,Shadrack McGill,12
Autauga,220 UPPER KINGSTON,U.S. Senate,,REP,Under Votes,38
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,Bernie Sanders,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,Hillary Clinton,18
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,Martin J. O'Malley,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,Over Votes,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,Uncommitted,1
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,DEM,Under Votes,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Ben Carson,32
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Carly Fiorina,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Chris Christie,1
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Donald J. Trump,131
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Jeb Bush,3
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,John R. Kasich,3
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Lindsey Graham,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Marco Rubio,33
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Mike Huckabee,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Over Votes,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Rand Paul,1
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Rick Santorum,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Ted Cruz,56
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Uncommitted,7
Autauga,30 BILLINGSLEY GOVT_ BLDG,President,,REP,Under Votes,2
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. House,2,REP,Becky Gerritson,87
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. House,2,REP,Martha Roby,148
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. House,2,REP,Over Votes,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",17
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. House,2,REP,Under Votes,17
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,DEM,Charles Nana,3
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,DEM,Over Votes,0
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,DEM,Ron Crumpton,12
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,DEM,Under Votes,5
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,John Martin,12
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,Jonathan McConnell,51
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,Marcus Bowman,10
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,Over Votes,1
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,Richard C. Shelby,180
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,Shadrack McGill,3
Autauga,30 BILLINGSLEY GOVT_ BLDG,U.S. Senate,,REP,Under Votes,12
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,Bernie Sanders,76
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,Hillary Clinton,253
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,Martin J. O'Malley,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,Uncommitted,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,DEM,Under Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Ben Carson,206
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Carly Fiorina,3
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Chris Christie,1
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Donald J. Trump,490
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Jeb Bush,6
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,John R. Kasich,60
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Lindsey Graham,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Marco Rubio,294
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Mike Huckabee,4
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Rand Paul,4
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Rick Santorum,0
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Ted Cruz,314
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Uncommitted,11
Autauga,40 E_MEMORIAL CHRISTIAN,President,,REP,Under Votes,3
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. House,2,REP,Becky Gerritson,424
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. House,2,REP,Martha Roby,846
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. House,2,REP,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",61
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. House,2,REP,Under Votes,65
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,DEM,Charles Nana,78
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,DEM,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,DEM,Ron Crumpton,155
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,DEM,Under Votes,96
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,John Martin,24
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,Jonathan McConnell,369
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,Marcus Bowman,33
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,Over Votes,0
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,Richard C. Shelby,852
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,Shadrack McGill,19
Autauga,40 E_MEMORIAL CHRISTIAN,U.S. Senate,,REP,Under Votes,99
Autauga,50 WHITE CITY VFD,President,,DEM,Bernie Sanders,5
Autauga,50 WHITE CITY VFD,President,,DEM,Hillary Clinton,66
Autauga,50 WHITE CITY VFD,President,,DEM,Martin J. O'Malley,0
Autauga,50 WHITE CITY VFD,President,,DEM,Over Votes,0
Autauga,50 WHITE CITY VFD,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Autauga,50 WHITE CITY VFD,President,,DEM,Uncommitted,0
Autauga,50 WHITE CITY VFD,President,,DEM,Under Votes,0
Autauga,50 WHITE CITY VFD,President,,REP,Ben Carson,29
Autauga,50 WHITE CITY VFD,President,,REP,Carly Fiorina,0
Autauga,50 WHITE CITY VFD,President,,REP,Chris Christie,0
Autauga,50 WHITE CITY VFD,President,,REP,Donald J. Trump,97
Autauga,50 WHITE CITY VFD,President,,REP,Jeb Bush,0
Autauga,50 WHITE CITY VFD,President,,REP,John R. Kasich,1
Autauga,50 WHITE CITY VFD,President,,REP,Lindsey Graham,0
Autauga,50 WHITE CITY VFD,President,,REP,Marco Rubio,33
Autauga,50 WHITE CITY VFD,President,,REP,Mike Huckabee,0
Autauga,50 WHITE CITY VFD,President,,REP,Over Votes,0
Autauga,50 WHITE CITY VFD,President,,REP,Rand Paul,0
Autauga,50 WHITE CITY VFD,President,,REP,Rick Santorum,0
Autauga,50 WHITE CITY VFD,President,,REP,Ted Cruz,76
Autauga,50 WHITE CITY VFD,President,,REP,Uncommitted,2
Autauga,50 WHITE CITY VFD,President,,REP,Under Votes,2
Autauga,50 WHITE CITY VFD,U.S. House,2,REP,Becky Gerritson,93
Autauga,50 WHITE CITY VFD,U.S. House,2,REP,Martha Roby,110
Autauga,50 WHITE CITY VFD,U.S. House,2,REP,Over Votes,0
Autauga,50 WHITE CITY VFD,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",14
Autauga,50 WHITE CITY VFD,U.S. House,2,REP,Under Votes,23
Autauga,50 WHITE CITY VFD,U.S. Senate,,DEM,Charles Nana,9
Autauga,50 WHITE CITY VFD,U.S. Senate,,DEM,Over Votes,0
Autauga,50 WHITE CITY VFD,U.S. Senate,,DEM,Ron Crumpton,40
Autauga,50 WHITE CITY VFD,U.S. Senate,,DEM,Under Votes,23
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,John Martin,7
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,Jonathan McConnell,46
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,Marcus Bowman,6
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,Over Votes,0
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,Richard C. Shelby,145
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,Shadrack McGill,6
Autauga,50 WHITE CITY VFD,U.S. Senate,,REP,Under Votes,30
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,Bernie Sanders,14
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,Hillary Clinton,30
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,Martin J. O'Malley,0
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,Over Votes,0
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,Uncommitted,0
Autauga,60 MARBURY MIDDLE SCH,President,,DEM,Under Votes,0
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Ben Carson,48
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Carly Fiorina,1
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Chris Christie,0
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Donald J. Trump,201
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Jeb Bush,2
Autauga,60 MARBURY MIDDLE SCH,President,,REP,John R. Kasich,5
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Lindsey Graham,0
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Marco Rubio,19
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Mike Huckabee,1
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Over Votes,0
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Rand Paul,1
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Rick Santorum,1
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Ted Cruz,67
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Uncommitted,6
Autauga,60 MARBURY MIDDLE SCH,President,,REP,Under Votes,2
Autauga,60 MARBURY MIDDLE SCH,U.S. House,2,REP,Becky Gerritson,111
Autauga,60 MARBURY MIDDLE SCH,U.S. House,2,REP,Martha Roby,194
Autauga,60 MARBURY MIDDLE SCH,U.S. House,2,REP,Over Votes,0
Autauga,60 MARBURY MIDDLE SCH,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",23
Autauga,60 MARBURY MIDDLE SCH,U.S. House,2,REP,Under Votes,26
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,DEM,Charles Nana,15
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,DEM,Over Votes,0
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,DEM,Ron Crumpton,24
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,DEM,Under Votes,5
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,John Martin,12
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,Jonathan McConnell,71
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,Marcus Bowman,7
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,Over Votes,0
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,Richard C. Shelby,237
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,Shadrack McGill,4
Autauga,60 MARBURY MIDDLE SCH,U.S. Senate,,REP,Under Votes,23
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,Bernie Sanders,66
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,Hillary Clinton,107
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,Martin J. O'Malley,0
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,Over Votes,0
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,"Roque ""Rocky"" De La Fuente",1
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,Uncommitted,3
Autauga,70 PINE LEVEL CULTURAL CT,President,,DEM,Under Votes,1
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Ben Carson,249
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Carly Fiorina,0
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Chris Christie,1
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Donald J. Trump,778
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Jeb Bush,9
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,John R. Kasich,32
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Lindsey Graham,0
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Marco Rubio,224
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Mike Huckabee,6
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Over Votes,0
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Rand Paul,2
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Rick Santorum,2
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Ted Cruz,340
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Uncommitted,14
Autauga,70 PINE LEVEL CULTURAL CT,President,,REP,Under Votes,6
Autauga,70 PINE LEVEL CULTURAL CT,U.S. House,2,REP,Becky Gerritson,526
Autauga,70 PINE LEVEL CULTURAL CT,U.S. House,2,REP,Martha Roby,945
Autauga,70 PINE LEVEL CULTURAL CT,U.S. House,2,REP,Over Votes,0
Autauga,70 PINE LEVEL CULTURAL CT,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",106
Autauga,70 PINE LEVEL CULTURAL CT,U.S. House,2,REP,Under Votes,86
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,DEM,Charles Nana,53
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,DEM,Over Votes,0
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,DEM,Ron Crumpton,83
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,DEM,Under Votes,42
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,John Martin,42
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,Jonathan McConnell,414
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,Marcus Bowman,38
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,Over Votes,1
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,Richard C. Shelby,1039
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,Shadrack McGill,21
Autauga,70 PINE LEVEL CULTURAL CT,U.S. Senate,,REP,Under Votes,108
Autauga,80 INDEPENDENCE VFD,President,,DEM,Bernie Sanders,12
Autauga,80 INDEPENDENCE VFD,President,,DEM,Hillary Clinton,117
Autauga,80 INDEPENDENCE VFD,President,,DEM,Martin J. O'Malley,0
Autauga,80 INDEPENDENCE VFD,President,,DEM,Over Votes,3
Autauga,80 INDEPENDENCE VFD,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,80 INDEPENDENCE VFD,President,,DEM,Uncommitted,3
Autauga,80 INDEPENDENCE VFD,President,,DEM,Under Votes,0
Autauga,80 INDEPENDENCE VFD,President,,REP,Ben Carson,4
Autauga,80 INDEPENDENCE VFD,President,,REP,Carly Fiorina,1
Autauga,80 INDEPENDENCE VFD,President,,REP,Chris Christie,0
Autauga,80 INDEPENDENCE VFD,President,,REP,Donald J. Trump,87
Autauga,80 INDEPENDENCE VFD,President,,REP,Jeb Bush,1
Autauga,80 INDEPENDENCE VFD,President,,REP,John R. Kasich,6
Autauga,80 INDEPENDENCE VFD,President,,REP,Lindsey Graham,0
Autauga,80 INDEPENDENCE VFD,President,,REP,Marco Rubio,6
Autauga,80 INDEPENDENCE VFD,President,,REP,Mike Huckabee,1
Autauga,80 INDEPENDENCE VFD,President,,REP,Over Votes,0
Autauga,80 INDEPENDENCE VFD,President,,REP,Rand Paul,0
Autauga,80 INDEPENDENCE VFD,President,,REP,Rick Santorum,0
Autauga,80 INDEPENDENCE VFD,President,,REP,Ted Cruz,28
Autauga,80 INDEPENDENCE VFD,President,,REP,Uncommitted,2
Autauga,80 INDEPENDENCE VFD,President,,REP,Under Votes,2
Autauga,80 INDEPENDENCE VFD,U.S. House,2,REP,Becky Gerritson,52
Autauga,80 INDEPENDENCE VFD,U.S. House,2,REP,Martha Roby,75
Autauga,80 INDEPENDENCE VFD,U.S. House,2,REP,Over Votes,0
Autauga,80 INDEPENDENCE VFD,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",4
Autauga,80 INDEPENDENCE VFD,U.S. House,2,REP,Under Votes,7
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,DEM,Charles Nana,53
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,DEM,Over Votes,0
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,DEM,Ron Crumpton,37
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,DEM,Under Votes,45
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,John Martin,9
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,Jonathan McConnell,32
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,Marcus Bowman,9
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,Over Votes,0
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,Richard C. Shelby,79
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,Shadrack McGill,0
Autauga,80 INDEPENDENCE VFD,U.S. Senate,,REP,Under Votes,9
Autauga,90 BOOTH VFD,President,,DEM,Bernie Sanders,10
Autauga,90 BOOTH VFD,President,,DEM,Hillary Clinton,92
Autauga,90 BOOTH VFD,President,,DEM,Martin J. O'Malley,0
Autauga,90 BOOTH VFD,President,,DEM,Over Votes,1
Autauga,90 BOOTH VFD,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,90 BOOTH VFD,President,,DEM,Uncommitted,1
Autauga,90 BOOTH VFD,President,,DEM,Under Votes,1
Autauga,90 BOOTH VFD,President,,REP,Ben Carson,51
Autauga,90 BOOTH VFD,President,,REP,Carly Fiorina,0
Autauga,90 BOOTH VFD,President,,REP,Chris Christie,0
Autauga,90 BOOTH VFD,President,,REP,Donald J. Trump,182
Autauga,90 BOOTH VFD,President,,REP,Jeb Bush,3
Autauga,90 BOOTH VFD,President,,REP,John R. Kasich,22
Autauga,90 BOOTH VFD,President,,REP,Lindsey Graham,0
Autauga,90 BOOTH VFD,President,,REP,Marco Rubio,31
Autauga,90 BOOTH VFD,President,,REP,Mike Huckabee,0
Autauga,90 BOOTH VFD,President,,REP,Over Votes,1
Autauga,90 BOOTH VFD,President,,REP,Rand Paul,1
Autauga,90 BOOTH VFD,President,,REP,Rick Santorum,0
Autauga,90 BOOTH VFD,President,,REP,Ted Cruz,55
Autauga,90 BOOTH VFD,President,,REP,Uncommitted,2
Autauga,90 BOOTH VFD,President,,REP,Under Votes,1
Autauga,90 BOOTH VFD,U.S. House,2,REP,Becky Gerritson,114
Autauga,90 BOOTH VFD,U.S. House,2,REP,Martha Roby,194
Autauga,90 BOOTH VFD,U.S. House,2,REP,Over Votes,0
Autauga,90 BOOTH VFD,U.S. House,2,REP,"Robert L. ""Bob"" Rogers",18
Autauga,90 BOOTH VFD,U.S. House,2,REP,Under Votes,23
Autauga,90 BOOTH VFD,U.S. Senate,,DEM,Charles Nana,48
Autauga,90 BOOTH VFD,U.S. Senate,,DEM,Over Votes,0
Autauga,90 BOOTH VFD,U.S. Senate,,DEM,Ron Crumpton,32
Autauga,90 BOOTH VFD,U.S. Senate,,DEM,Under Votes,25
Autauga,90 BOOTH VFD,U.S. Senate,,REP,John Martin,14
Autauga,90 BOOTH VFD,U.S. Senate,,REP,Jonathan McConnell,80
Autauga,90 BOOTH VFD,U.S. Senate,,REP,Marcus Bowman,5
Autauga,90 BOOTH VFD,U.S. Senate,,REP,Over Votes,1
Autauga,90 BOOTH VFD,U.S. Senate,,REP,Richard C. Shelby,221
Autauga,90 BOOTH VFD,U.S. Senate,,REP,Shadrack McGill,1
Autauga,90 BOOTH VFD,U.S. Senate,,REP,Under Votes,27
Autauga,ABSENTEE,President,,DEM,Bernie Sanders,4
Autauga,ABSENTEE,President,,DEM,Hillary Clinton,26
Autauga,ABSENTEE,President,,DEM,Martin J. O'Malley,0
Autauga,ABSENTEE,President,,DEM,Over Votes,0
Autauga,ABSENTEE,President,,DEM,"Roque ""Rocky"" De La Fuente",0
Autauga,ABSENTEE,President,,DEM,Uncommitted,0
Autauga,ABSENTEE,President,,DEM,Under Votes,0
Autauga,ABSENTEE,President,,REP,Ben Carson,17
Autauga,ABSENTEE,President,,REP,Carly Fiorina,0
