county,precinct,office,district,party,candidate,votes
Warren,WARREN9-2 VIOLA,President,,,Write-In - Evan McMullin,2.0
Warren,WARREN10-1 CENTERTOWN UMC,President,,Independent,Gary Johnson,14.0
Warren,WARREN10-2 CENTERTOWN CIC,President,,Independent,Gary Johnson,8.0
Warren,WARREN11-1 MIDWAY,President,,Independent,Gary Johnson,7.0
Warren,WARREN11-2 HWY 56 NORTH,President,,Independent,Gary Johnson,15.0
Warren,WARREN12-1 NORTHSIDE,President,,Independent,Gary Johnson,9.0
Warren,WARREN12-2 LUCKY,President,,Independent,Gary Johnson,15.0
Warren,WARREN12-2 LUCKY,President,,,Write-In - Evan McMullin,1.0
Warren,WARRENEARLY VOTING - WRITE-INS,President,,Independent,Gary Johnson,0.0
Warren,WARRENEARLY VOTING - WRITE-INS,President,,,Write-In - Evan McMullin,21.0
Washington,WASHINGTON01 FALL BRANCH,President,,Independent,Gary Johnson,21.0
Washington,WASHINGTON01 FALL BRANCH,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON02 HARMONY,President,,Independent,Gary Johnson,22.0
Washington,WASHINGTON02 HARMONY,President,,,Write-In - Evan McMullin,4.0
Washington,WASHINGTON03 GRAY EAST,President,,Independent,Gary Johnson,54.0
Washington,WASHINGTON03 GRAY EAST,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON04 GRAY CITY,President,,Independent,Gary Johnson,3.0
Washington,WASHINGTON05 B.C. EAST,President,,Independent,Gary Johnson,43.0
Washington,WASHINGTON05 B.C. EAST,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON06 SULPHUR SPRINGS,President,,Independent,Gary Johnson,61.0
Washington,WASHINGTON06 SULPHUR SPRINGS,President,,,Write-In - Evan McMullin,4.0
Washington,WASHINGTON07 GRAY WEST,President,,Independent,Gary Johnson,56.0
Washington,WASHINGTON07 GRAY WEST,President,,,Write-In - Evan McMullin,4.0
Washington,WASHINGTON08 B.C. WEST,President,,Independent,Gary Johnson,34.0
Washington,WASHINGTON08 B.C. WEST,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON09 B.C. CITY,President,,Independent,Gary Johnson,86.0
Washington,WASHINGTON09 B.C. CITY,President,,,Write-In - Evan McMullin,5.0
Washington,WASHINGTON10 LAKERIDGE,President,,Independent,Gary Johnson,70.0
Washington,WASHINGTON10 LAKERIDGE,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON11 INDIAN TRAIL,President,,Independent,Gary Johnson,55.0
Washington,WASHINGTON11 INDIAN TRAIL,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON12 PRINCETON,President,,Independent,Gary Johnson,8.0
Washington,WASHINGTON12 PRINCETON,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON13 STRATTON,President,,Independent,Gary Johnson,55.0
Washington,WASHINGTON13 STRATTON,President,,,Write-In - Evan McMullin,6.0
Washington,WASHINGTON14 BOWMANTOWN,President,,Independent,Gary Johnson,23.0
Washington,WASHINGTON14 BOWMANTOWN,President,,,Write-In - Evan McMullin,2.0
Washington,WASHINGTON15 COURTHOUSE,President,,Independent,Gary Johnson,75.0
Washington,WASHINGTON15 COURTHOUSE,President,,,Write-In - Evan McMullin,13.0
Washington,WASHINGTON16 MARVIN'S CHAPEL,President,,Independent,Gary Johnson,11.0
Washington,WASHINGTON17 TOWN ACRES,President,,Independent,Gary Johnson,97.0
Washington,WASHINGTON17 TOWN ACRES,President,,,Write-In - Evan McMullin,8.0
Washington,WASHINGTON18 FAIRMONT,President,,Independent,Gary Johnson,34.0
Washington,WASHINGTON18 FAIRMONT,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON19 LEESBURG,President,,Independent,Gary Johnson,12.0
Washington,WASHINGTON19 LEESBURG,President,,,Write-In - Evan McMullin,2.0
Washington,WASHINGTON20 VISITOR'S CENTER,President,,Independent,Gary Johnson,76.0
Washington,WASHINGTON20 VISITOR'S CENTER,President,,,Write-In - Evan McMullin,4.0
Washington,WASHINGTON21 ASBURY,President,,Independent,Gary Johnson,10.0
Washington,WASHINGTON22 FAIRHAVEN OUTSIDE,President,,Independent,Gary Johnson,10.0
Washington,WASHINGTON23 WOODLAND,President,,Independent,Gary Johnson,29.0
Washington,WASHINGTON24 HENRY JOHNSON,President,,Independent,Gary Johnson,61.0
Washington,WASHINGTON24 HENRY JOHNSON,President,,,Write-In - Evan McMullin,4.0
Washington,WASHINGTON25 MILLENNIUM,President,,Independent,Gary Johnson,73.0
Washington,WASHINGTON25 MILLENNIUM,President,,,Write-In - Evan McMullin,5.0
Washington,WASHINGTON26 NORTH SIDE,President,,Independent,Gary Johnson,43.0
Washington,WASHINGTON26 NORTH SIDE,President,,,Write-In - Evan McMullin,5.0
Washington,WASHINGTON27 KEYSTONE,President,,Independent,Gary Johnson,45.0
Washington,WASHINGTON27 KEYSTONE,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON28 SOUTH SIDE,President,,Independent,Gary Johnson,53.0
Washington,WASHINGTON28 SOUTH SIDE,President,,,Write-In - Evan McMullin,2.0
Washington,WASHINGTON29 FAIRHAVEN INSIDE,President,,Independent,Gary Johnson,58.0
Washington,WASHINGTON29 FAIRHAVEN INSIDE,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON30 GRACE,President,,Independent,Gary Johnson,63.0
Washington,WASHINGTON30 GRACE,President,,,Write-In - Evan McMullin,5.0
Washington,WASHINGTON31 CHEROKEE CITY,President,,Independent,Gary Johnson,5.0
Washington,WASHINGTON31 CHEROKEE CITY,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON32 CHEROKEE OUT,President,,Independent,Gary Johnson,24.0
Washington,WASHINGTON32 CHEROKEE OUT,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON33 TELFORD,President,,Independent,Gary Johnson,22.0
Washington,WASHINGTON34 NEW VICTORY,President,,Independent,Gary Johnson,17.0
Washington,WASHINGTON34 NEW VICTORY,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON35 LIMESTONE,President,,Independent,Gary Johnson,12.0
Washington,WASHINGTON36 WEST VIEW,President,,Independent,Gary Johnson,14.0
Washington,WASHINGTON36 WEST VIEW,President,,,Write-In - Evan McMullin,2.0
Washington,WASHINGTON37 LAMAR,President,,Independent,Gary Johnson,14.0
Washington,WASHINGTON38 SOUTH CENTRAL,President,,Independent,Gary Johnson,9.0
Washington,WASHINGTON38 SOUTH CENTRAL,President,,,Write-In - Evan McMullin,3.0
Washington,WASHINGTON39 NEW SALEM,President,,Independent,Gary Johnson,3.0
Washington,WASHINGTON39 NEW SALEM,President,,,Write-In - Evan McMullin,1.0
Washington,WASHINGTON40 EMBREEVILLE,President,,Independent,Gary Johnson,7.0
Washington,WASHINGTONEARLY VOTING - WRITE-INS,President,,Independent,Gary Johnson,0.0
Washington,WASHINGTONEARLY VOTING - WRITE-INS,President,,,Write-In - Evan McMullin,101.0
Wayne,WAYNE1 WAYNESBORO,President,,Independent,Gary Johnson,8.0
Wayne,WAYNE2 CLIFTON,President,,Independent,Gary Johnson,4.0
Wayne,WAYNE3-1 BEECH CREEK,President,,Independent,Gary Johnson,3.0
Wayne,WAYNE3-2 CRAZY HORSE,President,,Independent,Gary Johnson,4.0
Wayne,WAYNE3-3 EAGLE CREEK,President,,Independent,Gary Johnson,1.0
Wayne,WAYNE4-1 COLLINWOOD,President,,Independent,Gary Johnson,5.0
Wayne,WAYNE4-1 COLLINWOOD,President,,,Write-In - Evan McMullin,4.0
Wayne,WAYNE4-2 SHAWNETTEE,President,,Independent,Gary Johnson,1.0
Wayne,WAYNE5-1 BIG CYPRESS,President,,Independent,Gary Johnson,1.0
Wayne,WAYNE5-2 LUTTS,President,,Independent,Gary Johnson,5.0
Wayne,WAYNE5-2 LUTTS,President,,,Write-In - Evan McMullin,1.0
Wayne,WAYNE5-3 WAYNE CO HIGH,President,,Independent,Gary Johnson,3.0
Wayne,WAYNE6-1 HOLLY CREEK,President,,Independent,Gary Johnson,4.0
Wayne,WAYNE6-2 SOUTH GATE,President,,Independent,Gary Johnson,10.0
Wayne,WAYNE7-1 BUFFALO RIVER,President,,Independent,Gary Johnson,5.0
Wayne,WAYNE7-2 OVILLA,President,,Independent,Gary Johnson,2.0
Wayne,WAYNEEARLY VOTING - WRITE-INS,President,,Independent,Gary Johnson,0.0
Wayne,WAYNEEARLY VOTING - WRITE-INS,President,,,Write-In - Evan McMullin,3.0
Weakley,WEAKLEY1A PALMERSVILLE,President,,Independent,Gary Johnson,8.0
Weakley,WEAKLEY1A PALMERSVILLE,President,,,Write-In - Evan McMullin,1.0
Weakley,WEAKLEY1B LATHAM,President,,Independent,Gary Johnson,10.0
Weakley,WEAKLEY2A GLEASON,President,,Independent,Gary Johnson,16.0
Weakley,WEAKLEY2A GLEASON,President,,,Write-In - Evan McMullin,1.0
Weakley,WEAKLEY3A GREENFIELD,President,,Independent,Gary Johnson,18.0
Weakley,WEAKLEY3A GREENFIELD,President,,,Write-In - Evan McMullin,2.0
Weakley,WEAKLEY4A SHARON,President,,Independent,Gary Johnson,26.0
Weakley,WEAKLEY4A SHARON,President,,,Write-In - Evan McMullin,7.0
Weakley,WEAKLEY5A MARTIN COC,President,,Independent,Gary Johnson,36.0
Weakley,WEAKLEY5A MARTIN COC,President,,,Write-In - Evan McMullin,7.0
Weakley,WEAKLEY6A TRINITY,President,,Independent,Gary Johnson,22.0
Weakley,WEAKLEY6A TRINITY,President,,,Write-In - Evan McMullin,5.0
Weakley,WEAKLEY7A MARTIN SHEPHERD'S,President,,Independent,Gary Johnson,41.0
Weakley,WEAKLEY7A MARTIN SHEPHERD'S,President,,,Write-In - Evan McMullin,15.0
Weakley,WEAKLEY8A MARTIN FUMC,President,,Independent,Gary Johnson,25.0
Weakley,WEAKLEY8A MARTIN FUMC,President,,,Write-In - Evan McMullin,1.0
Weakley,WEAKLEY9A DRESDEN,President,,Independent,Gary Johnson,18.0
Weakley,WEAKLEY9A DRESDEN,President,,,Write-In - Evan McMullin,4.0
White,WHITE1-1 SPARTA CIVIC,President,,Independent,Gary Johnson,15.0
White,WHITE1-1 SPARTA CIVIC,President,,,Write-In - Evan McMullin,6.0
White,WHITE1-2 SPARTA CIVIC,President,,Independent,Gary Johnson,3.0
White,WHITE2-1 AG FAIR COMPLEX,President,,Independent,Gary Johnson,10.0
White,WHITE2-1 AG FAIR COMPLEX,President,,,Write-In - Evan McMullin,5.0
White,WHITE2-2 WOODLAND PARK,President,,Independent,Gary Johnson,9.0
White,WHITE2-2 WOODLAND PARK,President,,,Write-In - Evan McMullin,1.0
White,WHITE3-1 AG FAIR COMPLEX,President,,Independent,Gary Johnson,17.0
White,WHITE3-1 AG FAIR COMPLEX,President,,,Write-In - Evan McMullin,2.0
White,WHITE4-1 WOODLAND PARK,President,,Independent,Gary Johnson,9.0
White,WHITE4-1 WOODLAND PARK,President,,,Write-In - Evan McMullin,1.0
White,WHITE4-2 BONDECROFT,President,,Independent,Gary Johnson,15.0
White,WHITE4-2 BONDECROFT,President,,,Write-In - Evan McMullin,2.0
White,WHITE5-1 DOYLE CIVIC,President,,Independent,Gary Johnson,13.0
White,WHITE5-1 DOYLE CIVIC,President,,,Write-In - Evan McMullin,1.0
White,WHITE6-1 CENTRAL VIEW,President,,Independent,Gary Johnson,8.0
White,WHITE6-2 CASSVILLE,President,,Independent,Gary Johnson,12.0
White,WHITE6-2 CASSVILLE,President,,,Write-In - Evan McMullin,2.0
White,WHITE7-1 NORTHFIELD,President,,Independent,Gary Johnson,38.0
White,WHITE7-1 NORTHFIELD,President,,,Write-In - Evan McMullin,6.0
Williamson,WILLIAMSON1-1,President,,Independent,Gary Johnson,77.0
Williamson,WILLIAMSON1-1,President,,,Write-In - Evan McMullin,12.0
Williamson,WILLIAMSON2-1,President,,Independent,Gary Johnson,107.0
Williamson,WILLIAMSON2-1,President,,,Write-In - Evan McMullin,17.0
Williamson,WILLIAMSON3-1,President,,Independent,Gary Johnson,33.0
Williamson,WILLIAMSON3-1,President,,,Write-In - Evan McMullin,4.0
Williamson,WILLIAMSON4-1,President,,Independent,Gary Johnson,19.0
Williamson,WILLIAMSON4-1,President,,,Write-In - Evan McMullin,6.0
Williamson,WILLIAMSON5-1,President,,Independent,Gary Johnson,57.0
Williamson,WILLIAMSON5-1,President,,,Write-In - Evan McMullin,25.0
Williamson,WILLIAMSON1-2,President,,Independent,Gary Johnson,55.0
Williamson,WILLIAMSON1-2,President,,,Write-In - Evan McMullin,18.0
Williamson,WILLIAMSON2-2,President,,Independent,Gary Johnson,139.0
Williamson,WILLIAMSON2-2,President,,,Write-In - Evan McMullin,63.0
Williamson,WILLIAMSON3-2,President,,Independent,Gary Johnson,92.0
Williamson,WILLIAMSON3-2,President,,,Write-In - Evan McMullin,15.0
Williamson,WILLIAMSON4-2,President,,Independent,Gary Johnson,24.0
Williamson,WILLIAMSON4-2,President,,,Write-In - Evan McMullin,5.0
Williamson,WILLIAMSON5-2,President,,Independent,Gary Johnson,91.0
Williamson,WILLIAMSON5-2,President,,,Write-In - Evan McMullin,35.0
Williamson,WILLIAMSON1-3,President,,Independent,Gary Johnson,145.0
Williamson,WILLIAMSON1-3,President,,,Write-In - Evan McMullin,52.0
Williamson,WILLIAMSON2-3,President,,Independent,Gary Johnson,120.0
Williamson,WILLIAMSON2-3,President,,,Write-In - Evan McMullin,42.0
Williamson,WILLIAMSON3-3,President,,Independent,Gary Johnson,111.0
Williamson,WILLIAMSON3-3,President,,,Write-In - Evan McMullin,38.0
Williamson,WILLIAMSON1-4,President,,Independent,Gary Johnson,141.0
Williamson,WILLIAMSON1-4,President,,,Write-In - Evan McMullin,36.0
Williamson,WILLIAMSON2-4,President,,Independent,Gary Johnson,102.0
Williamson,WILLIAMSON2-4,President,,,Write-In - Evan McMullin,19.0
Williamson,WILLIAMSON3-4,President,,Independent,Gary Johnson,124.0
Williamson,WILLIAMSON3-4,President,,,Write-In - Evan McMullin,51.0
Williamson,WILLIAMSON1-5,President,,Independent,Gary Johnson,103.0
Williamson,WILLIAMSON1-5,President,,,Write-In - Evan McMullin,22.0
Williamson,WILLIAMSON2-5,President,,Independent,Gary Johnson,117.0
Williamson,WILLIAMSON2-5,President,,,Write-In - Evan McMullin,46.0
Williamson,WILLIAMSON3-5,President,,Independent,Gary Johnson,84.0
Williamson,WILLIAMSON3-5,President,,,Write-In - Evan McMullin,24.0
Williamson,WILLIAMSON4-5,President,,Independent,Gary Johnson,159.0
Williamson,WILLIAMSON4-5,President,,,Write-In - Evan McMullin,29.0
Williamson,WILLIAMSON1-6,President,,Independent,Gary Johnson,162.0
Williamson,WILLIAMSON1-6,President,,,Write-In - Evan McMullin,43.0
Williamson,WILLIAMSON2-6,President,,Independent,Gary Johnson,106.0
Williamson,WILLIAMSON2-6,President,,,Write-In - Evan McMullin,24.0
Williamson,WILLIAMSON3-6,President,,Independent,Gary Johnson,99.0
Williamson,WILLIAMSON3-6,President,,,Write-In - Evan McMullin,15.0
Williamson,WILLIAMSON1-7,President,,Independent,Gary Johnson,150.0
Williamson,WILLIAMSON1-7,President,,,Write-In - Evan McMullin,44.0
Williamson,WILLIAMSON2-7,President,,Independent,Gary Johnson,91.0
Williamson,WILLIAMSON2-7,President,,,Write-In - Evan McMullin,31.0
Williamson,WILLIAMSON3-7,President,,Independent,Gary Johnson,133.0
Williamson,WILLIAMSON3-7,President,,,Write-In - Evan McMullin,30.0
Williamson,WILLIAMSON1-8,President,,Independent,Gary Johnson,97.0
Williamson,WILLIAMSON1-8,President,,,Write-In - Evan McMullin,21.0
Williamson,WILLIAMSON2-8,President,,Independent,Gary Johnson,135.0
Williamson,WILLIAMSON2-8,President,,,Write-In - Evan McMullin,53.0
Williamson,WILLIAMSON3-8,President,,Independent,Gary Johnson,115.0
Williamson,WILLIAMSON3-8,President,,,Write-In - Evan McMullin,21.0
Williamson,WILLIAMSON1-9,President,,Independent,Gary Johnson,98.0
Williamson,WILLIAMSON1-9,President,,,Write-In - Evan McMullin,54.0
Williamson,WILLIAMSON2-9,President,,Independent,Gary Johnson,87.0
Williamson,WILLIAMSON2-9,President,,,Write-In - Evan McMullin,22.0
Williamson,WILLIAMSON3-9,President,,Independent,Gary Johnson,162.0
Williamson,WILLIAMSON3-9,President,,,Write-In - Evan McMullin,41.0
Williamson,WILLIAMSON4-9,President,,Independent,Gary Johnson,50.0
Williamson,WILLIAMSON4-9,President,,,Write-In - Evan McMullin,5.0
Williamson,WILLIAMSON5-9,President,,Independent,Gary Johnson,24.0
Williamson,WILLIAMSON5-9,President,,,Write-In - Evan McMullin,8.0
Williamson,WILLIAMSON1-10,President,,Independent,Gary Johnson,147.0
Williamson,WILLIAMSON1-10,President,,,Write-In - Evan McMullin,64.0
Williamson,WILLIAMSON2-10,President,,Independent,Gary Johnson,92.0
Williamson,WILLIAMSON2-10,President,,,Write-In - Evan McMullin,40.0
Williamson,WILLIAMSON3-10,President,,Independent,Gary Johnson,96.0
Williamson,WILLIAMSON3-10,President,,,Write-In - Evan McMullin,43.0
Williamson,WILLIAMSON1-11,President,,Independent,Gary Johnson,100.0
Williamson,WILLIAMSON1-11,President,,,Write-In - Evan McMullin,30.0
Williamson,WILLIAMSON2-11,President,,Independent,Gary Johnson,98.0
Williamson,WILLIAMSON2-11,President,,,Write-In - Evan McMullin,35.0
Williamson,WILLIAMSON3-11,President,,Independent,Gary Johnson,125.0
Williamson,WILLIAMSON3-11,President,,,Write-In - Evan McMullin,35.0
Williamson,WILLIAMSON1-12,President,,Independent,Gary Johnson,134.0
Williamson,WILLIAMSON1-12,President,,,Write-In - Evan McMullin,50.0
Williamson,WILLIAMSON2-12,President,,Independent,Gary Johnson,184.0
Williamson,WILLIAMSON2-12,President,,,Write-In - Evan McMullin,58.0
Williamson,WILLIAMSON3-12,President,,Independent,Gary Johnson,133.0
Williamson,WILLIAMSON3-12,President,,,Write-In - Evan McMullin,45.0
Wilson,WILSON1-1,President,,Independent,Gary Johnson,68.0
Wilson,WILSON1-1,President,,Independent,Write-In - Evan McMullin,9.0
Wilson,WILSON1-2,President,,Independent,Gary Johnson,74.0
Wilson,WILSON1-2,President,,Independent,Write-In - Evan McMullin,6.0
Wilson,WILSON1-3,President,,Independent,Gary Johnson,78.0
Wilson,WILSON1-3,President,,Independent,Write-In - Evan McMullin,2.0
Wilson,WILSON1-4,President,,Independent,Gary Johnson,67.0
Wilson,WILSON1-4,President,,Independent,Write-In - Evan McMullin,13.0
Wilson,WILSON2-4,President,,Independent,Gary Johnson,8.0
Wilson,WILSON2-4,President,,Independent,Write-In - Evan McMullin,2.0
Wilson,WILSON1-5,President,,Independent,Gary Johnson,71.0
Wilson,WILSON1-5,President,,Independent,Write-In - Evan McMullin,4.0
Wilson,WILSON1-6,President,,Independent,Gary Johnson,46.0
Wilson,WILSON1-6,President,,Independent,Write-In - Evan McMullin,3.0
Wilson,WILSON1-7,President,,Independent,Gary Johnson,50.0
Wilson,WILSON1-7,President,,Independent,Write-In - Evan McMullin,1.0
Wilson,WILSON2-7,President,,Independent,Gary Johnson,27.0
Wilson,WILSON2-7,President,,Independent,Write-In - Evan McMullin,4.0
Wilson,WILSON1-8,President,,Independent,Gary Johnson,77.0
Wilson,WILSON1-8,President,,Independent,Write-In - Evan McMullin,5.0
Wilson,WILSON1-9,President,,Independent,Gary Johnson,36.0
Wilson,WILSON1-9,President,,Independent,Write-In - Evan McMullin,1.0
Wilson,WILSON2-9,President,,Independent,Gary Johnson,5.0
Wilson,WILSON1-10,President,,Independent,Gary Johnson,106.0
Wilson,WILSON1-10,President,,Independent,Write-In - Evan McMullin,8.0
Wilson,WILSON1-11,President,,Independent,Gary Johnson,145.0
Wilson,WILSON1-11,President,,Independent,Write-In - Evan McMullin,39.0
Wilson,WILSON1-12,President,,Independent,Gary Johnson,22.0
Wilson,WILSON2-12,President,,Independent,Gary Johnson,29.0
Wilson,WILSON2-12,President,,Independent,Write-In - Evan McMullin,1.0
Wilson,WILSON1-13,President,,Independent,Gary Johnson,71.0
Wilson,WILSON1-13,President,,Independent,Write-In - Evan McMullin,7.0
Wilson,WILSON1-14,President,,Independent,Gary Johnson,70.0
Wilson,WILSON1-14,President,,Independent,Write-In - Evan McMullin,12.0
Wilson,WILSON1-15,President,,Independent,Gary Johnson,39.0
Wilson,WILSON1-15,President,,Independent,Write-In - Evan McMullin,3.0
Wilson,WILSON1-16,President,,Independent,Gary Johnson,73.0
Wilson,WILSON1-16,President,,Independent,Write-In - Evan McMullin,47.0
Wilson,WILSON1-17,President,,Independent,Gary Johnson,72.0
Wilson,WILSON1-17,President,,Independent,Write-In - Evan McMullin,9.0
Wilson,WILSON1-18,President,,Independent,Gary Johnson,69.0
Wilson,WILSON1-18,President,,Independent,Write-In - Evan McMullin,5.0
Wilson,WILSON1-19,President,,Independent,Gary Johnson,51.0
Wilson,WILSON1-19,President,,Independent,Write-In - Evan McMullin,6.0
Wilson,WILSON1-20,President,,Independent,Gary Johnson,23.0
Wilson,WILSON1-21,President,,Independent,Gary Johnson,18.0
Wilson,WILSON1-21,President,,Independent,Write-In - Evan McMullin,14.0
Wilson,WILSON2-21,President,,Independent,Gary Johnson,15.0
Wilson,WILSON2-21,President,,Independent,Write-In - Evan McMullin,2.0
Wilson,WILSON1-22,President,,Independent,Gary Johnson,87.0
Wilson,WILSON1-22,President,,Independent,Write-In - Evan McMullin,11.0
Wilson,WILSON1-23,President,,Independent,Gary Johnson,111.0
Wilson,WILSON1-23,President,,Independent,Write-In - Evan McMullin,27.0
Wilson,WILSON1-24,President,,Independent,Gary Johnson,46.0
Wilson,WILSON1-24,President,,Independent,Write-In - Evan McMullin,4.0
Wilson,WILSON1-25,President,,Independent,Gary Johnson,68.0
Wilson,WILSON1-25,President,,Independent,Write-In - Evan McMullin,13.0
Wilson,WILSON2-25,President,,Independent,Gary Johnson,32.0
Wilson,WILSON2-25,President,,Independent,Write-In - Evan McMullin,7.0
Wilson,WILSONPROVISIONAL,President,,Independent,Gary Johnson,6.0
Wilson,WILSONPROVISIONAL,President,,Independent,Write-In - Evan McMullin,1.0
Wilson,WILSONABSENTEE,President,,Independent,Gary Johnson,47.0
Wilson,WILSONABSENTEE,President,,Independent,Write-In - Evan McMullin,14.0
Anderson,ANDERSONANDERSONVILLE,President,,Independent,Alyson Kennedy,1.0
Anderson,ANDERSONBRICEVILLE,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONBULL RUN,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONCLINTON,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONCLINTON HIGH,President,,Independent,Alyson Kennedy,4.0
Anderson,ANDERSONCLAXTON,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONCLINTON MIDDLE,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONDUTCH VALLEY,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONEMORY VALLEY,President,,Independent,Alyson Kennedy,3.0
Anderson,ANDERSONFAIRVIEW,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONGLEN ALPINE,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONGLENWOOD,President,,Independent,Alyson Kennedy,5.0
Anderson,ANDERSONHENDRIX CREEK,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONHIGHLAND VIEW,President,,Independent,Alyson Kennedy,1.0
Anderson,ANDERSONLAKE CITY MS,President,,Independent,Alyson Kennedy,1.0
Anderson,ANDERSONMARLOW,President,,Independent,Alyson Kennedy,1.0
Anderson,ANDERSONNORTH CLINTON,President,,Independent,Alyson Kennedy,3.0
Anderson,ANDERSONNORRIS,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONNORWOOD,President,,Independent,Alyson Kennedy,1.0
Anderson,ANDERSONOAK RIDGE,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONPINE VALLEY,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONROBERTSVILLE,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONROSEDALE,President,,Independent,Alyson Kennedy,0.0
Anderson,ANDERSONROCKY TOP,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONSOUTH CLINTON,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONWOODLAND,President,,Independent,Alyson Kennedy,2.0
Anderson,ANDERSONWEST HILLS,President,,Independent,Alyson Kennedy,2.0
Bedford,BEDFORD1-1 WARTRACE,President,,Independent,Alyson Kennedy,1.0
Bedford,BEDFORD1-2 BELL BUCKLE,President,,Independent,Alyson Kennedy,2.0
Bedford,BEDFORD2-3 FAIR HAVEN,President,,Independent,Alyson Kennedy,0.0
Bedford,BEDFORD3-3 UNIONVILLE,President,,Independent,Alyson Kennedy,2.0
Bedford,BEDFORD4-3 BEDFORD,President,,Independent,Alyson Kennedy,0.0
Bedford,BEDFORD5-2 FLAT CREEK,President,,Independent,Alyson Kennedy,1.0
Bedford,BEDFORD5-5 NORMANDY,President,,Independent,Alyson Kennedy,0.0
Bedford,BEDFORD6-1 EAST SIDE,President,,Independent,Alyson Kennedy,0.0
Bedford,BEDFORD7-1 DEERY EAKIN,President,,Independent,Alyson Kennedy,1.0
Bedford,BEDFORD8-1 THOMAS,President,,Independent,Alyson Kennedy,0.0
Bedford,BEDFORD9-2 SOUTHSIDE,President,,Independent,Alyson Kennedy,1.0
Bedford,BEDFORDEARLY VOTING - WRITE-INS,President,,Independent,Alyson Kennedy,0.0
Benton,BENTON1 HOLLADAY,President,,Independent,Alyson Kennedy,0.0
Benton,BENTON2 CAMDEN JR HIGH,President,,Independent,Alyson Kennedy,2.0
Benton,BENTON3 CAMDEN CITY HALL,President,,Independent,Alyson Kennedy,0.0
Benton,BENTON4 CAMDEN ELEMENTARY,President,,Independent,Alyson Kennedy,3.0
Benton,BENTON5 LIBRARY,President,,Independent,Alyson Kennedy,4.0
Benton,BENTON6 BIG SANDY,President,,Independent,Alyson Kennedy,4.0
Bledsoe,BLEDSOE1-1 DILL,President,,Independent,Alyson Kennedy,1.0
Bledsoe,BLEDSOE1-2 GRIFFITH,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE1-3 MT. CREST,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE2-1 COLD SPRINGS,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE2-2 LUMINARY,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE3-1 BRAYTON,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE3-2 RIGSBY,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE4-1 PIKEVILLE,President,,Independent,Alyson Kennedy,1.0
Bledsoe,BLEDSOE5-1 BELLVIEW,President,,Independent,Alyson Kennedy,1.0
Bledsoe,BLEDSOE5-2 NINE MILE,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE6-1 LEE STATION,President,,Independent,Alyson Kennedy,0.0
Bledsoe,BLEDSOE6-2 LUSK,President,,Independent,Alyson Kennedy,1.0
Blount,BLOUNTALCOA,President,,Independent,Alyson Kennedy,5.0
Blount,BLOUNTBEECH GROVE,President,,Independent,Alyson Kennedy,2.0
Blount,BLOUNTBIG SPRINGS,President,,Independent,Alyson Kennedy,1.0
Blount,BLOUNTBOARD OF EDUCATION,President,,Independent,Alyson Kennedy,1.0
Blount,BLOUNTCARPENTERS,President,,Independent,Alyson Kennedy,0.0
Blount,BLOUNTCHILHOWEE VIEW,President,,Independent,Alyson Kennedy,4.0
Blount,BLOUNTEAGLETON MS CAFETERIA,President,,Independent,Alyson Kennedy,4.0
