county,precinct,office,district,party,candidate,votes
Jefferson,1162230010,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1162230010,Court of Appeals,,,Michael H. Berger,0
Jefferson,1162230010,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1162230010,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1162230010,Court of Appeals,,,David Furman,0
Jefferson,1162230010,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1162230010,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1162230010,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1162230010,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1162230010,Court of Appeals,,,Diana Terry,0
Jefferson,1162230011,President,,Democratic Party,Hillary Clinton / Tim Kaine,379
Jefferson,1162230011,President,,Republican Party,Donald J. Trump / Michael R. Pence,476
Jefferson,1162230011,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,6
Jefferson,1162230011,President,,Libertarian Party,Gary Johnson / Bill Weld,35
Jefferson,1162230011,President,,Green Party,Jill Stein / Ajamu Baraka,7
Jefferson,1162230011,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Jefferson,1162230011,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Jefferson,1162230011,President,,Prohibition Party,James Hedges / Bill Bayes,0
Jefferson,1162230011,President,,America's Party,Tom Hoefling / Steve Schulin,0
Jefferson,1162230011,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,3
Jefferson,1162230011,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Jefferson,1162230011,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Jefferson,1162230011,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1162230011,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Jefferson,1162230011,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1162230011,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Jefferson,1162230011,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Jefferson,1162230011,President,,Unaffiliated,Evan McMullin / Nathan Johnson,16
Jefferson,1162230011,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Jefferson,1162230011,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Jefferson,1162230011,President,,Unaffiliated,Mike Smith / Daniel White,0
Jefferson,1162230011,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Jefferson,1162230011,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Jefferson,1162230011,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Jefferson,1162230011,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Jefferson,1162230011,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Jefferson,1162230011,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Jefferson,1162230011,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Jefferson,1162230011,U.S. Senate,,Democratic Party,Michael Bennet,398
Jefferson,1162230011,U.S. Senate,,Republican Party,Darryl Glenn,481
Jefferson,1162230011,U.S. Senate,,Libertarian Party,Lily Tang Williams,25
Jefferson,1162230011,U.S. Senate,,Green Party,Arn Menconi,6
Jefferson,1162230011,U.S. Senate,,Unity Party of Colorado,Bill Hammons,3
Jefferson,1162230011,U.S. Senate,,Unaffiliated,Dan Chapin,5
Jefferson,1162230011,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Jefferson,1162230011,U.S. Senate,,Unaffiliated,Don Willoughby,0
Jefferson,1162230011,U.S. House,1,Democratic Party,Diana DeGette,351
Jefferson,1162230011,U.S. House,1,Republican Party,"Charles ""Casper"" Stockham",527
Jefferson,1162230011,U.S. House,1,Libertarian Party,Darrell Dinges,22
Jefferson,1162230011,State Representative,22,Republican Party,Justin Everett,541
Jefferson,1162230011,State Representative,22,Unaffiliated,Mary Parker,306
Jefferson,1162230011,District Attorney,1,Republican Party,Pete Weir,534
Jefferson,1162230011,District Attorney,1,Democratic Party,Jake Lilly,324
Jefferson,1162230011,Supreme Court,,,William Hood,0
Jefferson,1162230011,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1162230011,Court of Appeals,,,Michael H. Berger,0
Jefferson,1162230011,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1162230011,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1162230011,Court of Appeals,,,David Furman,0
Jefferson,1162230011,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1162230011,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1162230011,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1162230011,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1162230011,Court of Appeals,,,Diana Terry,0
Jefferson,1162230012,President,,Democratic Party,Hillary Clinton / Tim Kaine,604
Jefferson,1162230012,President,,Republican Party,Donald J. Trump / Michael R. Pence,823
Jefferson,1162230012,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,1
Jefferson,1162230012,President,,Libertarian Party,Gary Johnson / Bill Weld,82
Jefferson,1162230012,President,,Green Party,Jill Stein / Ajamu Baraka,9
Jefferson,1162230012,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Jefferson,1162230012,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Jefferson,1162230012,President,,Prohibition Party,James Hedges / Bill Bayes,0
Jefferson,1162230012,President,,America's Party,Tom Hoefling / Steve Schulin,1
Jefferson,1162230012,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,1
Jefferson,1162230012,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Jefferson,1162230012,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Jefferson,1162230012,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1162230012,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Jefferson,1162230012,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1162230012,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Jefferson,1162230012,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Jefferson,1162230012,President,,Unaffiliated,Evan McMullin / Nathan Johnson,23
Jefferson,1162230012,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Jefferson,1162230012,President,,Nutrition Party,Rod Silva / Richard C. Silva,1
Jefferson,1162230012,President,,Unaffiliated,Mike Smith / Daniel White,2
Jefferson,1162230012,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Jefferson,1162230012,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Jefferson,1162230012,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Jefferson,1162230012,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Jefferson,1162230012,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Jefferson,1162230012,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Jefferson,1162230012,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Jefferson,1162230012,U.S. Senate,,Democratic Party,Michael Bennet,642
Jefferson,1162230012,U.S. Senate,,Republican Party,Darryl Glenn,803
Jefferson,1162230012,U.S. Senate,,Libertarian Party,Lily Tang Williams,50
Jefferson,1162230012,U.S. Senate,,Green Party,Arn Menconi,9
Jefferson,1162230012,U.S. Senate,,Unity Party of Colorado,Bill Hammons,5
Jefferson,1162230012,U.S. Senate,,Unaffiliated,Dan Chapin,6
Jefferson,1162230012,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Jefferson,1162230012,U.S. Senate,,Unaffiliated,Don Willoughby,0
Jefferson,1162230012,U.S. House,1,Democratic Party,Diana DeGette,559
Jefferson,1162230012,U.S. House,1,Republican Party,"Charles ""Casper"" Stockham",862
Jefferson,1162230012,U.S. House,1,Libertarian Party,Darrell Dinges,63
Jefferson,1162230012,State Representative,22,Republican Party,Justin Everett,873
Jefferson,1162230012,State Representative,22,Unaffiliated,Mary Parker,517
Jefferson,1162230012,District Attorney,1,Republican Party,Pete Weir,915
Jefferson,1162230012,District Attorney,1,Democratic Party,Jake Lilly,507
Jefferson,1162230012,Supreme Court,,,William Hood,0
Jefferson,1162230012,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1162230012,Court of Appeals,,,Michael H. Berger,0
Jefferson,1162230012,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1162230012,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1162230012,Court of Appeals,,,David Furman,0
Jefferson,1162230012,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1162230012,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1162230012,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1162230012,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1162230012,Court of Appeals,,,Diana Terry,0
Jefferson,1162230013,President,,Democratic Party,Hillary Clinton / Tim Kaine,289
Jefferson,1162230013,President,,Republican Party,Donald J. Trump / Michael R. Pence,354
Jefferson,1162230013,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,2
Jefferson,1162230013,President,,Libertarian Party,Gary Johnson / Bill Weld,37
Jefferson,1162230013,President,,Green Party,Jill Stein / Ajamu Baraka,5
Jefferson,1162230013,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Jefferson,1162230013,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",1
Jefferson,1162230013,President,,Prohibition Party,James Hedges / Bill Bayes,0
Jefferson,1162230013,President,,America's Party,Tom Hoefling / Steve Schulin,0
Jefferson,1162230013,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,0
Jefferson,1162230013,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Jefferson,1162230013,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Jefferson,1162230013,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1162230013,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Jefferson,1162230013,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1162230013,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Jefferson,1162230013,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Jefferson,1162230013,President,,Unaffiliated,Evan McMullin / Nathan Johnson,14
Jefferson,1162230013,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Jefferson,1162230013,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Jefferson,1162230013,President,,Unaffiliated,Mike Smith / Daniel White,0
Jefferson,1162230013,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Jefferson,1162230013,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Jefferson,1162230013,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Jefferson,1162230013,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Jefferson,1162230013,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Jefferson,1162230013,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Jefferson,1162230013,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Jefferson,1162230013,U.S. Senate,,Democratic Party,Michael Bennet,307
Jefferson,1162230013,U.S. Senate,,Republican Party,Darryl Glenn,351
Jefferson,1162230013,U.S. Senate,,Libertarian Party,Lily Tang Williams,18
Jefferson,1162230013,U.S. Senate,,Green Party,Arn Menconi,3
Jefferson,1162230013,U.S. Senate,,Unity Party of Colorado,Bill Hammons,1
Jefferson,1162230013,U.S. Senate,,Unaffiliated,Dan Chapin,3
Jefferson,1162230013,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,1
Jefferson,1162230013,U.S. Senate,,Unaffiliated,Don Willoughby,0
Jefferson,1162230013,U.S. House,1,Democratic Party,Diana DeGette,263
Jefferson,1162230013,U.S. House,1,Republican Party,"Charles ""Casper"" Stockham",386
Jefferson,1162230013,U.S. House,1,Libertarian Party,Darrell Dinges,26
Jefferson,1162230013,State Representative,22,Republican Party,Justin Everett,385
Jefferson,1162230013,State Representative,22,Unaffiliated,Mary Parker,234
Jefferson,1162230013,District Attorney,1,Republican Party,Pete Weir,391
Jefferson,1162230013,District Attorney,1,Democratic Party,Jake Lilly,248
Jefferson,1162230013,Supreme Court,,,William Hood,0
Jefferson,1162230013,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1162230013,Court of Appeals,,,Michael H. Berger,0
Jefferson,1162230013,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1162230013,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1162230013,Court of Appeals,,,David Furman,0
Jefferson,1162230013,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1162230013,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1162230013,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1162230013,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1162230013,Court of Appeals,,,Diana Terry,0
Jefferson,1162230014,President,,Democratic Party,Hillary Clinton / Tim Kaine,377
Jefferson,1162230014,President,,Republican Party,Donald J. Trump / Michael R. Pence,534
Jefferson,1162230014,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,3
Jefferson,1162230014,President,,Libertarian Party,Gary Johnson / Bill Weld,62
Jefferson,1162230014,President,,Green Party,Jill Stein / Ajamu Baraka,8
Jefferson,1162230014,President,,Approval Voting Party,Frank Atwood / Blake Huber,1
Jefferson,1162230014,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Jefferson,1162230014,President,,Prohibition Party,James Hedges / Bill Bayes,1
Jefferson,1162230014,President,,America's Party,Tom Hoefling / Steve Schulin,0
Jefferson,1162230014,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,1
Jefferson,1162230014,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,1
Jefferson,1162230014,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Jefferson,1162230014,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1162230014,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,1
Jefferson,1162230014,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1162230014,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Jefferson,1162230014,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,2
Jefferson,1162230014,President,,Unaffiliated,Evan McMullin / Nathan Johnson,15
Jefferson,1162230014,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,2
Jefferson,1162230014,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Jefferson,1162230014,President,,Unaffiliated,Mike Smith / Daniel White,1
Jefferson,1162230014,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Jefferson,1162230014,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Jefferson,1162230014,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Jefferson,1162230014,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Jefferson,1162230014,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Jefferson,1162230014,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Jefferson,1162230014,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Jefferson,1162230014,U.S. Senate,,Democratic Party,Michael Bennet,405
Jefferson,1162230014,U.S. Senate,,Republican Party,Darryl Glenn,536
Jefferson,1162230014,U.S. Senate,,Libertarian Party,Lily Tang Williams,32
Jefferson,1162230014,U.S. Senate,,Green Party,Arn Menconi,15
Jefferson,1162230014,U.S. Senate,,Unity Party of Colorado,Bill Hammons,3
Jefferson,1162230014,U.S. Senate,,Unaffiliated,Dan Chapin,4
Jefferson,1162230014,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Jefferson,1162230014,U.S. Senate,,Unaffiliated,Don Willoughby,0
Jefferson,1162230014,U.S. House,1,Democratic Party,Diana DeGette,360
Jefferson,1162230014,U.S. House,1,Republican Party,"Charles ""Casper"" Stockham",555
Jefferson,1162230014,U.S. House,1,Libertarian Party,Darrell Dinges,49
Jefferson,1162230014,State Representative,22,Republican Party,Justin Everett,557
Jefferson,1162230014,State Representative,22,Unaffiliated,Mary Parker,350
Jefferson,1162230014,District Attorney,1,Republican Party,Pete Weir,579
Jefferson,1162230014,District Attorney,1,Democratic Party,Jake Lilly,347
Jefferson,1162230014,Supreme Court,,,William Hood,0
Jefferson,1162230014,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1162230014,Court of Appeals,,,Michael H. Berger,0
Jefferson,1162230014,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1162230014,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1162230014,Court of Appeals,,,David Furman,0
Jefferson,1162230014,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1162230014,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1162230014,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1162230014,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1162230014,Court of Appeals,,,Diana Terry,0
Jefferson,1202230015,President,,Democratic Party,Hillary Clinton / Tim Kaine,151
Jefferson,1202230015,President,,Republican Party,Donald J. Trump / Michael R. Pence,154
Jefferson,1202230015,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,0
Jefferson,1202230015,President,,Libertarian Party,Gary Johnson / Bill Weld,20
Jefferson,1202230015,President,,Green Party,Jill Stein / Ajamu Baraka,5
Jefferson,1202230015,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Jefferson,1202230015,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Jefferson,1202230015,President,,Prohibition Party,James Hedges / Bill Bayes,0
Jefferson,1202230015,President,,America's Party,Tom Hoefling / Steve Schulin,0
Jefferson,1202230015,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,0
Jefferson,1202230015,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Jefferson,1202230015,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Jefferson,1202230015,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1202230015,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Jefferson,1202230015,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1202230015,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,1
Jefferson,1202230015,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Jefferson,1202230015,President,,Unaffiliated,Evan McMullin / Nathan Johnson,2
Jefferson,1202230015,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Jefferson,1202230015,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Jefferson,1202230015,President,,Unaffiliated,Mike Smith / Daniel White,0
Jefferson,1202230015,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Jefferson,1202230015,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Jefferson,1202230015,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Jefferson,1202230015,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Jefferson,1202230015,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Jefferson,1202230015,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Jefferson,1202230015,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Jefferson,1202230015,U.S. Senate,,Democratic Party,Michael Bennet,139
Jefferson,1202230015,U.S. Senate,,Republican Party,Darryl Glenn,153
Jefferson,1202230015,U.S. Senate,,Libertarian Party,Lily Tang Williams,22
Jefferson,1202230015,U.S. Senate,,Green Party,Arn Menconi,2
Jefferson,1202230015,U.S. Senate,,Unity Party of Colorado,Bill Hammons,0
Jefferson,1202230015,U.S. Senate,,Unaffiliated,Dan Chapin,1
Jefferson,1202230015,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Jefferson,1202230015,U.S. Senate,,Unaffiliated,Don Willoughby,0
Jefferson,1202230015,U.S. House,1,Democratic Party,Diana DeGette,139
Jefferson,1202230015,U.S. House,1,Republican Party,"Charles ""Casper"" Stockham",153
Jefferson,1202230015,U.S. House,1,Libertarian Party,Darrell Dinges,21
Jefferson,1202230015,State Representative,22,Republican Party,Justin Everett,159
Jefferson,1202230015,State Representative,22,Unaffiliated,Mary Parker,135
Jefferson,1202230015,District Attorney,1,Republican Party,Pete Weir,178
Jefferson,1202230015,District Attorney,1,Democratic Party,Jake Lilly,121
Jefferson,1202230015,Supreme Court,,,William Hood,0
Jefferson,1202230015,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1202230015,Court of Appeals,,,Michael H. Berger,0
Jefferson,1202230015,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1202230015,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1202230015,Court of Appeals,,,David Furman,0
Jefferson,1202230015,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1202230015,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1202230015,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1202230015,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1202230015,Court of Appeals,,,Diana Terry,0
Jefferson,1222230016,President,,Democratic Party,Hillary Clinton / Tim Kaine,673
Jefferson,1222230016,President,,Republican Party,Donald J. Trump / Michael R. Pence,718
Jefferson,1222230016,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,11
Jefferson,1222230016,President,,Libertarian Party,Gary Johnson / Bill Weld,86
Jefferson,1222230016,President,,Green Party,Jill Stein / Ajamu Baraka,14
Jefferson,1222230016,President,,Approval Voting Party,Frank Atwood / Blake Huber,1
Jefferson,1222230016,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Jefferson,1222230016,President,,Prohibition Party,James Hedges / Bill Bayes,0
Jefferson,1222230016,President,,America's Party,Tom Hoefling / Steve Schulin,0
Jefferson,1222230016,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,3
Jefferson,1222230016,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,1
Jefferson,1222230016,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Jefferson,1222230016,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1222230016,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Jefferson,1222230016,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1222230016,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Jefferson,1222230016,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Jefferson,1222230016,President,,Unaffiliated,Evan McMullin / Nathan Johnson,12
Jefferson,1222230016,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,1
Jefferson,1222230016,President,,Nutrition Party,Rod Silva / Richard C. Silva,1
Jefferson,1222230016,President,,Unaffiliated,Mike Smith / Daniel White,3
Jefferson,1222230016,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Jefferson,1222230016,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Jefferson,1222230016,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Jefferson,1222230016,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Jefferson,1222230016,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Jefferson,1222230016,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Jefferson,1222230016,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Jefferson,1222230016,U.S. Senate,,Democratic Party,Michael Bennet,683
Jefferson,1222230016,U.S. Senate,,Republican Party,Darryl Glenn,708
Jefferson,1222230016,U.S. Senate,,Libertarian Party,Lily Tang Williams,54
Jefferson,1222230016,U.S. Senate,,Green Party,Arn Menconi,19
Jefferson,1222230016,U.S. Senate,,Unity Party of Colorado,Bill Hammons,8
Jefferson,1222230016,U.S. Senate,,Unaffiliated,Dan Chapin,8
Jefferson,1222230016,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Jefferson,1222230016,U.S. Senate,,Unaffiliated,Don Willoughby,0
Jefferson,1222230016,U.S. House,1,Democratic Party,Diana DeGette,631
Jefferson,1222230016,U.S. House,1,Republican Party,"Charles ""Casper"" Stockham",754
Jefferson,1222230016,U.S. House,1,Libertarian Party,Darrell Dinges,74
Jefferson,1222230016,State Representative,22,Republican Party,Justin Everett,748
Jefferson,1222230016,State Representative,22,Unaffiliated,Mary Parker,612
Jefferson,1222230016,District Attorney,1,Republican Party,Pete Weir,800
Jefferson,1222230016,District Attorney,1,Democratic Party,Jake Lilly,587
Jefferson,1222230016,Supreme Court,,,William Hood,0
Jefferson,1222230016,Court of Appeals,,,Karen M. Ashby,0
Jefferson,1222230016,Court of Appeals,,,Michael H. Berger,0
Jefferson,1222230016,Court of Appeals,,,Steven L. Bernard,0
Jefferson,1222230016,Court of Appeals,,,Stephanie E. Dunn,0
Jefferson,1222230016,Court of Appeals,,,David Furman,0
Jefferson,1222230016,Court of Appeals,,,Robert D. Hawthorne,0
Jefferson,1222230016,Court of Appeals,,,Jerry N. Jones,0
Jefferson,1222230016,Court of Appeals,,,Anthony J. Navarro,0
Jefferson,1222230016,Court of Appeals,,,Gilbert M. Rom�n,0
Jefferson,1222230016,Court of Appeals,,,Diana Terry,0
Jefferson,1222230017,President,,Democratic Party,Hillary Clinton / Tim Kaine,401
Jefferson,1222230017,President,,Republican Party,Donald J. Trump / Michael R. Pence,426
Jefferson,1222230017,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,4
Jefferson,1222230017,President,,Libertarian Party,Gary Johnson / Bill Weld,51
Jefferson,1222230017,President,,Green Party,Jill Stein / Ajamu Baraka,6
Jefferson,1222230017,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Jefferson,1222230017,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Jefferson,1222230017,President,,Prohibition Party,James Hedges / Bill Bayes,0
Jefferson,1222230017,President,,America's Party,Tom Hoefling / Steve Schulin,9
Jefferson,1222230017,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,0
Jefferson,1222230017,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Jefferson,1222230017,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,1
Jefferson,1222230017,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Jefferson,1222230017,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Jefferson,1222230017,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Jefferson,1222230017,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Jefferson,1222230017,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Jefferson,1222230017,President,,Unaffiliated,Evan McMullin / Nathan Johnson,9
