county,precinct,office,district,candidate,party,votes
New York,080/73,U.S. House,12,Federal,,27
New York,080/73,U.S. House,12,Special Presidential,,0
New York,080/73,U.S. House,12,Affidavit,,11
New York,080/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,553
New York,080/73,U.S. House,12,Robert Ardini (Republican),Republican,157
New York,080/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,11
New York,081/73,U.S. House,12,Manually Counted Emergency,,0
New York,081/73,U.S. House,12,Absentee/Military,,35
New York,081/73,U.S. House,12,Federal,,5
New York,081/73,U.S. House,12,Special Presidential,,0
New York,081/73,U.S. House,12,Affidavit,,7
New York,081/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,327
New York,081/73,U.S. House,12,Robert Ardini (Republican),Republican,116
New York,081/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,17
New York,081/73,U.S. House,12,Scattered,,1
New York,082/73,U.S. House,12,Manually Counted Emergency,,0
New York,082/73,U.S. House,12,Absentee/Military,,63
New York,082/73,U.S. House,12,Federal,,18
New York,082/73,U.S. House,12,Special Presidential,,0
New York,082/73,U.S. House,12,Affidavit,,12
New York,082/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,622
New York,082/73,U.S. House,12,Robert Ardini (Republican),Republican,211
New York,082/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,17
New York,083/73,U.S. House,12,Manually Counted Emergency,,0
New York,083/73,U.S. House,12,Absentee/Military,,37
New York,083/73,U.S. House,12,Federal,,24
New York,083/73,U.S. House,12,Special Presidential,,0
New York,083/73,U.S. House,12,Affidavit,,24
New York,083/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,503
New York,083/73,U.S. House,12,Robert Ardini (Republican),Republican,146
New York,083/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,19
New York,084/73,U.S. House,12,Manually Counted Emergency,,0
New York,084/73,U.S. House,12,Absentee/Military,,34
New York,084/73,U.S. House,12,Federal,,8
New York,084/73,U.S. House,12,Special Presidential,,0
New York,084/73,U.S. House,12,Affidavit,,13
New York,084/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,454
New York,084/73,U.S. House,12,Robert Ardini (Republican),Republican,93
New York,084/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,30
New York,084/73,U.S. House,12,Scattered,,1
New York,085/73,U.S. House,12,Manually Counted Emergency,,0
New York,085/73,U.S. House,12,Absentee/Military,,36
New York,085/73,U.S. House,12,Federal,,20
New York,085/73,U.S. House,12,Special Presidential,,0
New York,085/73,U.S. House,12,Affidavit,,27
New York,085/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,683
New York,085/73,U.S. House,12,Robert Ardini (Republican),Republican,159
New York,085/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,41
New York,085/73,U.S. House,12,Scattered,,2
New York,086/73,U.S. House,12,Manually Counted Emergency,,0
New York,086/73,U.S. House,12,Absentee/Military,,64
New York,086/73,U.S. House,12,Federal,,10
New York,086/73,U.S. House,12,Special Presidential,,0
New York,086/73,U.S. House,12,Affidavit,,28
New York,086/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,600
New York,086/73,U.S. House,12,Robert Ardini (Republican),Republican,211
New York,086/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,19
New York,087/73,U.S. House,12,Manually Counted Emergency,,0
New York,087/73,U.S. House,12,Absentee/Military,,66
New York,087/73,U.S. House,12,Federal,,21
New York,087/73,U.S. House,12,Special Presidential,,0
New York,087/73,U.S. House,12,Affidavit,,13
New York,087/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,567
New York,087/73,U.S. House,12,Robert Ardini (Republican),Republican,200
New York,087/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,22
New York,088/73,U.S. House,12,Manually Counted Emergency,,4
New York,088/73,U.S. House,12,Absentee/Military,,72
New York,088/73,U.S. House,12,Federal,,32
New York,088/73,U.S. House,12,Special Presidential,,0
New York,088/73,U.S. House,12,Affidavit,,9
New York,088/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,629
New York,088/73,U.S. House,12,Robert Ardini (Republican),Republican,234
New York,088/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,12
New York,089/73,U.S. House,12,Manually Counted Emergency,,0
New York,089/73,U.S. House,12,Absentee/Military,,45
New York,089/73,U.S. House,12,Federal,,20
New York,089/73,U.S. House,12,Special Presidential,,0
New York,089/73,U.S. House,12,Affidavit,,6
New York,089/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,477
New York,089/73,U.S. House,12,Robert Ardini (Republican),Republican,141
New York,089/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,13
New York,089/73,U.S. House,12,Scattered,,2
New York,090/73,U.S. House,12,Manually Counted Emergency,,0
New York,090/73,U.S. House,12,Absentee/Military,,30
New York,090/73,U.S. House,12,Federal,,18
New York,090/73,U.S. House,12,Special Presidential,,0
New York,090/73,U.S. House,12,Affidavit,,22
New York,090/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,663
New York,090/73,U.S. House,12,Robert Ardini (Republican),Republican,165
New York,090/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,31
New York,091/73,U.S. House,12,Manually Counted Emergency,,0
New York,091/73,U.S. House,12,Absentee/Military,,36
New York,091/73,U.S. House,12,Federal,,6
New York,091/73,U.S. House,12,Special Presidential,,0
New York,091/73,U.S. House,12,Affidavit,,16
New York,091/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,490
New York,091/73,U.S. House,12,Robert Ardini (Republican),Republican,147
New York,091/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,21
New York,092/73,U.S. House,12,Manually Counted Emergency,,0
New York,092/73,U.S. House,12,Absentee/Military,,14
New York,092/73,U.S. House,12,Federal,,2
New York,092/73,U.S. House,12,Special Presidential,,0
New York,092/73,U.S. House,12,Affidavit,,6
New York,092/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,367
New York,092/73,U.S. House,12,Robert Ardini (Republican),Republican,64
New York,092/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,18
New York,093/73,U.S. House,12,Manually Counted Emergency,,0
New York,093/73,U.S. House,12,Absentee/Military,,40
New York,093/73,U.S. House,12,Federal,,21
New York,093/73,U.S. House,12,Special Presidential,,0
New York,093/73,U.S. House,12,Affidavit,,24
New York,093/73,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,628
New York,093/73,U.S. House,12,Robert Ardini (Republican),Republican,110
New York,093/73,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,41
New York,007/74,U.S. House,12,Manually Counted Emergency,,0
New York,007/74,U.S. House,12,Absentee/Military,,14
New York,007/74,U.S. House,12,Federal,,6
New York,007/74,U.S. House,12,Special Presidential,,0
New York,007/74,U.S. House,12,Affidavit,,15
New York,007/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,317
New York,007/74,U.S. House,12,Robert Ardini (Republican),Republican,28
New York,007/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,32
New York,008/74,U.S. House,12,Manually Counted Emergency,,0
New York,008/74,U.S. House,12,Absentee/Military,,27
New York,008/74,U.S. House,12,Federal,,8
New York,008/74,U.S. House,12,Special Presidential,,0
New York,008/74,U.S. House,12,Affidavit,,26
New York,008/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,418
New York,008/74,U.S. House,12,Robert Ardini (Republican),Republican,54
New York,008/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,33
New York,008/74,U.S. House,12,Scattered,,1
New York,010/74,U.S. House,12,Manually Counted Emergency,,0
New York,010/74,U.S. House,12,Absentee/Military,,42
New York,010/74,U.S. House,12,Federal,,8
New York,010/74,U.S. House,12,Special Presidential,,0
New York,010/74,U.S. House,12,Affidavit,,28
New York,010/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,641
New York,010/74,U.S. House,12,Robert Ardini (Republican),Republican,55
New York,010/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,70
New York,010/74,U.S. House,12,Scattered,,3
New York,015/74,U.S. House,12,Manually Counted Emergency,,0
New York,015/74,U.S. House,12,Absentee/Military,,18
New York,015/74,U.S. House,12,Federal,,3
New York,015/74,U.S. House,12,Special Presidential,,0
New York,015/74,U.S. House,12,Affidavit,,31
New York,015/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,478
New York,015/74,U.S. House,12,Robert Ardini (Republican),Republican,39
New York,015/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,60
New York,015/74,U.S. House,12,Scattered,,2
New York,016/74,U.S. House,12,Manually Counted Emergency,,0
New York,016/74,U.S. House,12,Absentee/Military,,9
New York,016/74,U.S. House,12,Federal,,5
New York,016/74,U.S. House,12,Special Presidential,,0
New York,016/74,U.S. House,12,Affidavit,,17
New York,016/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,255
New York,016/74,U.S. House,12,Robert Ardini (Republican),Republican,14
New York,016/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,19
New York,016/74,U.S. House,12,Scattered,,1
New York,017/74,U.S. House,12,Manually Counted Emergency,,0
New York,017/74,U.S. House,12,Absentee/Military,,7
New York,017/74,U.S. House,12,Federal,,4
New York,017/74,U.S. House,12,Special Presidential,,0
New York,017/74,U.S. House,12,Affidavit,,20
New York,017/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,233
New York,017/74,U.S. House,12,Robert Ardini (Republican),Republican,19
New York,017/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,32
New York,017/74,U.S. House,12,Scattered,,1
New York,018/74,U.S. House,12,Manually Counted Emergency,,1
New York,018/74,U.S. House,12,Absentee/Military,,5
New York,018/74,U.S. House,12,Federal,,1
New York,018/74,U.S. House,12,Special Presidential,,0
New York,018/74,U.S. House,12,Affidavit,,4
New York,018/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,128
New York,018/74,U.S. House,12,Robert Ardini (Republican),Republican,21
New York,018/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,12
New York,018/74,U.S. House,12,Scattered,,1
New York,019/74,U.S. House,12,Manually Counted Emergency,,0
New York,019/74,U.S. House,12,Absentee/Military,,38
New York,019/74,U.S. House,12,Federal,,7
New York,019/74,U.S. House,12,Special Presidential,,0
New York,019/74,U.S. House,12,Affidavit,,16
New York,019/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,552
New York,019/74,U.S. House,12,Robert Ardini (Republican),Republican,132
New York,019/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,68
New York,019/74,U.S. House,12,Scattered,,1
New York,020/74,U.S. House,12,Manually Counted Emergency,,0
New York,020/74,U.S. House,12,Absentee/Military,,29
New York,020/74,U.S. House,12,Federal,,11
New York,020/74,U.S. House,12,Special Presidential,,0
New York,020/74,U.S. House,12,Affidavit,,14
New York,020/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,469
New York,020/74,U.S. House,12,Robert Ardini (Republican),Republican,77
New York,020/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,48
New York,020/74,U.S. House,12,Scattered,,1
New York,021/74,U.S. House,12,Manually Counted Emergency,,0
New York,021/74,U.S. House,12,Absentee/Military,,37
New York,021/74,U.S. House,12,Federal,,17
New York,021/74,U.S. House,12,Special Presidential,,0
New York,021/74,U.S. House,12,Affidavit,,23
New York,021/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,542
New York,021/74,U.S. House,12,Robert Ardini (Republican),Republican,51
New York,021/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,76
New York,021/74,U.S. House,12,Scattered,,1
New York,022/74,U.S. House,12,Manually Counted Emergency,,0
New York,022/74,U.S. House,12,Absentee/Military,,50
New York,022/74,U.S. House,12,Federal,,14
New York,022/74,U.S. House,12,Special Presidential,,0
New York,022/74,U.S. House,12,Affidavit,,21
New York,022/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,518
New York,022/74,U.S. House,12,Robert Ardini (Republican),Republican,52
New York,022/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,49
New York,023/74,U.S. House,12,Manually Counted Emergency,,0
New York,023/74,U.S. House,12,Absentee/Military,,31
New York,023/74,U.S. House,12,Federal,,25
New York,023/74,U.S. House,12,Special Presidential,,0
New York,023/74,U.S. House,12,Affidavit,,18
New York,023/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,570
New York,023/74,U.S. House,12,Robert Ardini (Republican),Republican,86
New York,023/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,59
New York,024/74,U.S. House,12,Manually Counted Emergency,,0
New York,024/74,U.S. House,12,Absentee/Military,,35
New York,024/74,U.S. House,12,Federal,,13
New York,024/74,U.S. House,12,Special Presidential,,0
New York,024/74,U.S. House,12,Affidavit,,20
New York,024/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,640
New York,024/74,U.S. House,12,Robert Ardini (Republican),Republican,39
New York,024/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,75
New York,025/74,U.S. House,12,Manually Counted Emergency,,0
New York,025/74,U.S. House,12,Absentee/Military,,36
New York,025/74,U.S. House,12,Federal,,16
New York,025/74,U.S. House,12,Special Presidential,,0
New York,025/74,U.S. House,12,Affidavit,,25
New York,025/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,588
New York,025/74,U.S. House,12,Robert Ardini (Republican),Republican,41
New York,025/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,55
New York,025/74,U.S. House,12,Scattered,,1
New York,031/74,U.S. House,12,Manually Counted Emergency,,0
New York,031/74,U.S. House,12,Absentee/Military,,10
New York,031/74,U.S. House,12,Federal,,1
New York,031/74,U.S. House,12,Special Presidential,,0
New York,031/74,U.S. House,12,Affidavit,,8
New York,031/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,377
New York,031/74,U.S. House,12,Robert Ardini (Republican),Republican,43
New York,031/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,50
New York,032/74,U.S. House,12,Manually Counted Emergency,,0
New York,032/74,U.S. House,12,Absentee/Military,,22
New York,032/74,U.S. House,12,Federal,,10
New York,032/74,U.S. House,12,Special Presidential,,0
New York,032/74,U.S. House,12,Affidavit,,15
New York,032/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,501
New York,032/74,U.S. House,12,Robert Ardini (Republican),Republican,46
New York,032/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,69
New York,032/74,U.S. House,12,Scattered,,1
New York,033/74,U.S. House,12,Manually Counted Emergency,,0
New York,033/74,U.S. House,12,Absentee/Military,,42
New York,033/74,U.S. House,12,Federal,,14
New York,033/74,U.S. House,12,Special Presidential,,0
New York,033/74,U.S. House,12,Affidavit,,14
New York,033/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,595
New York,033/74,U.S. House,12,Robert Ardini (Republican),Republican,62
New York,033/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,41
New York,033/74,U.S. House,12,Scattered,,3
New York,034/74,U.S. House,12,Manually Counted Emergency,,0
New York,034/74,U.S. House,12,Absentee/Military,,43
New York,034/74,U.S. House,12,Federal,,19
New York,034/74,U.S. House,12,Special Presidential,,0
New York,034/74,U.S. House,12,Affidavit,,8
New York,034/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,533
New York,034/74,U.S. House,12,Robert Ardini (Republican),Republican,54
New York,034/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,60
New York,034/74,U.S. House,12,Scattered,,2
New York,035/74,U.S. House,12,Manually Counted Emergency,,0
New York,035/74,U.S. House,12,Absentee/Military,,9
New York,035/74,U.S. House,12,Federal,,0
New York,035/74,U.S. House,12,Special Presidential,,0
New York,035/74,U.S. House,12,Affidavit,,16
New York,035/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,321
New York,035/74,U.S. House,12,Robert Ardini (Republican),Republican,26
New York,035/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,20
New York,036/74,U.S. House,12,Manually Counted Emergency,,0
New York,036/74,U.S. House,12,Absentee/Military,,46
New York,036/74,U.S. House,12,Federal,,16
New York,036/74,U.S. House,12,Special Presidential,,0
New York,036/74,U.S. House,12,Affidavit,,20
New York,036/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,637
New York,036/74,U.S. House,12,Robert Ardini (Republican),Republican,101
New York,036/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,50
New York,037/74,U.S. House,12,Manually Counted Emergency,,0
New York,037/74,U.S. House,12,Absentee/Military,,28
New York,037/74,U.S. House,12,Federal,,16
New York,037/74,U.S. House,12,Special Presidential,,0
New York,037/74,U.S. House,12,Affidavit,,13
New York,037/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,538
New York,037/74,U.S. House,12,Robert Ardini (Republican),Republican,49
New York,037/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,70
New York,037/74,U.S. House,12,Scattered,,2
New York,038/74,U.S. House,12,Manually Counted Emergency,,2
New York,038/74,U.S. House,12,Absentee/Military,,11
New York,038/74,U.S. House,12,Federal,,3
New York,038/74,U.S. House,12,Special Presidential,,0
New York,038/74,U.S. House,12,Affidavit,,12
New York,038/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,314
New York,038/74,U.S. House,12,Robert Ardini (Republican),Republican,17
New York,038/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,32
New York,038/74,U.S. House,12,Scattered,,2
New York,039/74,U.S. House,12,Manually Counted Emergency,,0
New York,039/74,U.S. House,12,Absentee/Military,,27
New York,039/74,U.S. House,12,Federal,,11
New York,039/74,U.S. House,12,Special Presidential,,0
New York,039/74,U.S. House,12,Affidavit,,9
New York,039/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,449
New York,039/74,U.S. House,12,Robert Ardini (Republican),Republican,67
New York,039/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,50
New York,040/74,U.S. House,12,Manually Counted Emergency,,0
New York,040/74,U.S. House,12,Absentee/Military,,36
New York,040/74,U.S. House,12,Federal,,15
New York,040/74,U.S. House,12,Special Presidential,,0
New York,040/74,U.S. House,12,Affidavit,,13
New York,040/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,498
New York,040/74,U.S. House,12,Robert Ardini (Republican),Republican,104
New York,040/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,50
New York,041/74,U.S. House,12,Manually Counted Emergency,,0
New York,041/74,U.S. House,12,Absentee/Military,,37
New York,041/74,U.S. House,12,Federal,,8
New York,041/74,U.S. House,12,Special Presidential,,0
New York,041/74,U.S. House,12,Affidavit,,8
New York,041/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,593
New York,041/74,U.S. House,12,Robert Ardini (Republican),Republican,102
New York,041/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,53
New York,041/74,U.S. House,12,Scattered,,1
New York,042/74,U.S. House,12,Manually Counted Emergency,,0
New York,042/74,U.S. House,12,Absentee/Military,,38
New York,042/74,U.S. House,12,Federal,,14
New York,042/74,U.S. House,12,Special Presidential,,0
New York,042/74,U.S. House,12,Affidavit,,18
New York,042/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,552
New York,042/74,U.S. House,12,Robert Ardini (Republican),Republican,101
New York,042/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,42
New York,042/74,U.S. House,12,Scattered,,3
New York,043/74,U.S. House,12,Manually Counted Emergency,,0
New York,043/74,U.S. House,12,Absentee/Military,,37
New York,043/74,U.S. House,12,Federal,,7
New York,043/74,U.S. House,12,Special Presidential,,0
New York,043/74,U.S. House,12,Affidavit,,10
New York,043/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,610
New York,043/74,U.S. House,12,Robert Ardini (Republican),Republican,95
New York,043/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,56
New York,043/74,U.S. House,12,Scattered,,1
New York,044/74,U.S. House,12,Manually Counted Emergency,,0
New York,044/74,U.S. House,12,Absentee/Military,,30
New York,044/74,U.S. House,12,Federal,,13
New York,044/74,U.S. House,12,Special Presidential,,0
New York,044/74,U.S. House,12,Affidavit,,13
New York,044/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,480
New York,044/74,U.S. House,12,Robert Ardini (Republican),Republican,104
New York,044/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,42
New York,044/74,U.S. House,12,Scattered,,1
New York,045/74,U.S. House,12,Manually Counted Emergency,,0
New York,045/74,U.S. House,12,Absentee/Military,,50
New York,045/74,U.S. House,12,Federal,,7
New York,045/74,U.S. House,12,Special Presidential,,0
New York,045/74,U.S. House,12,Affidavit,,13
New York,045/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,597
New York,045/74,U.S. House,12,Robert Ardini (Republican),Republican,153
New York,045/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,48
New York,046/74,U.S. House,12,Manually Counted Emergency,,0
New York,046/74,U.S. House,12,Absentee/Military,,29
New York,046/74,U.S. House,12,Federal,,5
New York,046/74,U.S. House,12,Special Presidential,,0
New York,046/74,U.S. House,12,Affidavit,,8
New York,046/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,436
New York,046/74,U.S. House,12,Robert Ardini (Republican),Republican,81
New York,046/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,40
New York,046/74,U.S. House,12,Scattered,,2
New York,047/74,U.S. House,12,Manually Counted Emergency,,0
New York,047/74,U.S. House,12,Absentee/Military,,32
New York,047/74,U.S. House,12,Federal,,11
New York,047/74,U.S. House,12,Special Presidential,,0
New York,047/74,U.S. House,12,Affidavit,,11
New York,047/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,542
New York,047/74,U.S. House,12,Robert Ardini (Republican),Republican,93
New York,047/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,36
New York,048/74,U.S. House,12,Manually Counted Emergency,,0
New York,048/74,U.S. House,12,Absentee/Military,,36
New York,048/74,U.S. House,12,Federal,,8
New York,048/74,U.S. House,12,Special Presidential,,0
New York,048/74,U.S. House,12,Affidavit,,8
New York,048/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,475
New York,048/74,U.S. House,12,Robert Ardini (Republican),Republican,76
New York,048/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,39
New York,048/74,U.S. House,12,Scattered,,1
New York,049/74,U.S. House,12,Manually Counted Emergency,,0
New York,049/74,U.S. House,12,Absentee/Military,,41
New York,049/74,U.S. House,12,Federal,,6
New York,049/74,U.S. House,12,Special Presidential,,0
New York,049/74,U.S. House,12,Affidavit,,9
New York,049/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,417
New York,049/74,U.S. House,12,Robert Ardini (Republican),Republican,108
New York,049/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,31
New York,049/74,U.S. House,12,Scattered,,2
New York,050/74,U.S. House,12,Manually Counted Emergency,,0
New York,050/74,U.S. House,12,Absentee/Military,,47
New York,050/74,U.S. House,12,Federal,,5
New York,050/74,U.S. House,12,Special Presidential,,0
New York,050/74,U.S. House,12,Affidavit,,8
New York,050/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,608
New York,050/74,U.S. House,12,Robert Ardini (Republican),Republican,151
New York,050/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,32
New York,051/74,U.S. House,12,Manually Counted Emergency,,0
New York,051/74,U.S. House,12,Absentee/Military,,31
New York,051/74,U.S. House,12,Federal,,7
New York,051/74,U.S. House,12,Special Presidential,,0
New York,051/74,U.S. House,12,Affidavit,,11
New York,051/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,466
New York,051/74,U.S. House,12,Robert Ardini (Republican),Republican,76
New York,051/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,30
New York,052/74,U.S. House,12,Manually Counted Emergency,,0
New York,052/74,U.S. House,12,Absentee/Military,,25
New York,052/74,U.S. House,12,Federal,,7
New York,052/74,U.S. House,12,Special Presidential,,0
New York,052/74,U.S. House,12,Affidavit,,6
New York,052/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,344
New York,052/74,U.S. House,12,Robert Ardini (Republican),Republican,88
New York,052/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,31
New York,052/74,U.S. House,12,Scattered,,2
New York,053/74,U.S. House,12,Manually Counted Emergency,,0
New York,053/74,U.S. House,12,Absentee/Military,,26
New York,053/74,U.S. House,12,Federal,,13
New York,053/74,U.S. House,12,Special Presidential,,0
New York,053/74,U.S. House,12,Affidavit,,9
New York,053/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,490
New York,053/74,U.S. House,12,Robert Ardini (Republican),Republican,67
New York,053/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,40
New York,054/74,U.S. House,12,Manually Counted Emergency,,0
New York,054/74,U.S. House,12,Absentee/Military,,32
New York,054/74,U.S. House,12,Federal,,16
New York,054/74,U.S. House,12,Special Presidential,,0
New York,054/74,U.S. House,12,Affidavit,,20
New York,054/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,472
New York,054/74,U.S. House,12,Robert Ardini (Republican),Republican,83
New York,054/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,27
New York,055/74,U.S. House,12,Manually Counted Emergency,,0
New York,055/74,U.S. House,12,Absentee/Military,,30
New York,055/74,U.S. House,12,Federal,,10
New York,055/74,U.S. House,12,Special Presidential,,0
New York,055/74,U.S. House,12,Affidavit,,5
New York,055/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,274
New York,055/74,U.S. House,12,Robert Ardini (Republican),Republican,61
New York,055/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,10
New York,056/74,U.S. House,12,Manually Counted Emergency,,55
New York,056/74,U.S. House,12,Absentee/Military,,58
New York,056/74,U.S. House,12,Federal,,31
New York,056/74,U.S. House,12,Special Presidential,,0
New York,056/74,U.S. House,12,Affidavit,,14
New York,056/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,470
New York,056/74,U.S. House,12,Robert Ardini (Republican),Republican,110
New York,056/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,27
New York,057/74,U.S. House,12,Manually Counted Emergency,,0
New York,057/74,U.S. House,12,Absentee/Military,,44
New York,057/74,U.S. House,12,Federal,,10
New York,057/74,U.S. House,12,Special Presidential,,0
New York,057/74,U.S. House,12,Affidavit,,19
New York,057/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,437
New York,057/74,U.S. House,12,Robert Ardini (Republican),Republican,92
New York,057/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,17
New York,058/74,U.S. House,12,Manually Counted Emergency,,0
New York,058/74,U.S. House,12,Absentee/Military,,49
New York,058/74,U.S. House,12,Federal,,15
New York,058/74,U.S. House,12,Special Presidential,,0
New York,058/74,U.S. House,12,Affidavit,,17
New York,058/74,U.S. House,12,Carolyn B. Maloney (Democratic),Democratic,537
New York,058/74,U.S. House,12,Robert Ardini (Republican),Republican,81
New York,058/74,U.S. House,12,Carolyn B. Maloney (Working Families),Working Families,25
New York,058/74,U.S. House,12,Scattered,,1
New York,059/74,U.S. House,12,Manually Counted Emergency,,0
New York,059/74,U.S. House,12,Absentee/Military,,70
New York,059/74,U.S. House,12,Federal,,15
New York,059/74,U.S. House,12,Special Presidential,,0
