,contest,choice,precinct_id,vote,early_votes,polling_place_votes,late_early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct,precinct_bs,votes_allowed,referendum_flag
2631,10,0,8,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,8,IRONWOOD COMMON,0,,
2632,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,8,COYOTE RANCH,0,,
2633,10,0,9,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,9,SENITA,0,,
2634,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,9,MISSION VALLEY,0,,
2635,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,0 DESERT CEDARS,0,,
2636,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,1 ALTERRA NORTH,0,,
2637,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,2 MARICOPA WELLS,0,,
2638,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,3 SAN CARLOS COMMUNITY,0,,
2639,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,4 PICACHO SOUTH,0,,
2640,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,OVER VOTES,1,5 TOLTEC SOUTHWEST,0,,
2641,10,0,0,4,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,KEARNY,0,,
2642,10,0,0,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,DUDLEYVILLE,0,,
2643,10,0,0,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,SAN MANUEL,0,,
2644,10,0,0,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,MAMMOTH,0,,
2645,10,0,0,2,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,ORACLE,0,,
2646,10,0,0,3,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,SADDLEBROOKE,0,,
2647,10,0,0,4,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,0,ARIZONA CITY,0,,
2648,10,0,1,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,TOLTEC SOUTH,0,,
2649,10,0,1,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,PICACHO,0,,
2650,10,0,1,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,ELOY,0,,
2651,10,0,1,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,TOLTEC,0,,
2652,10,0,1,2,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,RED ROCK,0,,
2653,10,0,1,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,COOLIDGE NE,0,,
2654,10,0,1,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,COOLIDGE NW,0,,
2655,10,0,1,4,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,COOLIDGE SOUTH,0,,
2656,10,0,2,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,CENTRAL ARIZONA COLLEGE,0,,
2657,10,0,2,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,ELEVEN MILE CORNER,0,,
2658,10,0,2,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,CACTUS FOREST,0,,
2659,10,0,2,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,2,SACATON,0,,
2660,10,0,3,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,MARICOPA,0,,
2661,10,0,3,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,STANFIELD,0,,
2662,10,0,3,5,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE NORTH,0,,
2663,10,0,3,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE S CEN,0,,
2664,10,0,3,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE NE,0,,
2665,10,0,3,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE NW,0,,
2666,10,0,3,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE SW,0,,
2667,10,0,3,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,3,CASA GRANDE RANCHO GRANDE,0,,
2668,10,0,4,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,4,CASA GRANDE INTERCHANGE,0,,
2669,10,0,5,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,5,SUPERIOR,0,,
2670,10,0,5,3,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,5,THUNDERBIRD FARMS,0,,
2671,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,5,CASA GRANDE WEST,0,,
2672,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,BLACKWATER,0,,
2673,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,SAN TAN,0,,
2674,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,CASA BLANCA,0,,
2675,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,6,HIDDEN VALLEY,0,,
2676,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,SANTA ROSA,0,,
2677,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,EL DORADO,0,,
2678,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,AK CHIN COMMUNITY,0,,
2679,10,0,7,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,MARICOPA MEADOWS,0,,
2680,10,0,7,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,7,MARICOPA FIESTA,0,,
2681,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,8,PROVINCE,0,,
2682,10,0,8,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,8,IRONWOOD COMMON,0,,
2683,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,8,COYOTE RANCH,0,,
2684,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,9,SENITA,0,,
2685,10,0,9,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,9,MISSION VALLEY,0,,
2686,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,0 DESERT CEDARS,0,,
2687,10,0,10,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,1 ALTERRA NORTH,0,,
2688,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,2 MARICOPA WELLS,0,,
2689,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,3 SAN CARLOS COMMUNITY,0,,
2690,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,4 PICACHO SOUTH,0,,
2691,10,0,10,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD1,UNDER VOTES,1,5 TOLTEC SOUTHWEST,0,,
2692,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,"DE LA FUENTE, ROQUE ""ROCKY""",5,CHUI CHU,0,,
2693,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,"STEINBERG, MICHAEL",5,CHUI CHU,0,,
2694,10,0,5,14,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,"SANDERS, BERNIE",5,CHUI CHU,0,,
2695,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,"O'MALLEY, MARTIN J.",5,CHUI CHU,0,,
2696,10,0,5,34,8,1,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,"CLINTON, HILLARY",5,CHUI CHU,0,,
2697,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,"HEWES, HENRY",5,CHUI CHU,0,,
2698,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,OVER VOTES,5,CHUI CHU,0,,
2699,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD3,UNDER VOTES,5,CHUI CHU,0,,
2700,10,0,2,11,6,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",2,FLORENCE NORTH,0,,
2701,10,0,2,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",2,JOHNSON RANCH,0,,
2702,10,0,2,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",2,POSTON BUTTE,0,,
2703,10,0,2,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",2,QUEEN CREEK,0,,
2704,10,0,4,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT SUPERSTITION,0,,
2705,10,0,4,4,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT NW,0,,
2706,10,0,4,5,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT SW,0,,
2707,10,0,4,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT SE,0,,
2708,10,0,4,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT NE,0,,
2709,10,0,4,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT EAST,0,,
2710,10,0,4,4,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,APACHE JCT CENTRAL,0,,
2711,10,0,4,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,GOLD CANYON,0,,
2712,10,0,4,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",4,QUEEN VALLEY,0,,
2713,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",5,SUPERIOR WEST,0,,
2714,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",5,SUTTON SUMMIT,0,,
2715,10,0,5,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",5,APACHE JUNCTION NORTH,0,,
2716,10,0,5,4,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",5,APACHE JUNCTION N. CENTRA,0,,
2717,10,0,5,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",5,APACHE JUNCTION,0,,
2718,10,0,5,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",5,APACHE JUNCTION SOUTH,0,,
2719,10,0,6,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",6,SUPERSTITION MOUNTAIN,0,,
2720,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",6,MOUNTAINBROOK VILLAGE,0,,
2721,10,0,6,4,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",6,SAN TAN PARK,0,,
2722,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",6,BELLA VISTA,0,,
2723,10,0,7,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",7,COPPER BASIN,0,,
2724,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",7,SCHNEPF,0,,
2725,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",7,PERALTA,0,,
2726,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",7,WALKER BUTTE,0,,
2727,10,0,7,2,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",7,PECAN CREEK NORTH,0,,
2728,10,0,8,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,SAN TAN HEIGHTS,0,,
2729,10,0,8,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,CIRCLE CROSS RANCH,0,,
2730,10,0,8,2,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,JOHNSON RANCH EAST,0,,
2731,10,0,8,4,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,IRONWOOD CROSSING,0,,
2732,10,0,8,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",8,QUAIL HOLLOW,0,,
2733,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",9,SKYLINE RANCH,0,,
2734,10,0,9,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",9,SAN TAN RANCHES,0,,
2735,10,0,9,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"DE LA FUENTE, ROQUE ""ROCKY""",9,LINKS ESTATES,0,,
2736,10,0,2,8,7,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,FLORENCE NORTH,0,,
2737,10,0,2,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,JOHNSON RANCH,0,,
2738,10,0,2,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,POSTON BUTTE,0,,
2739,10,0,2,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",2,QUEEN CREEK,0,,
2740,10,0,4,3,3,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT SUPERSTITION,0,,
2741,10,0,4,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT NW,0,,
2742,10,0,4,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT SW,0,,
2743,10,0,4,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT SE,0,,
2744,10,0,4,3,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT NE,0,,
2745,10,0,4,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT EAST,0,,
2746,10,0,4,2,2,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,APACHE JCT CENTRAL,0,,
2747,10,0,4,3,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,GOLD CANYON,0,,
2748,10,0,4,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",4,QUEEN VALLEY,0,,
2749,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,SUPERIOR WEST,0,,
2750,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,SUTTON SUMMIT,0,,
2751,10,0,5,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION NORTH,0,,
2752,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION N. CENTRA,0,,
2753,10,0,5,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION,0,,
2754,10,0,5,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",5,APACHE JUNCTION SOUTH,0,,
2755,10,0,6,4,4,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,SUPERSTITION MOUNTAIN,0,,
2756,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,MOUNTAINBROOK VILLAGE,0,,
2757,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,SAN TAN PARK,0,,
2758,10,0,6,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",6,BELLA VISTA,0,,
2759,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,COPPER BASIN,0,,
2760,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,SCHNEPF,0,,
2761,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,PERALTA,0,,
2762,10,0,7,2,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,WALKER BUTTE,0,,
2763,10,0,7,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",7,PECAN CREEK NORTH,0,,
2764,10,0,8,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,SAN TAN HEIGHTS,0,,
2765,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,CIRCLE CROSS RANCH,0,,
2766,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,JOHNSON RANCH EAST,0,,
2767,10,0,8,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,IRONWOOD CROSSING,0,,
2768,10,0,8,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",8,QUAIL HOLLOW,0,,
2769,10,0,9,1,1,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",9,SKYLINE RANCH,0,,
2770,10,0,9,1,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",9,SAN TAN RANCHES,0,,
2771,10,0,9,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"STEINBERG, MICHAEL",9,LINKS ESTATES,0,,
2772,10,0,2,165,87,4,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,FLORENCE NORTH,0,,
2773,10,0,2,109,61,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,JOHNSON RANCH,0,,
2774,10,0,2,183,87,3,0,5,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,POSTON BUTTE,0,,
2775,10,0,2,85,45,1,1,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",2,QUEEN CREEK,0,,
2776,10,0,4,70,40,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT SUPERSTITION,0,,
2777,10,0,4,49,26,0,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT NW,0,,
2778,10,0,4,79,41,1,0,2,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT SW,0,,
2779,10,0,4,117,48,4,1,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT SE,0,,
2780,10,0,4,80,36,2,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT NE,0,,
2781,10,0,4,78,47,1,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT EAST,0,,
2782,10,0,4,68,28,2,0,1,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,APACHE JCT CENTRAL,0,,
2783,10,0,4,137,73,3,0,3,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,GOLD CANYON,0,,
2784,10,0,4,28,9,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",4,QUEEN VALLEY,0,,
2785,10,0,5,0,0,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,SUPERIOR WEST,0,,
2786,10,0,5,4,4,0,0,0,DEM,DEMOCRATIC PARTY CANDIDATES FOR PRESIDENT CD4,"SANDERS, BERNIE",5,SUTTON SUMMIT,0,,
