contest,choice,precinct_id,vote,polling_place_votes,early_votes,provisional_votes,party_name,contest_name,candidate,precinct,precinct_name,subjurisdiction,votes_allowed,referendum_flag
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",142,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",143,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",144,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",145,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",146,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",147,0,,,
10,0,14,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",148,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",149,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",150,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",151,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",152,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",153,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"COOK, TIM",154,0,,,
10,0,1,5,5,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",14,0,,,
10,0,1,4,4,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",15,0,,,
10,0,1,4,2,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",16,0,,,
10,0,1,1,0,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",17,0,,,
10,0,1,3,2,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",18,0,,,
10,0,1,4,2,1,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",19,0,,,
10,0,2,8,7,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",20,0,,,
10,0,2,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",21,0,,,
10,0,2,5,3,1,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",22,0,,,
10,0,2,7,5,1,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",23,0,,,
10,0,2,4,3,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",24,0,,,
10,0,2,3,3,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",25,0,,,
10,0,2,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",26,0,,,
10,0,2,5,4,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",27,0,,,
10,0,2,1,0,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",28,0,,,
10,0,2,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",29,0,,,
10,0,3,6,4,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",30,0,,,
10,0,3,7,7,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",31,0,,,
10,0,3,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",32,0,,,
10,0,3,2,0,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",33,0,,,
10,0,3,6,6,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",34,0,,,
10,0,3,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",35,0,,,
10,0,3,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",36,0,,,
10,0,3,8,7,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",37,0,,,
10,0,3,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",38,0,,,
10,0,3,3,2,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",39,0,,,
10,0,4,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",40,0,,,
10,0,4,4,2,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",41,0,,,
10,0,4,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",42,0,,,
10,0,4,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",43,0,,,
10,0,4,7,7,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",44,0,,,
10,0,4,4,3,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",45,0,,,
10,0,4,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",46,0,,,
10,0,4,6,5,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",47,0,,,
10,0,4,8,6,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",48,0,,,
10,0,4,4,4,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",49,0,,,
10,0,5,4,4,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",50,0,,,
10,0,5,3,2,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",51,0,,,
10,0,5,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",52,0,,,
10,0,5,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",53,0,,,
10,0,5,3,3,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",54,0,,,
10,0,5,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",55,0,,,
10,0,5,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",56,0,,,
10,0,5,3,1,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",57,0,,,
10,0,5,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",58,0,,,
10,0,5,3,2,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",59,0,,,
10,0,6,4,3,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",60,0,,,
10,0,6,5,4,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",61,0,,,
10,0,6,4,3,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",62,0,,,
10,0,6,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",63,0,,,
10,0,6,5,5,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",64,0,,,
10,0,6,5,5,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",65,0,,,
10,0,6,6,5,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",66,0,,,
10,0,6,6,4,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",67,0,,,
10,0,6,4,3,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",68,0,,,
10,0,6,9,8,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",69,0,,,
10,0,7,4,4,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",70,0,,,
10,0,7,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",71,0,,,
10,0,7,4,3,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",72,0,,,
10,0,7,5,2,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",73,0,,,
10,0,7,5,4,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",74,0,,,
10,0,7,1,1,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",75,0,,,
10,0,12,2,2,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",121,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",122,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",123,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",124,0,,,
10,0,12,3,2,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",125,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",126,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",127,0,,,
10,0,12,3,2,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",128,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",129,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",130,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",131,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",132,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",133,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",134,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",135,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",136,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",137,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",138,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",139,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",140,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",141,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",142,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",143,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",144,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",145,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",146,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",147,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",148,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",149,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",150,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",151,0,,,
10,0,15,3,2,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",152,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",153,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"PAUL, RAND",154,0,,,
10,0,1,58,54,3,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",14,0,,,
10,0,1,70,69,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",15,0,,,
10,0,1,170,165,5,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",16,0,,,
10,0,1,55,53,1,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",17,0,,,
10,0,1,121,117,4,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",18,0,,,
10,0,1,94,90,4,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",19,0,,,
10,0,2,172,171,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",20,0,,,
10,0,2,157,154,2,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",21,0,,,
10,0,2,141,140,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",22,0,,,
10,0,2,121,119,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",23,0,,,
10,0,2,97,92,3,2,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",24,0,,,
10,0,2,287,286,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",25,0,,,
10,0,2,56,55,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",26,0,,,
10,0,2,38,35,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",27,0,,,
10,0,2,25,24,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",28,0,,,
10,0,2,131,129,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",29,0,,,
10,0,3,93,87,6,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",30,0,,,
10,0,3,181,178,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",31,0,,,
10,0,3,150,149,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",32,0,,,
10,0,3,66,66,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",33,0,,,
10,0,3,151,148,2,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",34,0,,,
10,0,3,24,24,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",35,0,,,
10,0,3,53,50,1,2,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",36,0,,,
10,0,3,110,109,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",37,0,,,
10,0,3,186,182,3,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",38,0,,,
10,0,3,109,107,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",39,0,,,
10,0,4,12,11,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",40,0,,,
10,0,4,126,123,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",41,0,,,
10,0,4,88,87,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",42,0,,,
10,0,4,38,37,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",43,0,,,
10,0,4,114,110,4,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",44,0,,,
10,0,4,166,160,6,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",45,0,,,
10,0,4,18,16,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",46,0,,,
10,0,4,54,53,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",47,0,,,
10,0,4,222,220,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",48,0,,,
10,0,4,226,220,6,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",49,0,,,
10,0,5,87,84,2,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",50,0,,,
10,0,5,164,161,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",51,0,,,
10,0,5,20,20,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",52,0,,,
10,0,5,172,170,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",53,0,,,
10,0,5,260,256,4,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",54,0,,,
10,0,5,71,70,0,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",55,0,,,
10,0,5,95,95,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",56,0,,,
10,0,5,75,73,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",57,0,,,
10,0,5,167,162,5,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",58,0,,,
10,0,5,44,43,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",59,0,,,
10,0,6,26,24,0,2,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",60,0,,,
10,0,6,52,50,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",61,0,,,
10,0,6,75,73,0,2,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",62,0,,,
10,0,6,30,28,2,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",63,0,,,
10,0,6,158,155,2,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",64,0,,,
10,0,6,86,83,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",65,0,,,
10,0,6,238,235,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",66,0,,,
10,0,6,131,129,1,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",67,0,,,
10,0,6,126,125,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",68,0,,,
10,0,6,206,202,3,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",69,0,,,
10,0,7,154,146,8,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",70,0,,,
10,0,7,83,80,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",71,0,,,
10,0,7,120,117,1,2,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",72,0,,,
10,0,7,110,107,2,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",73,0,,,
10,0,7,236,233,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",74,0,,,
10,0,7,112,111,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",75,0,,,
10,0,12,67,66,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",121,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",122,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",123,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",124,0,,,
10,0,12,82,80,1,1,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",125,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",126,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",127,0,,,
10,0,12,310,307,3,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",128,0,,,
10,0,12,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",129,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",130,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",131,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",132,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",133,0,,,
10,0,13,11,11,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",134,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",135,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",136,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",137,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",138,0,,,
10,0,13,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",139,0,,,
10,0,14,7,7,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",140,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",141,0,,,
10,0,14,11,11,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",142,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",143,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",144,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",145,0,,,
10,0,14,49,48,1,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",146,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",147,0,,,
10,0,14,13,13,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",148,0,,,
10,0,14,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",149,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",150,0,,,
10,0,15,0,0,0,0,REP,REPUBLICAN PARTY CANDIDATES FOR PRESIDENT CD-2,"RUBIO, MARCO",151,0,,,
