county,precinct,office,district,candidate,party,votes
Bronx,057/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,057/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,058/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,058/85,U.S. Senate,NYC,Absentee / Military,,6
Bronx,058/85,U.S. Senate,NYC,Federal,,0
Bronx,058/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,058/85,U.S. Senate,NYC,Affidavit,,49
Bronx,058/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,474
Bronx,058/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,16
Bronx,058/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Bronx,058/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Bronx,058/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Bronx,058/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Bronx,058/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Bronx,058/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,058/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,059/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,059/85,U.S. Senate,NYC,Absentee / Military,,8
Bronx,059/85,U.S. Senate,NYC,Federal,,0
Bronx,059/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,059/85,U.S. Senate,NYC,Affidavit,,46
Bronx,059/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,540
Bronx,059/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,29
Bronx,059/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Bronx,059/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Bronx,059/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Bronx,059/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Bronx,059/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,059/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,059/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,060/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,060/85,U.S. Senate,NYC,Absentee / Military,,8
Bronx,060/85,U.S. Senate,NYC,Federal,,0
Bronx,060/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,060/85,U.S. Senate,NYC,Affidavit,,39
Bronx,060/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,304
Bronx,060/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,12
Bronx,060/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Bronx,060/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Bronx,060/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,4
Bronx,060/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Bronx,060/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,060/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,3
Bronx,060/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Bronx,061/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,061/85,U.S. Senate,NYC,Absentee / Military,,4
Bronx,061/85,U.S. Senate,NYC,Federal,,2
Bronx,061/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,061/85,U.S. Senate,NYC,Affidavit,,20
Bronx,061/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,227
Bronx,061/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,12
Bronx,061/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Bronx,061/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Bronx,061/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Bronx,061/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,061/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,061/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,2
Bronx,061/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,062/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,062/85,U.S. Senate,NYC,Absentee / Military,,10
Bronx,062/85,U.S. Senate,NYC,Federal,,0
Bronx,062/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,062/85,U.S. Senate,NYC,Affidavit,,27
Bronx,062/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,443
Bronx,062/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,19
Bronx,062/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,062/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,11
Bronx,062/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,5
Bronx,062/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Bronx,062/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Bronx,062/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,062/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,062/85,U.S. Senate,NYC,Scattered,,2
Bronx,063/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,063/85,U.S. Senate,NYC,Absentee / Military,,13
Bronx,063/85,U.S. Senate,NYC,Federal,,0
Bronx,063/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,063/85,U.S. Senate,NYC,Affidavit,,20
Bronx,063/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,404
Bronx,063/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,14
Bronx,063/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Bronx,063/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Bronx,063/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,7
Bronx,063/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Bronx,063/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Bronx,063/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,063/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Bronx,064/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,064/85,U.S. Senate,NYC,Absentee / Military,,4
Bronx,064/85,U.S. Senate,NYC,Federal,,1
Bronx,064/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,064/85,U.S. Senate,NYC,Affidavit,,38
Bronx,064/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,416
Bronx,064/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,11
Bronx,064/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Bronx,064/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Bronx,064/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,10
Bronx,064/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Bronx,064/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Bronx,064/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,064/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,065/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,065/85,U.S. Senate,NYC,Absentee / Military,,10
Bronx,065/85,U.S. Senate,NYC,Federal,,0
Bronx,065/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,065/85,U.S. Senate,NYC,Affidavit,,38
Bronx,065/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,492
Bronx,065/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,16
Bronx,065/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,7
Bronx,065/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Bronx,065/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
Bronx,065/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Bronx,065/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,065/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,3
Bronx,065/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,065/85,U.S. Senate,NYC,Scattered,,2
Bronx,066/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,066/85,U.S. Senate,NYC,Absentee / Military,,5
Bronx,066/85,U.S. Senate,NYC,Federal,,0
Bronx,066/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,066/85,U.S. Senate,NYC,Affidavit,,33
Bronx,066/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,471
Bronx,066/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,26
Bronx,066/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,066/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Bronx,066/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,4
Bronx,066/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Bronx,066/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
Bronx,066/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,066/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
Bronx,067/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,067/85,U.S. Senate,NYC,Absentee / Military,,8
Bronx,067/85,U.S. Senate,NYC,Federal,,0
Bronx,067/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,067/85,U.S. Senate,NYC,Affidavit,,26
Bronx,067/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,390
Bronx,067/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,14
Bronx,067/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,067/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Bronx,067/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,10
Bronx,067/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Bronx,067/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,067/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,067/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Bronx,068/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,068/85,U.S. Senate,NYC,Absentee / Military,,17
Bronx,068/85,U.S. Senate,NYC,Federal,,0
Bronx,068/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,068/85,U.S. Senate,NYC,Affidavit,,26
Bronx,068/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,473
Bronx,068/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,30
Bronx,068/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,068/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
Bronx,068/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,5
Bronx,068/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
Bronx,068/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,068/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,068/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,069/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,069/85,U.S. Senate,NYC,Absentee / Military,,8
Bronx,069/85,U.S. Senate,NYC,Federal,,1
Bronx,069/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,069/85,U.S. Senate,NYC,Affidavit,,20
Bronx,069/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,470
Bronx,069/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,6
Bronx,069/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,069/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Bronx,069/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Bronx,069/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,5
Bronx,069/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Bronx,069/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,069/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,070/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,070/85,U.S. Senate,NYC,Absentee / Military,,3
Bronx,070/85,U.S. Senate,NYC,Federal,,0
Bronx,070/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,070/85,U.S. Senate,NYC,Affidavit,,27
Bronx,070/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,321
Bronx,070/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,14
Bronx,070/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,070/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Bronx,070/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,4
Bronx,070/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,070/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,070/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,070/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,071/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,071/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,071/85,U.S. Senate,NYC,Federal,,0
Bronx,071/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,071/85,U.S. Senate,NYC,Affidavit,,0
Bronx,071/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Bronx,071/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Bronx,071/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,071/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Bronx,071/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Bronx,071/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,071/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,071/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,071/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,072/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,072/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,072/85,U.S. Senate,NYC,Federal,,0
Bronx,072/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,072/85,U.S. Senate,NYC,Affidavit,,0
Bronx,072/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Bronx,072/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Bronx,072/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,072/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Bronx,072/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Bronx,072/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,072/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,072/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,072/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,073/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,073/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,073/85,U.S. Senate,NYC,Federal,,0
Bronx,073/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,073/85,U.S. Senate,NYC,Affidavit,,0
Bronx,073/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Bronx,073/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Bronx,073/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,073/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Bronx,073/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Bronx,073/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,073/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,073/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,073/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,074/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,074/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,074/85,U.S. Senate,NYC,Federal,,0
Bronx,074/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,074/85,U.S. Senate,NYC,Affidavit,,0
Bronx,075/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,075/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,075/85,U.S. Senate,NYC,Federal,,0
Bronx,075/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,075/85,U.S. Senate,NYC,Affidavit,,0
Bronx,076/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,076/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,076/85,U.S. Senate,NYC,Federal,,0
Bronx,076/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,076/85,U.S. Senate,NYC,Affidavit,,0
Bronx,076/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Bronx,076/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Bronx,076/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,076/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Bronx,076/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Bronx,076/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,076/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,076/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,076/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,077/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,077/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,077/85,U.S. Senate,NYC,Federal,,0
Bronx,077/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,077/85,U.S. Senate,NYC,Affidavit,,0
Bronx,077/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Bronx,077/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Bronx,077/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,077/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Bronx,077/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Bronx,077/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,077/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,077/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,077/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,078/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,078/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,078/85,U.S. Senate,NYC,Federal,,0
Bronx,078/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,078/85,U.S. Senate,NYC,Affidavit,,0
Bronx,079/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,079/85,U.S. Senate,NYC,Absentee / Military,,0
Bronx,079/85,U.S. Senate,NYC,Federal,,0
Bronx,079/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,079/85,U.S. Senate,NYC,Affidavit,,0
Bronx,079/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Bronx,079/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Bronx,079/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,079/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Bronx,079/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Bronx,079/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,079/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,079/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,079/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,080/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,080/85,U.S. Senate,NYC,Absentee / Military,,4
Bronx,080/85,U.S. Senate,NYC,Federal,,0
Bronx,080/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,080/85,U.S. Senate,NYC,Affidavit,,17
Bronx,080/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,155
Bronx,080/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,6
Bronx,080/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,080/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Bronx,080/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Bronx,080/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Bronx,080/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,080/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,080/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,081/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,081/85,U.S. Senate,NYC,Absentee / Military,,13
Bronx,081/85,U.S. Senate,NYC,Federal,,0
Bronx,081/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,081/85,U.S. Senate,NYC,Affidavit,,19
Bronx,081/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,341
Bronx,081/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,10
Bronx,081/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,081/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Bronx,081/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,8
Bronx,081/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Bronx,081/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Bronx,081/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Bronx,081/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,082/85,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,082/85,U.S. Senate,NYC,Absentee / Military,,3
Bronx,082/85,U.S. Senate,NYC,Federal,,0
Bronx,082/85,U.S. Senate,NYC,Special Presidential,,0
Bronx,082/85,U.S. Senate,NYC,Affidavit,,25
Bronx,082/85,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,255
Bronx,082/85,U.S. Senate,NYC,Wendy Long (Republican),Republican,12
Bronx,082/85,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Bronx,082/85,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Bronx,082/85,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Bronx,082/85,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Bronx,082/85,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,082/85,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,082/85,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,001/86,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,001/86,U.S. Senate,NYC,Absentee / Military,,6
Bronx,001/86,U.S. Senate,NYC,Federal,,1
Bronx,001/86,U.S. Senate,NYC,Special Presidential,,0
Bronx,001/86,U.S. Senate,NYC,Affidavit,,43
Bronx,001/86,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,529
Bronx,001/86,U.S. Senate,NYC,Wendy Long (Republican),Republican,8
Bronx,001/86,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Bronx,001/86,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Bronx,001/86,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,2
Bronx,001/86,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Bronx,001/86,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,001/86,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,001/86,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,002/86,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,002/86,U.S. Senate,NYC,Absentee / Military,,12
Bronx,002/86,U.S. Senate,NYC,Federal,,2
Bronx,002/86,U.S. Senate,NYC,Special Presidential,,0
Bronx,002/86,U.S. Senate,NYC,Affidavit,,43
Bronx,002/86,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,479
Bronx,002/86,U.S. Senate,NYC,Wendy Long (Republican),Republican,16
Bronx,002/86,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,5
Bronx,002/86,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Bronx,002/86,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,2
Bronx,002/86,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Bronx,002/86,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Bronx,002/86,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,002/86,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Bronx,003/86,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,003/86,U.S. Senate,NYC,Absentee / Military,,4
Bronx,003/86,U.S. Senate,NYC,Federal,,0
Bronx,003/86,U.S. Senate,NYC,Special Presidential,,0
Bronx,003/86,U.S. Senate,NYC,Affidavit,,26
Bronx,003/86,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,342
Bronx,003/86,U.S. Senate,NYC,Wendy Long (Republican),Republican,10
Bronx,003/86,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Bronx,003/86,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Bronx,003/86,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Bronx,003/86,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Bronx,003/86,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Bronx,003/86,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Bronx,003/86,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Bronx,003/86,U.S. Senate,NYC,Scattered,,1
Bronx,004/86,U.S. Senate,NYC,Manually Counted Emergency,,0
Bronx,004/86,U.S. Senate,NYC,Absentee / Military,,7
Bronx,004/86,U.S. Senate,NYC,Federal,,0
