county,precinct,office,district,candidate,party,votes
Kings,022/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,023/44,U.S. House,10,Manually Counted Emergency,,0
Kings,023/44,U.S. House,10,Absentee/Military,,4
Kings,023/44,U.S. House,10,Federal,,1
Kings,023/44,U.S. House,10,Special Presidential,,0
Kings,023/44,U.S. House,10,Affidavit,,5
Kings,023/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,188
Kings,023/44,U.S. House,10,Philip Rosenthal (Republican),Republican,136
Kings,023/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,13
Kings,023/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,12
Kings,023/44,U.S. House,10,Philip Rosenthal (Independence),Independence,5
Kings,023/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,2
Kings,023/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,6
Kings,039/44,U.S. House,10,Manually Counted Emergency,,0
Kings,039/44,U.S. House,10,Absentee/Military,,24
Kings,039/44,U.S. House,10,Federal,,1
Kings,039/44,U.S. House,10,Special Presidential,,0
Kings,039/44,U.S. House,10,Affidavit,,2
Kings,039/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,317
Kings,039/44,U.S. House,10,Philip Rosenthal (Republican),Republican,44
Kings,039/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,3
Kings,039/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,31
Kings,039/44,U.S. House,10,Philip Rosenthal (Independence),Independence,2
Kings,039/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,039/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,039/44,U.S. House,10,Scattered,,1
Kings,040/44,U.S. House,10,Manually Counted Emergency,,0
Kings,040/44,U.S. House,10,Absentee/Military,,0
Kings,040/44,U.S. House,10,Federal,,0
Kings,040/44,U.S. House,10,Special Presidential,,0
Kings,040/44,U.S. House,10,Affidavit,,1
Kings,040/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,101
Kings,040/44,U.S. House,10,Philip Rosenthal (Republican),Republican,3
Kings,040/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,3
Kings,040/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,2
Kings,040/44,U.S. House,10,Philip Rosenthal (Independence),Independence,0
Kings,040/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,040/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,042/44,U.S. House,10,Manually Counted Emergency,,0
Kings,042/44,U.S. House,10,Absentee/Military,,11
Kings,042/44,U.S. House,10,Federal,,1
Kings,042/44,U.S. House,10,Special Presidential,,0
Kings,042/44,U.S. House,10,Affidavit,,7
Kings,042/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,274
Kings,042/44,U.S. House,10,Philip Rosenthal (Republican),Republican,120
Kings,042/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,21
Kings,042/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,40
Kings,042/44,U.S. House,10,Philip Rosenthal (Independence),Independence,5
Kings,042/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,3
Kings,042/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,2
Kings,043/44,U.S. House,10,Manually Counted Emergency,,0
Kings,043/44,U.S. House,10,Absentee/Military,,10
Kings,043/44,U.S. House,10,Federal,,5
Kings,043/44,U.S. House,10,Special Presidential,,0
Kings,043/44,U.S. House,10,Affidavit,,15
Kings,043/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,306
Kings,043/44,U.S. House,10,Philip Rosenthal (Republican),Republican,143
Kings,043/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,25
Kings,043/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,33
Kings,043/44,U.S. House,10,Philip Rosenthal (Independence),Independence,11
Kings,043/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,2
Kings,043/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,043/44,U.S. House,10,Scattered,,4
Kings,044/44,U.S. House,10,Manually Counted Emergency,,0
Kings,044/44,U.S. House,10,Absentee/Military,,5
Kings,044/44,U.S. House,10,Federal,,2
Kings,044/44,U.S. House,10,Special Presidential,,0
Kings,044/44,U.S. House,10,Affidavit,,9
Kings,044/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,223
Kings,044/44,U.S. House,10,Philip Rosenthal (Republican),Republican,64
Kings,044/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,11
Kings,044/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,21
Kings,044/44,U.S. House,10,Philip Rosenthal (Independence),Independence,3
Kings,044/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,2
Kings,044/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,4
Kings,045/44,U.S. House,10,Manually Counted Emergency,,0
Kings,045/44,U.S. House,10,Absentee/Military,,21
Kings,045/44,U.S. House,10,Federal,,2
Kings,045/44,U.S. House,10,Special Presidential,,0
Kings,045/44,U.S. House,10,Affidavit,,20
Kings,045/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,254
Kings,045/44,U.S. House,10,Philip Rosenthal (Republican),Republican,77
Kings,045/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,8
Kings,045/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,42
Kings,045/44,U.S. House,10,Philip Rosenthal (Independence),Independence,4
Kings,045/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,4
Kings,045/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,046/44,U.S. House,10,Manually Counted Emergency,,0
Kings,046/44,U.S. House,10,Absentee/Military,,4
Kings,046/44,U.S. House,10,Federal,,0
Kings,046/44,U.S. House,10,Special Presidential,,0
Kings,046/44,U.S. House,10,Affidavit,,1
Kings,046/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,211
Kings,046/44,U.S. House,10,Philip Rosenthal (Republican),Republican,14
Kings,046/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,5
Kings,046/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,32
Kings,046/44,U.S. House,10,Philip Rosenthal (Independence),Independence,0
Kings,046/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,046/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,047/44,U.S. House,10,Manually Counted Emergency,,0
Kings,047/44,U.S. House,10,Absentee/Military,,4
Kings,047/44,U.S. House,10,Federal,,0
Kings,047/44,U.S. House,10,Special Presidential,,0
Kings,047/44,U.S. House,10,Affidavit,,3
Kings,047/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,75
Kings,047/44,U.S. House,10,Philip Rosenthal (Republican),Republican,16
Kings,047/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,0
Kings,047/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,14
Kings,047/44,U.S. House,10,Philip Rosenthal (Independence),Independence,1
Kings,047/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,047/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,081/44,U.S. House,10,Manually Counted Emergency,,0
Kings,081/44,U.S. House,10,Absentee/Military,,2
Kings,081/44,U.S. House,10,Federal,,1
Kings,081/44,U.S. House,10,Special Presidential,,0
Kings,081/44,U.S. House,10,Affidavit,,9
Kings,081/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,157
Kings,081/44,U.S. House,10,Philip Rosenthal (Republican),Republican,82
Kings,081/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,13
Kings,081/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,9
Kings,081/44,U.S. House,10,Philip Rosenthal (Independence),Independence,2
Kings,081/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,081/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,2
Kings,081/44,U.S. House,10,Scattered,,2
Kings,085/44,U.S. House,10,Manually Counted Emergency,,0
Kings,085/44,U.S. House,10,Absentee/Military,,4
Kings,085/44,U.S. House,10,Federal,,3
Kings,085/44,U.S. House,10,Special Presidential,,0
Kings,085/44,U.S. House,10,Affidavit,,5
Kings,085/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,134
Kings,085/44,U.S. House,10,Philip Rosenthal (Republican),Republican,89
Kings,085/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,11
Kings,085/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,10
Kings,085/44,U.S. House,10,Philip Rosenthal (Independence),Independence,1
Kings,085/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,085/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,086/44,U.S. House,10,Manually Counted Emergency,,0
Kings,086/44,U.S. House,10,Absentee/Military,,8
Kings,086/44,U.S. House,10,Federal,,0
Kings,086/44,U.S. House,10,Special Presidential,,0
Kings,086/44,U.S. House,10,Affidavit,,19
Kings,086/44,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,268
Kings,086/44,U.S. House,10,Philip Rosenthal (Republican),Republican,43
Kings,086/44,U.S. House,10,Philip Rosenthal (Conservative),Conservative,8
Kings,086/44,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,46
Kings,086/44,U.S. House,10,Philip Rosenthal (Independence),Independence,7
Kings,086/44,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,3
Kings,086/44,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,006/45,U.S. House,10,Manually Counted Emergency,,0
Kings,006/45,U.S. House,10,Absentee/Military,,14
Kings,006/45,U.S. House,10,Federal,,7
Kings,006/45,U.S. House,10,Special Presidential,,0
Kings,006/45,U.S. House,10,Affidavit,,7
Kings,006/45,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,168
Kings,006/45,U.S. House,10,Philip Rosenthal (Republican),Republican,284
Kings,006/45,U.S. House,10,Philip Rosenthal (Conservative),Conservative,37
Kings,006/45,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,12
Kings,006/45,U.S. House,10,Philip Rosenthal (Independence),Independence,6
Kings,006/45,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,2
Kings,006/45,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,10
Kings,018/45,U.S. House,10,Manually Counted Emergency,,0
Kings,018/45,U.S. House,10,Absentee/Military,,0
Kings,018/45,U.S. House,10,Federal,,0
Kings,018/45,U.S. House,10,Special Presidential,,0
Kings,018/45,U.S. House,10,Affidavit,,2
Kings,018/45,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,24
Kings,018/45,U.S. House,10,Philip Rosenthal (Republican),Republican,22
Kings,018/45,U.S. House,10,Philip Rosenthal (Conservative),Conservative,1
Kings,018/45,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,0
Kings,018/45,U.S. House,10,Philip Rosenthal (Independence),Independence,0
Kings,018/45,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,018/45,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,003/47,U.S. House,10,Manually Counted Emergency,,0
Kings,003/47,U.S. House,10,Absentee/Military,,4
Kings,003/47,U.S. House,10,Federal,,3
Kings,003/47,U.S. House,10,Special Presidential,,0
Kings,003/47,U.S. House,10,Affidavit,,14
Kings,003/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,258
Kings,003/47,U.S. House,10,Philip Rosenthal (Republican),Republican,151
Kings,003/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,19
Kings,003/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,26
Kings,003/47,U.S. House,10,Philip Rosenthal (Independence),Independence,5
Kings,003/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,7
Kings,003/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,2
Kings,004/47,U.S. House,10,Manually Counted Emergency,,0
Kings,004/47,U.S. House,10,Absentee/Military,,2
Kings,004/47,U.S. House,10,Federal,,0
Kings,004/47,U.S. House,10,Special Presidential,,0
Kings,004/47,U.S. House,10,Affidavit,,2
Kings,004/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,21
Kings,004/47,U.S. House,10,Philip Rosenthal (Republican),Republican,10
Kings,004/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,2
Kings,004/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,0
Kings,004/47,U.S. House,10,Philip Rosenthal (Independence),Independence,0
Kings,004/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,004/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,010/47,U.S. House,10,Manually Counted Emergency,,0
Kings,010/47,U.S. House,10,Absentee/Military,,1
Kings,010/47,U.S. House,10,Federal,,1
Kings,010/47,U.S. House,10,Special Presidential,,0
Kings,010/47,U.S. House,10,Affidavit,,3
Kings,010/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,40
Kings,010/47,U.S. House,10,Philip Rosenthal (Republican),Republican,25
Kings,010/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,3
Kings,010/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,0
Kings,010/47,U.S. House,10,Philip Rosenthal (Independence),Independence,0
Kings,010/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,010/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,020/47,U.S. House,10,Manually Counted Emergency,,0
Kings,020/47,U.S. House,10,Absentee/Military,,11
Kings,020/47,U.S. House,10,Federal,,7
Kings,020/47,U.S. House,10,Special Presidential,,0
Kings,020/47,U.S. House,10,Affidavit,,12
Kings,020/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,220
Kings,020/47,U.S. House,10,Philip Rosenthal (Republican),Republican,131
Kings,020/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,14
Kings,020/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,13
Kings,020/47,U.S. House,10,Philip Rosenthal (Independence),Independence,6
Kings,020/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,020/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,5
Kings,021/47,U.S. House,10,Manually Counted Emergency,,0
Kings,021/47,U.S. House,10,Absentee/Military,,19
Kings,021/47,U.S. House,10,Federal,,3
Kings,021/47,U.S. House,10,Special Presidential,,0
Kings,021/47,U.S. House,10,Affidavit,,12
Kings,021/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,223
Kings,021/47,U.S. House,10,Philip Rosenthal (Republican),Republican,137
Kings,021/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,3
Kings,021/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,12
Kings,021/47,U.S. House,10,Philip Rosenthal (Independence),Independence,8
Kings,021/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,3
Kings,021/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,4
Kings,021/47,U.S. House,10,Scattered,,2
Kings,022/47,U.S. House,10,Manually Counted Emergency,,0
Kings,022/47,U.S. House,10,Absentee/Military,,9
Kings,022/47,U.S. House,10,Federal,,0
Kings,022/47,U.S. House,10,Special Presidential,,0
Kings,022/47,U.S. House,10,Affidavit,,2
Kings,022/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,170
Kings,022/47,U.S. House,10,Philip Rosenthal (Republican),Republican,92
Kings,022/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,15
Kings,022/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,9
Kings,022/47,U.S. House,10,Philip Rosenthal (Independence),Independence,5
Kings,022/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,022/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,2
Kings,023/47,U.S. House,10,Manually Counted Emergency,,0
Kings,023/47,U.S. House,10,Absentee/Military,,15
Kings,023/47,U.S. House,10,Federal,,3
Kings,023/47,U.S. House,10,Special Presidential,,0
Kings,023/47,U.S. House,10,Affidavit,,11
Kings,023/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,210
Kings,023/47,U.S. House,10,Philip Rosenthal (Republican),Republican,122
Kings,023/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,6
Kings,023/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,15
Kings,023/47,U.S. House,10,Philip Rosenthal (Independence),Independence,2
Kings,023/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,023/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,4
Kings,024/47,U.S. House,10,Manually Counted Emergency,,0
Kings,024/47,U.S. House,10,Absentee/Military,,19
Kings,024/47,U.S. House,10,Federal,,7
Kings,024/47,U.S. House,10,Special Presidential,,0
Kings,024/47,U.S. House,10,Affidavit,,8
Kings,024/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,252
Kings,024/47,U.S. House,10,Philip Rosenthal (Republican),Republican,128
Kings,024/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,17
Kings,024/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,15
Kings,024/47,U.S. House,10,Philip Rosenthal (Independence),Independence,4
Kings,024/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,5
Kings,024/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,3
Kings,024/47,U.S. House,10,Scattered,,1
Kings,025/47,U.S. House,10,Manually Counted Emergency,,0
Kings,025/47,U.S. House,10,Absentee/Military,,13
Kings,025/47,U.S. House,10,Federal,,2
Kings,025/47,U.S. House,10,Special Presidential,,0
Kings,025/47,U.S. House,10,Affidavit,,11
Kings,025/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,303
Kings,025/47,U.S. House,10,Philip Rosenthal (Republican),Republican,170
Kings,025/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,13
Kings,025/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,21
Kings,025/47,U.S. House,10,Philip Rosenthal (Independence),Independence,7
Kings,025/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,4
Kings,025/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,3
Kings,025/47,U.S. House,10,Scattered,,3
Kings,026/47,U.S. House,10,Manually Counted Emergency,,0
Kings,026/47,U.S. House,10,Absentee/Military,,17
Kings,026/47,U.S. House,10,Federal,,3
Kings,026/47,U.S. House,10,Special Presidential,,0
Kings,026/47,U.S. House,10,Affidavit,,9
Kings,026/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,229
Kings,026/47,U.S. House,10,Philip Rosenthal (Republican),Republican,140
Kings,026/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,20
Kings,026/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,13
Kings,026/47,U.S. House,10,Philip Rosenthal (Independence),Independence,3
Kings,026/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,8
Kings,026/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,2
Kings,026/47,U.S. House,10,Scattered,,1
Kings,027/47,U.S. House,10,Manually Counted Emergency,,0
Kings,027/47,U.S. House,10,Absentee/Military,,12
Kings,027/47,U.S. House,10,Federal,,0
Kings,027/47,U.S. House,10,Special Presidential,,0
Kings,027/47,U.S. House,10,Affidavit,,13
Kings,027/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,246
Kings,027/47,U.S. House,10,Philip Rosenthal (Republican),Republican,154
Kings,027/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,10
Kings,027/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,19
Kings,027/47,U.S. House,10,Philip Rosenthal (Independence),Independence,3
Kings,027/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,6
Kings,027/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,4
Kings,028/47,U.S. House,10,Manually Counted Emergency,,0
Kings,028/47,U.S. House,10,Absentee/Military,,16
Kings,028/47,U.S. House,10,Federal,,1
Kings,028/47,U.S. House,10,Special Presidential,,0
Kings,028/47,U.S. House,10,Affidavit,,7
Kings,028/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,272
Kings,028/47,U.S. House,10,Philip Rosenthal (Republican),Republican,160
Kings,028/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,15
Kings,028/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,21
Kings,028/47,U.S. House,10,Philip Rosenthal (Independence),Independence,4
Kings,028/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,4
Kings,028/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,2
Kings,028/47,U.S. House,10,Scattered,,1
Kings,029/47,U.S. House,10,Manually Counted Emergency,,0
Kings,029/47,U.S. House,10,Absentee/Military,,45
Kings,029/47,U.S. House,10,Federal,,1
Kings,029/47,U.S. House,10,Special Presidential,,0
Kings,029/47,U.S. House,10,Affidavit,,14
Kings,029/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,192
Kings,029/47,U.S. House,10,Philip Rosenthal (Republican),Republican,191
Kings,029/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,19
Kings,029/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,18
Kings,029/47,U.S. House,10,Philip Rosenthal (Independence),Independence,7
Kings,029/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,029/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,6
Kings,030/47,U.S. House,10,Manually Counted Emergency,,0
Kings,030/47,U.S. House,10,Absentee/Military,,4
Kings,030/47,U.S. House,10,Federal,,0
Kings,030/47,U.S. House,10,Special Presidential,,0
Kings,030/47,U.S. House,10,Affidavit,,6
Kings,030/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,142
Kings,030/47,U.S. House,10,Philip Rosenthal (Republican),Republican,80
Kings,030/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,6
Kings,030/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,11
Kings,030/47,U.S. House,10,Philip Rosenthal (Independence),Independence,3
Kings,030/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,030/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,031/47,U.S. House,10,Manually Counted Emergency,,0
Kings,031/47,U.S. House,10,Absentee/Military,,5
Kings,031/47,U.S. House,10,Federal,,0
Kings,031/47,U.S. House,10,Special Presidential,,0
Kings,031/47,U.S. House,10,Affidavit,,11
Kings,031/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,258
Kings,031/47,U.S. House,10,Philip Rosenthal (Republican),Republican,131
Kings,031/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,15
Kings,031/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,24
Kings,031/47,U.S. House,10,Philip Rosenthal (Independence),Independence,3
Kings,031/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,031/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,033/47,U.S. House,10,Manually Counted Emergency,,0
Kings,033/47,U.S. House,10,Absentee/Military,,9
Kings,033/47,U.S. House,10,Federal,,0
Kings,033/47,U.S. House,10,Special Presidential,,0
Kings,033/47,U.S. House,10,Affidavit,,4
Kings,033/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,100
Kings,033/47,U.S. House,10,Philip Rosenthal (Republican),Republican,48
Kings,033/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,8
Kings,033/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,5
Kings,033/47,U.S. House,10,Philip Rosenthal (Independence),Independence,2
Kings,033/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,033/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,034/47,U.S. House,10,Manually Counted Emergency,,0
Kings,034/47,U.S. House,10,Absentee/Military,,8
Kings,034/47,U.S. House,10,Federal,,1
Kings,034/47,U.S. House,10,Special Presidential,,0
Kings,034/47,U.S. House,10,Affidavit,,4
Kings,034/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,100
Kings,034/47,U.S. House,10,Philip Rosenthal (Republican),Republican,72
Kings,034/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,8
Kings,034/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,4
Kings,034/47,U.S. House,10,Philip Rosenthal (Independence),Independence,2
Kings,034/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,2
Kings,034/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,1
Kings,035/47,U.S. House,10,Manually Counted Emergency,,0
Kings,035/47,U.S. House,10,Absentee/Military,,0
Kings,035/47,U.S. House,10,Federal,,0
Kings,035/47,U.S. House,10,Special Presidential,,0
Kings,035/47,U.S. House,10,Affidavit,,0
Kings,035/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,2
Kings,035/47,U.S. House,10,Philip Rosenthal (Republican),Republican,7
Kings,035/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,0
Kings,035/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,0
Kings,035/47,U.S. House,10,Philip Rosenthal (Independence),Independence,0
Kings,035/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,0
Kings,035/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,0
Kings,036/47,U.S. House,10,Manually Counted Emergency,,0
Kings,036/47,U.S. House,10,Absentee/Military,,14
Kings,036/47,U.S. House,10,Federal,,0
Kings,036/47,U.S. House,10,Special Presidential,,0
Kings,036/47,U.S. House,10,Affidavit,,6
Kings,036/47,U.S. House,10,Jerrold L. Nadler (Democratic),Democratic,163
Kings,036/47,U.S. House,10,Philip Rosenthal (Republican),Republican,106
Kings,036/47,U.S. House,10,Philip Rosenthal (Conservative),Conservative,12
Kings,036/47,U.S. House,10,Jerrold L. Nadler (Working Families),Working Families,14
Kings,036/47,U.S. House,10,Philip Rosenthal (Independence),Independence,3
Kings,036/47,U.S. House,10,Jerrold L. Nadler (Women's Equality),Women's Equality,1
Kings,036/47,U.S. House,10,Philip Rosenthal (Stop the Iran Deal),Stop the Iran Deal,4
Kings,037/47,U.S. House,10,Manually Counted Emergency,,0
